Hz,real,imaginary,V^2 (rms)
9.999990,3.270123E-6,3.855368E-9,3.270125E-6
10.057721,3.312123E-6,1.657676E-8,3.312164E-6
10.115785,3.354614E-6,2.962435E-8,3.354745E-6
10.174184,3.397600E-6,4.300423E-8,3.397872E-6
10.232920,3.441085E-6,5.672256E-8,3.441552E-6
10.291995,3.423904E-6,3.211024E-8,3.424055E-6
10.351412,3.406637E-6,7.745104E-9,3.406646E-6
10.411171,3.389285E-6,-1.637349E-8,3.389325E-6
10.471275,3.371852E-6,-4.024618E-8,3.372092E-6
10.531727,3.268676E-6,-2.200281E-9,3.268677E-6
10.592527,3.168255E-6,3.355014E-8,3.168433E-6
10.653678,3.070529E-6,6.710571E-8,3.071262E-6
10.715183,2.975441E-6,9.856335E-8,2.977073E-6
10.777042,2.897990E-6,8.281694E-8,2.899173E-6
10.839258,2.822497E-6,6.782544E-8,2.823312E-6
10.901834,2.748913E-6,5.356043E-8,2.749435E-6
10.964771,2.677194E-6,3.999444E-8,2.677493E-6
11.028071,2.727731E-6,4.829677E-8,2.728159E-6
11.091737,2.779201E-6,5.689861E-8,2.779783E-6
11.155770,2.831620E-6,6.580826E-8,2.832385E-6
11.220173,2.885005E-6,7.503416E-8,2.885981E-6
11.284948,2.870253E-6,7.675284E-8,2.871279E-6
11.350097,2.855576E-6,7.845202E-8,2.856653E-6
11.415622,2.840973E-6,8.013185E-8,2.842103E-6
11.481525,2.826443E-6,8.179248E-8,2.827626E-6
11.547808,2.807955E-6,8.177349E-8,2.809145E-6
11.614474,2.789589E-6,8.175126E-8,2.790787E-6
11.681525,2.771343E-6,8.172583E-8,2.772548E-6
11.748964,2.753217E-6,8.169728E-8,2.754429E-6
11.816791,2.724607E-6,7.036212E-8,2.725515E-6
11.885010,2.696254E-6,5.925491E-8,2.696905E-6
11.953623,2.668157E-6,4.837226E-8,2.668595E-6
12.022632,2.640314E-6,3.771083E-8,2.640583E-6
12.092039,2.618436E-6,5.867894E-8,2.619093E-6
12.161847,2.596568E-6,7.929942E-8,2.597779E-6
12.232059,2.574712E-6,9.957520E-8,2.576637E-6
12.302675,2.552872E-6,1.195092E-7,2.555668E-6
12.373699,2.533230E-6,1.221929E-7,2.536175E-6
12.445133,2.513734E-6,1.248284E-7,2.516831E-6
12.516980,2.494383E-6,1.274163E-7,2.497635E-6
12.589241,2.475175E-6,1.299572E-7,2.478584E-6
12.661919,2.478474E-6,1.188070E-7,2.481320E-6
12.735017,2.481726E-6,1.076295E-7,2.484059E-6
12.808537,2.484930E-6,9.642495E-8,2.486800E-6
12.882482,2.488089E-6,8.519366E-8,2.489547E-6
12.956853,2.515053E-6,1.160515E-7,2.517729E-6
13.031654,2.541949E-6,1.475805E-7,2.546230E-6
13.106887,2.568770E-6,1.797874E-7,2.575054E-6
13.182553,2.595504E-6,2.126788E-7,2.604203E-6
13.258657,2.536773E-6,2.004777E-7,2.544682E-6
13.335200,2.479350E-6,1.887215E-7,2.486522E-6
13.412185,2.423207E-6,1.773965E-7,2.429692E-6
13.489614,2.368314E-6,1.664892E-7,2.374159E-6
13.567491,2.411553E-6,1.903339E-7,2.419052E-6
13.645817,2.455399E-6,2.150066E-7,2.464795E-6
13.724595,2.499857E-6,2.405282E-7,2.511402E-6
13.803828,2.544928E-6,2.669199E-7,2.558887E-6
13.883518,2.492328E-6,2.476958E-7,2.504606E-6
13.963668,2.440742E-6,2.291601E-7,2.451476E-6
14.044282,2.390153E-6,2.112926E-7,2.399474E-6
14.125360,2.340541E-6,1.940738E-7,2.348573E-6
14.206907,2.409258E-6,1.907996E-7,2.416801E-6
14.288924,2.479959E-6,1.871688E-7,2.487012E-6
14.371415,2.552699E-6,1.831634E-7,2.559262E-6
14.454382,2.627535E-6,1.787645E-7,2.633609E-6
14.537828,2.604740E-6,1.854927E-7,2.611336E-6
14.621756,2.582116E-6,1.920926E-7,2.589251E-6
14.706168,2.559664E-6,1.985656E-7,2.567354E-6
14.791067,2.537382E-6,2.049135E-7,2.545643E-6
14.876457,2.478328E-6,1.835401E-7,2.485115E-6
14.962340,2.420541E-6,1.630594E-7,2.426027E-6
15.048718,2.363995E-6,1.434417E-7,2.368343E-6
15.135596,2.308668E-6,1.246586E-7,2.312031E-6
15.222974,2.294866E-6,1.258405E-7,2.298314E-6
15.310857,2.281144E-6,1.270039E-7,2.284677E-6
15.399248,2.267503E-6,1.281490E-7,2.271121E-6
15.488149,2.253942E-6,1.292760E-7,2.257646E-6
15.577563,2.258527E-6,8.730964E-8,2.260214E-6
