Hz,real,imaginary,V^2 (rms)
9.999990,1.664122E-8,1.664122E-8,2.353424E-8
10.057721,1.855272E-8,1.855272E-8,2.623751E-8
10.115785,2.068379E-8,2.068379E-8,2.925130E-8
10.174184,2.305963E-8,2.305963E-8,3.261124E-8
10.232920,2.570838E-8,2.570838E-8,3.635714E-8
10.291995,2.468785E-8,2.468785E-8,3.491389E-8
10.351412,2.370783E-8,2.370783E-8,3.352793E-8
10.411171,2.276672E-8,2.276672E-8,3.219700E-8
10.471275,2.186296E-8,2.186296E-8,3.091889E-8
10.531727,2.084070E-8,2.084070E-8,2.947320E-8
10.592527,1.986624E-8,1.986624E-8,2.809511E-8
10.653678,1.893734E-8,1.893734E-8,2.678144E-8
10.715183,1.805189E-8,1.805189E-8,2.552923E-8
10.777042,1.674503E-8,1.674503E-8,2.368105E-8
10.839258,1.553278E-8,1.553278E-8,2.196667E-8
10.901834,1.440829E-8,1.440829E-8,2.037640E-8
10.964771,1.336520E-8,1.336520E-8,1.890125E-8
11.028071,1.400775E-8,1.400775E-8,1.980995E-8
11.091737,1.468119E-8,1.468119E-8,2.076234E-8
11.155770,1.538701E-8,1.538701E-8,2.176052E-8
11.220173,1.612677E-8,1.612677E-8,2.280670E-8
11.284948,1.468736E-8,1.468736E-8,2.077106E-8
11.350097,1.337644E-8,1.337644E-8,1.891714E-8
11.415622,1.218252E-8,1.218252E-8,1.722869E-8
11.481525,1.109516E-8,1.109516E-8,1.569093E-8
11.547808,1.020422E-8,1.020422E-8,1.443095E-8
11.614474,9.384820E-9,9.384820E-9,1.327214E-8
11.681525,8.631218E-9,8.631218E-9,1.220639E-8
11.748964,7.938128E-9,7.938128E-9,1.122621E-8
11.816791,8.114558E-9,8.114558E-9,1.147572E-8
11.885010,8.294909E-9,8.294909E-9,1.173077E-8
11.953623,8.479268E-9,8.479268E-9,1.199150E-8
12.022632,8.667729E-9,8.667729E-9,1.225802E-8
12.092039,8.686062E-9,8.686062E-9,1.228395E-8
12.161847,8.704432E-9,8.704432E-9,1.230993E-8
12.232059,8.722843E-9,8.722843E-9,1.233596E-8
12.302675,8.741294E-9,8.741294E-9,1.236206E-8
12.373699,8.793206E-9,8.793206E-9,1.243547E-8
12.445133,8.845427E-9,8.845427E-9,1.250932E-8
12.516980,8.897958E-9,8.897958E-9,1.258361E-8
12.589241,8.950799E-9,8.950799E-9,1.265834E-8
12.661919,1.014650E-8,1.014650E-8,1.434932E-8
12.735017,1.150193E-8,1.150193E-8,1.626619E-8
12.808537,1.303842E-8,1.303842E-8,1.843911E-8
12.882482,1.478016E-8,1.478016E-8,2.090230E-8
12.956853,1.613325E-8,1.613325E-8,2.281586E-8
13.031654,1.761020E-8,1.761020E-8,2.490458E-8
13.106887,1.922237E-8,1.922237E-8,2.718454E-8
13.182553,2.098212E-8,2.098212E-8,2.967320E-8
13.258657,1.794717E-8,1.794717E-8,2.538113E-8
13.335200,1.535120E-8,1.535120E-8,2.170988E-8
13.412185,1.313073E-8,1.313073E-8,1.856966E-8
13.489614,1.123144E-8,1.123144E-8,1.588365E-8
13.567491,1.241964E-8,1.241964E-8,1.756402E-8
13.645817,1.373355E-8,1.373355E-8,1.942217E-8
13.724595,1.518646E-8,1.518646E-8,2.147690E-8
13.803828,1.679308E-8,1.679308E-8,2.374900E-8
13.883518,1.657501E-8,1.657501E-8,2.344060E-8
13.963668,1.635977E-8,1.635977E-8,2.313621E-8
14.044282,1.614733E-8,1.614733E-8,2.283577E-8
14.125360,1.593765E-8,1.593765E-8,2.253924E-8
14.206907,1.712928E-8,1.712928E-8,2.422446E-8
14.288924,1.841000E-8,1.841000E-8,2.603567E-8
14.371415,1.978648E-8,1.978648E-8,2.798231E-8
