Hz,real,imaginary,V^2 (rms)
9.999990,3.613249E-7,3.613249E-7,5.109906E-7
10.057721,5.323423E-7,5.323423E-7,7.528457E-7
10.115785,7.843031E-7,7.843031E-7,1.109172E-6
10.174184,1.155519E-6,1.155519E-6,1.634151E-6
10.232920,1.702433E-6,1.702433E-6,2.407604E-6
10.291995,2.026387E-6,2.026387E-6,2.865744E-6
10.351412,2.411987E-6,2.411987E-6,3.411065E-6
10.411171,2.870961E-6,2.870961E-6,4.060152E-6
10.471275,3.417273E-6,3.417273E-6,4.832754E-6
10.531727,2.544614E-6,2.544614E-6,3.598628E-6
10.592527,1.894803E-6,1.894803E-6,2.679656E-6
10.653678,1.410933E-6,1.410933E-6,1.995361E-6
10.715183,1.050627E-6,1.050627E-6,1.485811E-6
10.777042,1.165012E-6,1.165012E-6,1.647576E-6
10.839258,1.291850E-6,1.291850E-6,1.826952E-6
10.901834,1.432498E-6,1.432498E-6,2.025858E-6
10.964771,1.588458E-6,1.588458E-6,2.246419E-6
11.028071,1.632569E-6,1.632569E-6,2.308801E-6
11.091737,1.677904E-6,1.677904E-6,2.372915E-6
11.155770,1.724498E-6,1.724498E-6,2.438808E-6
11.220173,1.772387E-6,1.772387E-6,2.506534E-6
11.284948,1.798748E-6,1.798748E-6,2.543814E-6
11.350097,1.825501E-6,1.825501E-6,2.581648E-6
11.415622,1.852652E-6,1.852652E-6,2.620046E-6
11.481525,1.880207E-6,1.880207E-6,2.659014E-6
11.547808,1.914456E-6,1.914456E-6,2.707450E-6
11.614474,1.949330E-6,1.949330E-6,2.756769E-6
11.681525,1.984838E-6,1.984838E-6,2.806985E-6
11.748964,2.020994E-6,2.020994E-6,2.858117E-6
11.816791,2.150386E-6,2.150386E-6,3.041105E-6
11.885010,2.288063E-6,2.288063E-6,3.235810E-6
11.953623,2.434554E-6,2.434554E-6,3.442979E-6
12.022632,2.590425E-6,2.590425E-6,3.663414E-6
12.092039,2.642392E-6,2.642392E-6,3.736907E-6
12.161847,2.695402E-6,2.695402E-6,3.811874E-6
12.232059,2.749475E-6,2.749475E-6,3.888345E-6
12.302675,2.804632E-6,2.804632E-6,3.966349E-6
12.373699,2.895511E-6,2.895511E-6,4.094871E-6
12.445133,2.989334E-6,2.989334E-6,4.227557E-6
12.516980,3.086197E-6,3.086197E-6,4.364542E-6
12.589241,3.186199E-6,3.186199E-6,4.505966E-6
12.661919,3.336948E-6,3.336948E-6,4.719157E-6
12.735017,3.494829E-6,3.494829E-6,4.942435E-6
12.808537,3.660180E-6,3.660180E-6,5.176276E-6
12.882482,3.833354E-6,3.833354E-6,5.421181E-6
12.956853,3.940121E-6,3.940121E-6,5.572173E-6
13.031654,4.049863E-6,4.049863E-6,5.727371E-6
13.106887,4.162661E-6,4.162661E-6,5.886892E-6
13.182553,4.278600E-6,4.278600E-6,6.050854E-6
13.258657,4.476950E-6,4.476950E-6,6.331363E-6
13.335200,4.684495E-6,4.684495E-6,6.624876E-6
13.412185,4.901662E-6,4.901662E-6,6.931997E-6
13.489614,5.128896E-6,5.128896E-6,7.253354E-6
13.567491,5.345593E-6,5.345593E-6,7.559810E-6
13.645817,5.571445E-6,5.571445E-6,7.879213E-6
13.724595,5.806840E-6,5.806840E-6,8.212112E-6
13.803828,6.052181E-6,6.052181E-6,8.559076E-6
13.883518,6.357439E-6,6.357439E-6,8.990776E-6
13.963668,6.678093E-6,6.678093E-6,9.444250E-6
14.044282,7.014921E-6,7.014921E-6,9.920596E-6
14.125360,7.368736E-6,7.368736E-6,1.042097E-5
14.206907,7.708881E-6,7.708881E-6,1.090200E-5
14.288924,8.064726E-6,8.064726E-6,1.140524E-5
14.371415,8.436996E-6,8.436996E-6,1.193171E-5
14.454382,8.826453E-6,8.826453E-6,1.248249E-5
14.537828,9.392526E-6,9.392526E-6,1.328304E-5
14.621756,9.994903E-6,9.994903E-6,1.413493E-5
14.706168,1.063591E-5,1.063591E-5,1.504145E-5
14.791067,1.131804E-5,1.131804E-5,1.600613E-5
14.876457,1.172037E-5,1.172037E-5,1.657511E-5
14.962340,1.213701E-5,1.213701E-5,1.716432E-5
15.048718,1.256846E-5,1.256846E-5,1.777449E-5
15.135596,1.301525E-5,1.301525E-5,1.840634E-5
15.222974,1.377268E-5,1.377268E-5,1.947751E-5
15.310857,1.457419E-5,1.457419E-5,2.061102E-5
15.399248,1.542234E-5,1.542234E-5,2.181048E-5
15.488149,1.631986E-5,1.631986E-5,2.307977E-5
15.577563,1.705346E-5,1.705346E-5,2.411723E-5
15.667493,1.782003E-5,1.782003E-5,2.520133E-5
15.757942,1.862106E-5,1.862106E-5,2.633416E-5
15.848914,1.945809E-5,1.945809E-5,2.751789E-5
15.940411,2.061842E-5,2.061842E-5,2.915885E-5
16.032436,2.184793E-5,2.184793E-5,3.089764E-5
16.124992,2.315076E-5,2.315076E-5,3.274012E-5
16.218082,2.453129E-5,2.453129E-5,3.469248E-5
16.311710,2.618724E-5,2.618724E-5,3.703435E-5
16.405879,2.795496E-5,2.795496E-5,3.953428E-5
16.500591,2.984201E-5,2.984201E-5,4.220298E-5
16.595850,3.185643E-5,3.185643E-5,4.505180E-5
16.691659,3.356807E-5,3.356807E-5,4.747242E-5
16.788021,3.537168E-5,3.537168E-5,5.002311E-5
16.884939,3.727219E-5,3.727219E-5,5.271084E-5
16.982417,3.927480E-5,3.927480E-5,5.554295E-5
17.080457,4.247259E-5,4.247259E-5,6.006531E-5
17.179064,4.593075E-5,4.593075E-5,6.495589E-5
17.278240,4.967047E-5,4.967047E-5,7.024465E-5
17.377988,5.371468E-5,5.371468E-5,7.596403E-5
17.478312,5.630995E-5,5.630995E-5,7.963429E-5
17.579215,5.903061E-5,5.903061E-5,8.348189E-5
17.680701,6.188272E-5,6.188272E-5,8.751538E-5
17.782773,6.487264E-5,6.487264E-5,9.174377E-5
17.885434,6.969493E-5,6.969493E-5,9.856352E-5
17.988688,7.487567E-5,7.487567E-5,1.058902E-4
18.092538,8.044153E-5,8.044153E-5,1.137615E-4
18.196987,8.642115E-5,8.642115E-5,1.222180E-4
18.302039,9.028568E-5,9.028568E-5,1.276832E-4
18.407698,9.432304E-5,9.432304E-5,1.333929E-4
18.513967,9.854094E-5,9.854094E-5,1.393579E-4
18.620849,1.029475E-4,1.029475E-4,1.455898E-4
18.728348,1.080152E-4,1.080152E-4,1.527566E-4
18.836468,1.133323E-4,1.133323E-4,1.602761E-4
18.945212,1.189112E-4,1.189112E-4,1.681658E-4
19.054584,1.247647E-4,1.247647E-4,1.764439E-4
19.164587,1.278462E-4,1.278462E-4,1.808018E-4
19.275226,1.310038E-4,1.310038E-4,1.852674E-4
19.386503,1.342395E-4,1.342395E-4,1.898433E-4
19.498422,1.375551E-4,1.375551E-4,1.945323E-4
19.610988,1.369319E-4,1.369319E-4,1.936510E-4
19.724203,1.363115E-4,1.363115E-4,1.927736E-4
19.838072,1.356940E-4,1.356940E-4,1.919003E-4
19.952599,1.350792E-4,1.350792E-4,1.910308E-4
