Hz,real,imaginary,V^2 (rms)
9.999990,1.369607E-7,1.369607E-7,1.936917E-7
10.057721,1.311809E-7,1.311809E-7,1.855178E-7
10.115785,1.256450E-7,1.256450E-7,1.776889E-7
10.174184,1.203427E-7,1.203427E-7,1.701903E-7
10.232920,1.152641E-7,1.152641E-7,1.630081E-7
10.291995,1.072098E-7,1.072098E-7,1.516176E-7
10.351412,9.971825E-8,9.971825E-8,1.410229E-7
10.411171,9.275020E-8,9.275020E-8,1.311686E-7
10.471275,8.626905E-8,8.626905E-8,1.220029E-7
10.531727,7.919368E-8,7.919368E-8,1.119968E-7
10.592527,7.269860E-8,7.269860E-8,1.028113E-7
10.653678,6.673620E-8,6.673620E-8,9.437924E-8
10.715183,6.126283E-8,6.126283E-8,8.663873E-8
10.777042,6.233725E-8,6.233725E-8,8.815818E-8
10.839258,6.343050E-8,6.343050E-8,8.970427E-8
10.901834,6.454294E-8,6.454294E-8,9.127750E-8
10.964771,6.567489E-8,6.567489E-8,9.287832E-8
11.028071,6.632504E-8,6.632504E-8,9.379777E-8
11.091737,6.698161E-8,6.698161E-8,9.472630E-8
11.155770,6.764469E-8,6.764469E-8,9.566404E-8
11.220173,6.831435E-8,6.831435E-8,9.661108E-8
11.284948,7.184154E-8,7.184154E-8,1.015993E-7
11.350097,7.555084E-8,7.555084E-8,1.068450E-7
11.415622,7.945167E-8,7.945167E-8,1.123616E-7
11.481525,8.355384E-8,8.355384E-8,1.181630E-7
11.547808,8.148403E-8,8.148403E-8,1.152358E-7
11.614474,7.946549E-8,7.946549E-8,1.123812E-7
11.681525,7.749696E-8,7.749696E-8,1.095973E-7
11.748964,7.557719E-8,7.557719E-8,1.068823E-7
11.816791,8.317057E-8,8.317057E-8,1.176209E-7
11.885010,9.152688E-8,9.152688E-8,1.294386E-7
11.953623,1.007228E-7,1.007228E-7,1.424435E-7
12.022632,1.108426E-7,1.108426E-7,1.567551E-7
12.092039,9.970625E-8,9.970625E-8,1.410059E-7
12.161847,8.968877E-8,8.968877E-8,1.268391E-7
12.232059,8.067773E-8,8.067773E-8,1.140955E-7
12.302675,7.257202E-8,7.257202E-8,1.026323E-7
12.373699,7.415498E-8,7.415498E-8,1.048710E-7
12.445133,7.577246E-8,7.577246E-8,1.071584E-7
12.516980,7.742523E-8,7.742523E-8,1.094958E-7
12.589241,7.911404E-8,7.911404E-8,1.118841E-7
12.661919,8.256242E-8,8.256242E-8,1.167609E-7
12.735017,8.616111E-8,8.616111E-8,1.218502E-7
12.808537,8.991665E-8,8.991665E-8,1.271613E-7
12.882482,9.383585E-8,9.383585E-8,1.327039E-7
12.956853,9.701861E-8,9.701861E-8,1.372050E-7
