Hz,real,imaginary,V^2 (rms)
9.999990,3.099210E-6,3.099210E-6,4.382945E-6
10.057721,3.044678E-6,3.044678E-6,4.305825E-6
10.115785,2.991104E-6,2.991104E-6,4.230060E-6
10.174184,2.938474E-6,2.938474E-6,4.155630E-6
10.232920,2.886768E-6,2.886768E-6,4.082506E-6
10.291995,2.899058E-6,2.899058E-6,4.099887E-6
10.351412,2.911399E-6,2.911399E-6,4.117340E-6
10.411171,2.923794E-6,2.923794E-6,4.134869E-6
10.471275,2.936241E-6,2.936241E-6,4.152472E-6
10.531727,2.866833E-6,2.866833E-6,4.054314E-6
10.592527,2.799066E-6,2.799066E-6,3.958477E-6
10.653678,2.732901E-6,2.732901E-6,3.864906E-6
10.715183,2.668301E-6,2.668301E-6,3.773547E-6
10.777042,2.623754E-6,2.623754E-6,3.710548E-6
10.839258,2.579951E-6,2.579951E-6,3.648602E-6
10.901834,2.536879E-6,2.536879E-6,3.587689E-6
10.964771,2.494527E-6,2.494527E-6,3.527794E-6
11.028071,2.496638E-6,2.496638E-6,3.530779E-6
11.091737,2.498750E-6,2.498750E-6,3.533766E-6
11.155770,2.500864E-6,2.500864E-6,3.536756E-6
11.220173,2.502980E-6,2.502980E-6,3.539748E-6
11.284948,2.480800E-6,2.480800E-6,3.508381E-6
11.350097,2.458817E-6,2.458817E-6,3.477292E-6
11.415622,2.437028E-6,2.437028E-6,3.446478E-6
11.481525,2.415433E-6,2.415433E-6,3.415938E-6
11.547808,2.392969E-6,2.392969E-6,3.384169E-6
11.614474,2.370713E-6,2.370713E-6,3.352694E-6
11.681525,2.348665E-6,2.348665E-6,3.321514E-6
11.748964,2.326821E-6,2.326821E-6,3.290622E-6
11.816791,2.291686E-6,2.291686E-6,3.240933E-6
11.885010,2.257081E-6,2.257081E-6,3.191995E-6
11.953623,2.222999E-6,2.222999E-6,3.143795E-6
12.022632,2.189431E-6,2.189431E-6,3.096323E-6
12.092039,2.158896E-6,2.158896E-6,3.053140E-6
12.161847,2.128786E-6,2.128786E-6,3.010558E-6
12.232059,2.099097E-6,2.099097E-6,2.968571E-6
12.302675,2.069821E-6,2.069821E-6,2.927169E-6
12.373699,2.126233E-6,2.126233E-6,3.006948E-6
12.445133,2.184182E-6,2.184182E-6,3.088900E-6
12.516980,2.243710E-6,2.243710E-6,3.173085E-6
12.589241,2.304861E-6,2.304861E-6,3.259566E-6
12.661919,2.285724E-6,2.285724E-6,3.232502E-6
12.735017,2.266746E-6,2.266746E-6,3.205663E-6
12.808537,2.247925E-6,2.247925E-6,3.179046E-6
12.882482,2.229262E-6,2.229262E-6,3.152653E-6
12.956853,2.163781E-6,2.163781E-6,3.060048E-6
13.031654,2.100223E-6,2.100223E-6,2.970164E-6
13.106887,2.038532E-6,2.038532E-6,2.882920E-6
13.182553,1.978653E-6,1.978653E-6,2.798238E-6
13.258657,2.013241E-6,2.013241E-6,2.847153E-6
13.335200,2.048433E-6,2.048433E-6,2.896922E-6
13.412185,2.084240E-6,2.084240E-6,2.947560E-6
13.489614,2.120675E-6,2.120675E-6,2.999087E-6
13.567491,2.114023E-6,2.114023E-6,2.989680E-6
13.645817,2.107392E-6,2.107392E-6,2.980302E-6
13.724595,2.100783E-6,2.100783E-6,2.970956E-6
13.803828,2.094193E-6,2.094193E-6,2.961636E-6
13.883518,2.144488E-6,2.144488E-6,3.032764E-6
13.963668,2.195991E-6,2.195991E-6,3.105600E-6
14.044282,2.248731E-6,2.248731E-6,3.180186E-6
14.125360,2.302736E-6,2.302736E-6,3.256560E-6
14.206907,2.315859E-6,2.315859E-6,3.275119E-6
14.288924,2.329056E-6,2.329056E-6,3.293783E-6
14.371415,2.342329E-6,2.342329E-6,3.312553E-6
14.454382,2.355678E-6,2.355678E-6,3.331432E-6
14.537828,2.302901E-6,2.302901E-6,3.256794E-6
14.621756,2.251305E-6,2.251305E-6,3.183826E-6
14.706168,2.200866E-6,2.200866E-6,3.112495E-6
14.791067,2.151557E-6,2.151557E-6,3.042761E-6
14.876457,2.215538E-6,2.215538E-6,3.133244E-6
14.962340,2.281421E-6,2.281421E-6,3.226417E-6
15.048718,2.349263E-6,2.349263E-6,3.322360E-6
15.135596,2.419124E-6,2.419124E-6,3.421158E-6
15.222974,2.395584E-6,2.395584E-6,3.387867E-6
15.310857,2.372274E-6,2.372274E-6,3.354902E-6
15.399248,2.349189E-6,2.349189E-6,3.322255E-6
15.488149,2.326329E-6,2.326329E-6,3.289926E-6
15.577563,2.310727E-6,2.310727E-6,3.267861E-6
15.667493,2.295230E-6,2.295230E-6,3.245945E-6
15.757942,2.279836E-6,2.279836E-6,3.224175E-6
15.848914,2.264546E-6,2.264546E-6,3.202552E-6
15.940411,2.249394E-6,2.249394E-6,3.181124E-6
16.032436,2.234343E-6,2.234343E-6,3.159838E-6
16.124992,2.219393E-6,2.219393E-6,3.138696E-6
16.218082,2.204544E-6,2.204544E-6,3.117696E-6
16.311710,2.199091E-6,2.199091E-6,3.109984E-6
16.405879,2.193652E-6,2.193652E-6,3.102292E-6
16.500591,2.188226E-6,2.188226E-6,3.094619E-6
16.595850,2.182813E-6,2.182813E-6,3.086964E-6
16.691659,2.160421E-6,2.160421E-6,3.055297E-6
16.788021,2.138260E-6,2.138260E-6,3.023956E-6
16.884939,2.116325E-6,2.116325E-6,2.992936E-6
16.982417,2.094616E-6,2.094616E-6,2.962234E-6
17.080457,2.156411E-6,2.156411E-6,3.049626E-6
17.179064,2.220030E-6,2.220030E-6,3.139597E-6
17.278240,2.285526E-6,2.285526E-6,3.232222E-6
17.377988,2.352953E-6,2.352953E-6,3.327578E-6
17.478312,2.269722E-6,2.269722E-6,3.209872E-6
17.579215,2.189435E-6,2.189435E-6,3.096329E-6
17.680701,2.111988E-6,2.111988E-6,2.986802E-6
17.782773,2.037280E-6,2.037280E-6,2.881149E-6
17.885434,2.040384E-6,2.040384E-6,2.885539E-6
17.988688,2.043492E-6,2.043492E-6,2.889934E-6
18.092538,2.046605E-6,2.046605E-6,2.894337E-6
18.196987,2.049723E-6,2.049723E-6,2.898746E-6
18.302039,1.960813E-6,1.960813E-6,2.773008E-6
18.407698,1.875760E-6,1.875760E-6,2.652725E-6
18.513967,1.794396E-6,1.794396E-6,2.537659E-6
18.620849,1.716562E-6,1.716562E-6,2.427585E-6
18.728348,1.660590E-6,1.660590E-6,2.348429E-6
18.836468,1.606444E-6,1.606444E-6,2.271855E-6
18.945212,1.554063E-6,1.554063E-6,2.197777E-6
19.054584,1.503390E-6,1.503390E-6,2.126115E-6
19.164587,1.328431E-6,1.328431E-6,1.878685E-6
19.275226,1.173832E-6,1.173832E-6,1.660049E-6
19.386503,1.037226E-6,1.037226E-6,1.466859E-6
19.498422,9.165169E-7,9.165169E-7,1.296151E-6
19.610988,3.442200E-7,3.442200E-7,4.868006E-7
19.724203,1.292801E-7,1.292801E-7,1.828297E-7
19.838072,4.855425E-8,4.855425E-8,6.866608E-8
19.952599,1.823571E-8,1.823571E-8,2.578919E-8
20.067786,7.334134E-8,7.334134E-8,1.037203E-7
20.183639,2.949681E-7,2.949681E-7,4.171479E-7
20.300160,1.186318E-6,1.186318E-6,1.677707E-6
20.417354,4.771204E-6,4.771204E-6,6.747501E-6
20.535225,4.807557E-6,4.807557E-6,6.798912E-6
20.653776,4.844188E-6,4.844188E-6,6.850716E-6
20.773011,4.881098E-6,4.881098E-6,6.902915E-6
20.892935,4.918287E-6,4.918287E-6,6.955508E-6
21.013551,5.005242E-6,5.005242E-6,7.078481E-6
21.134864,5.093734E-6,5.093734E-6,7.203628E-6
21.256877,5.183791E-6,5.183791E-6,7.330988E-6
21.379594,5.275441E-6,5.275441E-6,7.460600E-6
21.503020,5.334374E-6,5.334374E-6,7.543944E-6
21.627158,5.393965E-6,5.393965E-6,7.628218E-6
21.752013,5.454222E-6,5.454222E-6,7.713435E-6
21.877589,5.515150E-6,5.515150E-6,7.799600E-6
22.003889,5.463859E-6,5.463859E-6,7.727064E-6
22.130919,5.413044E-6,5.413044E-6,7.655200E-6
22.258682,5.362702E-6,5.362702E-6,7.584006E-6
22.387183,5.312830E-6,5.312830E-6,7.513476E-6
22.516425,5.105197E-6,5.105197E-6,7.219839E-6
22.646414,4.905680E-6,4.905680E-6,6.937679E-6
22.777153,4.713960E-6,4.713960E-6,6.666546E-6
22.908647,4.529734E-6,4.529734E-6,6.406011E-6
23.040900,4.723009E-6,4.723009E-6,6.679343E-6
23.173917,4.924531E-6,4.924531E-6,6.964339E-6
23.307701,5.134651E-6,5.134651E-6,7.261493E-6
23.442258,5.353735E-6,5.353735E-6,7.571325E-6
23.577591,5.683615E-6,5.683615E-6,8.037845E-6
23.713706,6.033822E-6,6.033822E-6,8.533113E-6
23.850607,6.405607E-6,6.405607E-6,9.058896E-6
23.988298,6.800299E-6,6.800299E-6,9.617075E-6
24.126784,6.931118E-6,6.931118E-6,9.802081E-6
24.266069,7.064454E-6,7.064454E-6,9.990647E-6
24.406159,7.200355E-6,7.200355E-6,1.018284E-5
24.547057,7.338874E-6,7.338874E-6,1.037874E-5
24.688769,7.156103E-6,7.156103E-6,1.012026E-5
24.831298,6.977885E-6,6.977885E-6,9.868220E-6
24.974651,6.804105E-6,6.804105E-6,9.622458E-6
25.118831,6.634654E-6,6.634654E-6,9.382818E-6
25.263844,6.881422E-6,6.881422E-6,9.731800E-6
