Hz,real,imaginary,V^2 (rms)
9.999990,1.068077E-6,1.068077E-6,1.510489E-6
10.057721,1.107053E-6,1.107053E-6,1.565609E-6
10.115785,1.147452E-6,1.147452E-6,1.622742E-6
10.174184,1.189324E-6,1.189324E-6,1.681958E-6
10.232920,1.232725E-6,1.232725E-6,1.743336E-6
10.291995,1.293182E-6,1.293182E-6,1.828836E-6
10.351412,1.356604E-6,1.356604E-6,1.918528E-6
10.411171,1.423136E-6,1.423136E-6,2.012618E-6
10.471275,1.492931E-6,1.492931E-6,2.111323E-6
10.531727,1.563101E-6,1.563101E-6,2.210559E-6
10.592527,1.636568E-6,1.636568E-6,2.314457E-6
10.653678,1.713488E-6,1.713488E-6,2.423238E-6
10.715183,1.794023E-6,1.794023E-6,2.537132E-6
10.777042,1.829068E-6,1.829068E-6,2.586693E-6
10.839258,1.864798E-6,1.864798E-6,2.637223E-6
10.901834,1.901226E-6,1.901226E-6,2.688740E-6
10.964771,1.938365E-6,1.938365E-6,2.741262E-6
11.028071,2.058890E-6,2.058890E-6,2.911710E-6
11.091737,2.186910E-6,2.186910E-6,3.092758E-6
11.155770,2.322889E-6,2.322889E-6,3.285061E-6
11.220173,2.467323E-6,2.467323E-6,3.489322E-6
11.284948,2.543625E-6,2.543625E-6,3.597229E-6
11.350097,2.622286E-6,2.622286E-6,3.708472E-6
11.415622,2.703381E-6,2.703381E-6,3.823158E-6
11.481525,2.786983E-6,2.786983E-6,3.941389E-6
11.547808,2.891148E-6,2.891148E-6,4.088701E-6
11.614474,2.999206E-6,2.999206E-6,4.241518E-6
11.681525,3.111303E-6,3.111303E-6,4.400047E-6
11.748964,3.227589E-6,3.227589E-6,4.564500E-6
11.816791,3.338230E-6,3.338230E-6,4.720970E-6
11.885010,3.452664E-6,3.452664E-6,4.882804E-6
11.953623,3.571021E-6,3.571021E-6,5.050186E-6
12.022632,3.693436E-6,3.693436E-6,5.223307E-6
12.092039,3.887761E-6,3.887761E-6,5.498124E-6
12.161847,4.092310E-6,4.092310E-6,5.787400E-6
12.232059,4.307621E-6,4.307621E-6,6.091896E-6
12.302675,4.534257E-6,4.534257E-6,6.412408E-6
12.373699,4.689507E-6,4.689507E-6,6.631964E-6
12.445133,4.850074E-6,4.850074E-6,6.859040E-6
12.516980,5.016139E-6,5.016139E-6,7.093892E-6
12.589241,5.187891E-6,5.187891E-6,7.336786E-6
12.661919,5.401646E-6,5.401646E-6,7.639081E-6
12.735017,5.624209E-6,5.624209E-6,7.953833E-6
12.808537,5.855942E-6,5.855942E-6,8.281553E-6
12.882482,6.097222E-6,6.097222E-6,8.622774E-6
12.956853,6.383529E-6,6.383529E-6,9.027673E-6
13.031654,6.683280E-6,6.683280E-6,9.451585E-6
13.106887,6.997107E-6,6.997107E-6,9.895404E-6
13.182553,7.325671E-6,7.325671E-6,1.036006E-5
13.258657,7.643792E-6,7.643792E-6,1.080995E-5
13.335200,7.975728E-6,7.975728E-6,1.127938E-5
13.412185,8.322078E-6,8.322078E-6,1.176920E-5
13.489614,8.683471E-6,8.683471E-6,1.228028E-5
13.567491,9.125653E-6,9.125653E-6,1.290562E-5
13.645817,9.590350E-6,9.590350E-6,1.356280E-5
13.724595,1.007871E-5,1.007871E-5,1.425345E-5
13.803828,1.059195E-5,1.059195E-5,1.497928E-5
13.883518,1.113645E-5,1.113645E-5,1.574932E-5
13.963668,1.170895E-5,1.170895E-5,1.655896E-5
14.044282,1.231087E-5,1.231087E-5,1.741020E-5
14.125360,1.294374E-5,1.294374E-5,1.830521E-5
14.206907,1.365236E-5,1.365236E-5,1.930735E-5
14.288924,1.439978E-5,1.439978E-5,2.036436E-5
14.371415,1.518811E-5,1.518811E-5,2.147923E-5
14.454382,1.601960E-5,1.601960E-5,2.265514E-5
14.537828,1.698624E-5,1.698624E-5,2.402217E-5
14.621756,1.801121E-5,1.801121E-5,2.547170E-5
14.706168,1.909803E-5,1.909803E-5,2.700869E-5
14.791067,2.025043E-5,2.025043E-5,2.863843E-5
14.876457,2.140392E-5,2.140392E-5,3.026971E-5
14.962340,2.262311E-5,2.262311E-5,3.199391E-5
15.048718,2.391175E-5,2.391175E-5,3.381632E-5
15.135596,2.527378E-5,2.527378E-5,3.574252E-5
15.222974,2.670960E-5,2.670960E-5,3.777308E-5
15.310857,2.822700E-5,2.822700E-5,3.991901E-5
15.399248,2.983060E-5,2.983060E-5,4.218684E-5
15.488149,3.152530E-5,3.152530E-5,4.458351E-5
15.577563,3.344437E-5,3.344437E-5,4.729748E-5
15.667493,3.548026E-5,3.548026E-5,5.017666E-5
15.757942,3.764009E-5,3.764009E-5,5.323113E-5
15.848914,3.993140E-5,3.993140E-5,5.647153E-5
15.940411,4.223079E-5,4.223079E-5,5.972336E-5
16.032436,4.466259E-5,4.466259E-5,6.316244E-5
16.124992,4.723443E-5,4.723443E-5,6.679957E-5
16.218082,4.995435E-5,4.995435E-5,7.064612E-5
16.311710,5.329397E-5,5.329397E-5,7.536906E-5
16.405879,5.685686E-5,5.685686E-5,8.040774E-5
16.500591,6.065794E-5,6.065794E-5,8.578328E-5
16.595850,6.471315E-5,6.471315E-5,9.151821E-5
16.691659,6.913037E-5,6.913037E-5,9.776511E-5
16.788021,7.384910E-5,7.384910E-5,1.044384E-4
16.884939,7.888993E-5,7.888993E-5,1.115672E-4
16.982417,8.427488E-5,8.427488E-5,1.191827E-4
17.080457,9.018197E-5,9.018197E-5,1.275366E-4
17.179064,9.650311E-5,9.650311E-5,1.364760E-4
17.278240,1.032673E-4,1.032673E-4,1.460420E-4
17.377988,1.105057E-4,1.105057E-4,1.562787E-4
17.478312,1.177889E-4,1.177889E-4,1.665787E-4
17.579215,1.255521E-4,1.255521E-4,1.775575E-4
17.680701,1.338271E-4,1.338271E-4,1.892601E-4
17.782773,1.426473E-4,1.426473E-4,2.017337E-4
17.885434,1.530280E-4,1.530280E-4,2.164143E-4
17.988688,1.641641E-4,1.641641E-4,2.321631E-4
18.092538,1.761107E-4,1.761107E-4,2.490581E-4
18.196987,1.889266E-4,1.889266E-4,2.671826E-4
18.302039,2.000272E-4,2.000272E-4,2.828812E-4
18.407698,2.117800E-4,2.117800E-4,2.995021E-4
18.513967,2.242234E-4,2.242234E-4,3.170998E-4
18.620849,2.373980E-4,2.373980E-4,3.357315E-4
18.728348,2.477823E-4,2.477823E-4,3.504171E-4
18.836468,2.586208E-4,2.586208E-4,3.657450E-4
18.945212,2.699335E-4,2.699335E-4,3.817436E-4
19.054584,2.817409E-4,2.817409E-4,3.984418E-4
19.164587,2.875709E-4,2.875709E-4,4.066867E-4
19.275226,2.935216E-4,2.935216E-4,4.151022E-4
19.386503,2.995954E-4,2.995954E-4,4.236919E-4
19.498422,3.057948E-4,3.057948E-4,4.324592E-4
19.610988,3.052446E-4,3.052446E-4,4.316811E-4
19.724203,3.046954E-4,3.046954E-4,4.309044E-4
19.838072,3.041472E-4,3.041472E-4,4.301291E-4
19.952599,3.036000E-4,3.036000E-4,4.293552E-4
20.067786,2.965112E-4,2.965112E-4,4.193302E-4
20.183639,2.895878E-4,2.895878E-4,4.095390E-4
20.300160,2.828261E-4,2.828261E-4,3.999765E-4
20.417354,2.762224E-4,2.762224E-4,3.906375E-4
20.535225,2.706878E-4,2.706878E-4,3.828104E-4
20.653776,2.652641E-4,2.652641E-4,3.751401E-4
20.773011,2.599490E-4,2.599490E-4,3.676234E-4
20.892935,2.547405E-4,2.547405E-4,3.602575E-4
21.013551,2.465983E-4,2.465983E-4,3.487427E-4
21.134864,2.387163E-4,2.387163E-4,3.375958E-4
21.256877,2.310863E-4,2.310863E-4,3.268054E-4
21.379594,2.237001E-4,2.237001E-4,3.163597E-4
21.503020,2.154918E-4,2.154918E-4,3.047514E-4
21.627158,2.075847E-4,2.075847E-4,2.935691E-4
21.752013,1.999678E-4,1.999678E-4,2.827972E-4
21.877589,1.926302E-4,1.926302E-4,2.724202E-4
22.003889,1.849049E-4,1.849049E-4,2.614950E-4
