Hz,real,imaginary,V^2 (rms)
9.999990,1.510716E-9,1.510716E-9,2.136475E-9
10.057721,2.652239E-9,2.652239E-9,3.750832E-9
10.115785,4.656314E-9,4.656314E-9,6.585022E-9
10.174184,8.174703E-9,8.174703E-9,1.156078E-8
10.232920,1.435166E-8,1.435166E-8,2.029631E-8
10.291995,8.938137E-9,8.938137E-9,1.264043E-8
10.351412,5.566625E-9,5.566625E-9,7.872397E-9
10.411171,3.466865E-9,3.466865E-9,4.902888E-9
10.471275,2.159144E-9,2.159144E-9,3.053491E-9
10.531727,2.607227E-9,2.607227E-9,3.687176E-9
10.592527,3.148300E-9,3.148300E-9,4.452369E-9
10.653678,3.801660E-9,3.801660E-9,5.376359E-9
10.715183,4.590612E-9,4.590612E-9,6.492106E-9
10.777042,3.049220E-9,3.049220E-9,4.312248E-9
10.839258,2.025381E-9,2.025381E-9,2.864321E-9
10.901834,1.345318E-9,1.345318E-9,1.902567E-9
10.964771,8.935995E-10,8.935995E-10,1.263741E-9
11.028071,1.132740E-9,1.132740E-9,1.601936E-9
11.091737,1.435879E-9,1.435879E-9,2.030640E-9
11.155770,1.820142E-9,1.820142E-9,2.574070E-9
11.220173,2.307238E-9,2.307238E-9,3.262927E-9
11.284948,2.356964E-9,2.356964E-9,3.333250E-9
11.350097,2.407762E-9,2.407762E-9,3.405090E-9
11.415622,2.459655E-9,2.459655E-9,3.478477E-9
11.481525,2.512667E-9,2.512667E-9,3.553448E-9
11.547808,1.272866E-9,1.272866E-9,1.800104E-9
11.614474,6.448080E-10,6.448080E-10,9.118962E-10
11.681525,3.266466E-10,3.266466E-10,4.619481E-10
11.748964,1.654725E-10,1.654725E-10,2.340135E-10
11.816791,2.776697E-10,2.776697E-10,3.926843E-10
11.885010,4.659411E-10,4.659411E-10,6.589402E-10
11.953623,7.818682E-10,7.818682E-10,1.105729E-9
12.022632,1.312008E-9,1.312008E-9,1.855460E-9
12.092039,1.460083E-9,1.460083E-9,2.064869E-9
12.161847,1.624870E-9,1.624870E-9,2.297913E-9
12.232059,1.808256E-9,1.808256E-9,2.557260E-9
12.302675,2.012338E-9,2.012338E-9,2.845876E-9
12.373699,1.261649E-9,1.261649E-9,1.784241E-9
12.445133,7.909988E-10,7.909988E-10,1.118641E-9
12.516980,4.959220E-10,4.959220E-10,7.013396E-10
12.589241,3.109214E-10,3.109214E-10,4.397093E-10
12.661919,7.488504E-10,7.488504E-10,1.059034E-9
12.735017,1.803597E-9,1.803597E-9,2.550671E-9
12.808537,4.343941E-9,4.343941E-9,6.143260E-9
12.882482,1.046234E-8,1.046234E-8,1.479598E-8
12.956853,1.017106E-8,1.017106E-8,1.438405E-8
13.031654,9.887900E-9,9.887900E-9,1.398360E-8
13.106887,9.612620E-9,9.612620E-9,1.359430E-8
13.182553,9.345001E-9,9.345001E-9,1.321583E-8
13.258657,4.632006E-9,4.632006E-9,6.550646E-9
13.335200,2.295931E-9,2.295931E-9,3.246937E-9
13.412185,1.138017E-9,1.138017E-9,1.609399E-9
13.489614,5.640768E-10,5.640768E-10,7.977251E-10
13.567491,8.983584E-10,8.983584E-10,1.270471E-9
13.645817,1.430741E-9,1.430741E-9,2.023373E-9
13.724595,2.278623E-9,2.278623E-9,3.222460E-9
13.803828,3.628975E-9,3.628975E-9,5.132146E-9
13.883518,4.618952E-9,4.618952E-9,6.532185E-9
13.963668,5.878993E-9,5.878993E-9,8.314152E-9
14.044282,7.482772E-9,7.482772E-9,1.058224E-8
14.125360,9.524060E-9,9.524060E-9,1.346905E-8
14.206907,8.028834E-9,8.028834E-9,1.135449E-8
14.288924,6.768351E-9,6.768351E-9,9.571894E-9
14.371415,5.705757E-9,5.705757E-9,8.069159E-9
14.454382,4.809982E-9,4.809982E-9,6.802342E-9
14.537828,5.086084E-9,5.086084E-9,7.192809E-9
14.621756,5.378034E-9,5.378034E-9,7.605689E-9
14.706168,5.686744E-9,5.686744E-9,8.042270E-9
14.791067,6.013176E-9,6.013176E-9,8.503915E-9
14.876457,5.452443E-9,5.452443E-9,7.710919E-9
14.962340,4.943999E-9,4.943999E-9,6.991870E-9
15.048718,4.482968E-9,4.482968E-9,6.339874E-9
15.135596,4.064930E-9,4.064930E-9,5.748679E-9
15.222974,5.425354E-9,5.425354E-9,7.672609E-9
15.310857,7.241077E-9,7.241077E-9,1.024043E-8
15.399248,9.664475E-9,9.664475E-9,1.366763E-8
15.488149,1.289892E-8,1.289892E-8,1.824183E-8
15.577563,1.093702E-8,1.093702E-8,1.546728E-8
15.667493,9.273513E-9,9.273513E-9,1.311473E-8
15.757942,7.863027E-9,7.863027E-9,1.112000E-8
15.848914,6.667074E-9,6.667074E-9,9.428666E-9
15.940411,6.489001E-9,6.489001E-9,9.176833E-9
16.032436,6.315685E-9,6.315685E-9,8.931727E-9
16.124992,6.146998E-9,6.146998E-9,8.693168E-9
16.218082,5.982813E-9,5.982813E-9,8.460975E-9
16.311710,7.102317E-9,7.102317E-9,1.004419E-8
16.405879,8.431302E-9,8.431302E-9,1.192366E-8
16.500591,1.000897E-8,1.000897E-8,1.415482E-8
16.595850,1.188184E-8,1.188184E-8,1.680346E-8
16.691659,7.746157E-9,7.746157E-9,1.095472E-8
16.788021,5.049972E-9,5.049972E-9,7.141739E-9
16.884939,3.292241E-9,3.292241E-9,4.655932E-9
16.982417,2.146318E-9,2.146318E-9,3.035352E-9
17.080457,2.165790E-9,2.165790E-9,3.062890E-9
17.179064,2.185439E-9,2.185439E-9,3.090677E-9
17.278240,2.205267E-9,2.205267E-9,3.118719E-9
17.377988,2.225275E-9,2.225275E-9,3.147014E-9
17.478312,3.374463E-9,3.374463E-9,4.772211E-9
17.579215,5.117123E-9,5.117123E-9,7.236705E-9
17.680701,7.759736E-9,7.759736E-9,1.097392E-8
17.782773,1.176706E-8,1.176706E-8,1.664114E-8
17.885434,8.494648E-9,8.494648E-9,1.201325E-8
17.988688,6.132293E-9,6.132293E-9,8.672372E-9
18.092538,4.426907E-9,4.426907E-9,6.260592E-9
18.196987,3.195787E-9,3.195787E-9,4.519525E-9
18.302039,4.634303E-9,4.634303E-9,6.553894E-9
18.407698,6.720335E-9,6.720335E-9,9.503989E-9
18.513967,9.745351E-9,9.745351E-9,1.378201E-8
18.620849,1.413202E-8,1.413202E-8,1.998569E-8
18.728348,1.986094E-8,1.986094E-8,2.808761E-8
18.836468,2.791229E-8,2.791229E-8,3.947394E-8
18.945212,3.922754E-8,3.922754E-8,5.547612E-8
19.054584,5.512986E-8,5.512986E-8,7.796540E-8
19.164587,5.138742E-8,5.138742E-8,7.267279E-8
19.275226,4.789904E-8,4.789904E-8,6.773947E-8
19.386503,4.464746E-8,4.464746E-8,6.314104E-8
19.498422,4.161661E-8,4.161661E-8,5.885477E-8
19.610988,7.502449E-8,7.502449E-8,1.061007E-7
19.724203,1.352506E-7,1.352506E-7,1.912732E-7
19.838072,2.438236E-7,2.438236E-7,3.448186E-7
19.952599,4.395541E-7,4.395541E-7,6.216234E-7
20.067786,6.101752E-7,6.101752E-7,8.629180E-7
20.183639,8.470262E-7,8.470262E-7,1.197876E-6
20.300160,1.175815E-6,1.175815E-6,1.662854E-6
20.417354,1.632230E-6,1.632230E-6,2.308322E-6
20.535225,1.514969E-6,1.514969E-6,2.142490E-6
20.653776,1.406132E-6,1.406132E-6,1.988571E-6
20.773011,1.305114E-6,1.305114E-6,1.845710E-6
20.892935,1.211353E-6,1.211353E-6,1.713112E-6
21.013551,1.189360E-6,1.189360E-6,1.682009E-6
21.134864,1.167765E-6,1.167765E-6,1.651469E-6
21.256877,1.146563E-6,1.146563E-6,1.621485E-6
21.379594,1.125746E-6,1.125746E-6,1.592045E-6
21.503020,1.114076E-6,1.114076E-6,1.575541E-6
21.627158,1.102527E-6,1.102527E-6,1.559209E-6
21.752013,1.091098E-6,1.091098E-6,1.543046E-6
21.877589,1.079787E-6,1.079787E-6,1.527049E-6
22.003889,1.058371E-6,1.058371E-6,1.496763E-6
22.130919,1.037381E-6,1.037381E-6,1.467078E-6
22.258682,1.016806E-6,1.016806E-6,1.437981E-6
22.387183,9.966402E-7,9.966402E-7,1.409462E-6
22.516425,1.021950E-6,1.021950E-6,1.445256E-6
22.646414,1.047903E-6,1.047903E-6,1.481959E-6
22.777153,1.074515E-6,1.074515E-6,1.519594E-6
22.908647,1.101803E-6,1.101803E-6,1.558185E-6
23.040900,1.099328E-6,1.099328E-6,1.554685E-6
23.173917,1.096859E-6,1.096859E-6,1.551193E-6
