Hz,real,imaginary,unitless (peak only)
9.999990,8.910295E-1,1.050494E-3,8.910301E-1
10.057721,9.008165E-1,4.508474E-3,9.008278E-1
10.115785,9.106978E-1,8.042308E-3,9.107333E-1
10.174184,9.206739E-1,1.165319E-2,9.207476E-1
10.232920,9.307457E-1,1.534234E-2,9.308721E-1
10.291995,9.315516E-1,8.736325E-3,9.315926E-1
10.351412,9.323107E-1,2.119640E-3,9.323131E-1
10.411171,9.330235E-1,-4.507397E-3,9.330344E-1
10.471275,9.336897E-1,-1.114445E-2,9.337562E-1
10.531727,9.304911E-1,-6.263520E-4,9.304913E-1
10.592527,9.271859E-1,9.818407E-3,9.272379E-1
10.653678,9.237751E-1,2.018889E-2,9.239957E-1
10.715183,9.202605E-1,3.048420E-2,9.207653E-1
10.777042,9.101328E-1,2.600921E-2,9.105044E-1
10.839258,9.000979E-1,2.162963E-2,9.003577E-1
10.901834,8.901554E-1,1.734399E-2,8.903244E-1
10.964771,8.803049E-1,1.315082E-2,8.804031E-1
11.028071,8.890053E-1,1.574058E-2,8.891446E-1
11.091737,8.977851E-1,1.838036E-2,8.979732E-1
11.155770,9.066444E-1,2.107086E-2,9.068892E-1
11.220173,9.155835E-1,2.381280E-2,9.158931E-1
11.284948,9.136888E-1,2.443276E-2,9.140154E-1
11.350097,9.117976E-1,2.505006E-2,9.121416E-1
11.415622,9.099098E-1,2.566471E-2,9.102717E-1
11.481525,9.080256E-1,2.627673E-2,9.084057E-1
11.547808,9.080582E-1,2.644454E-2,9.084432E-1
11.614474,9.080909E-1,2.661237E-2,9.084808E-1
11.681525,9.081238E-1,2.678022E-2,9.085186E-1
11.748964,9.081570E-1,2.694810E-2,9.085567E-1
11.816791,9.106952E-1,2.351842E-2,9.109988E-1
11.885010,9.132267E-1,2.006975E-2,9.134472E-1
11.953623,9.157520E-1,1.660209E-2,9.159025E-1
12.022632,9.182705E-1,1.311539E-2,9.183642E-1
12.092039,9.110106E-1,2.041567E-2,9.112393E-1
12.161847,9.037481E-1,2.760055E-2,9.041695E-1
12.232059,8.964847E-1,3.467093E-2,8.971549E-1
12.302675,8.892208E-1,4.162765E-2,8.901946E-1
12.373699,8.939246E-1,4.311933E-2,8.949639E-1
12.445133,8.986517E-1,4.462574E-2,8.997590E-1
12.516980,9.034015E-1,4.614694E-2,9.045794E-1
12.589241,9.081746E-1,4.768302E-2,9.094255E-1
12.661919,9.086932E-1,4.355868E-2,9.097366E-1
12.735017,9.091934E-1,3.943063E-2,9.100480E-1
12.808537,9.096750E-1,3.529892E-2,9.103596E-1
12.882482,9.101380E-1,3.116367E-2,9.106714E-1
12.956853,9.151701E-1,4.222848E-2,9.161439E-1
13.031654,9.200996E-1,5.341915E-2,9.216490E-1
13.106887,9.249247E-1,6.473522E-2,9.271873E-1
13.182553,9.296430E-1,7.617609E-2,9.327588E-1
13.258657,9.323440E-1,7.368185E-2,9.352510E-1
13.335200,9.350448E-1,7.117315E-2,9.377496E-1
13.412185,9.377459E-1,6.864990E-2,9.402554E-1
13.489614,9.404467E-1,6.611209E-2,9.427676E-1
13.567491,9.484688E-1,7.485874E-2,9.514184E-1
13.645817,9.564882E-1,8.375473E-2,9.601482E-1
13.724595,9.645041E-1,9.280150E-2,9.689583E-1
13.803828,9.725147E-1,1.020003E-1,9.778491E-1
13.883518,9.676741E-1,9.617065E-2,9.724412E-1
13.963668,9.628285E-1,9.039949E-2,9.670630E-1
14.044282,9.579786E-1,8.468656E-2,9.617145E-1
14.125360,9.531251E-1,7.903154E-2,9.563961E-1
14.206907,9.775182E-1,7.741393E-2,9.805788E-1
14.288924,1.002522E+0,7.566290E-2,1.005373E+0
14.371415,1.028151E+0,7.377271E-2,1.030794E+0
14.454382,1.054419E+0,7.173748E-2,1.056857E+0
14.537828,1.050291E+0,7.479496E-2,1.052951E+0
14.621756,1.046169E+0,7.782812E-2,1.049060E+0
14.706168,1.042052E+0,8.083703E-2,1.045183E+0
14.791067,1.037941E+0,8.382191E-2,1.041320E+0
14.876457,1.041656E+0,7.714297E-2,1.044509E+0
14.962340,1.045337E+0,7.041897E-2,1.047706E+0
15.048718,1.048984E+0,6.364991E-2,1.050913E+0
15.135596,1.052597E+0,5.683596E-2,1.054130E+0
15.222974,1.042228E+0,5.715133E-2,1.043794E+0
15.310857,1.031961E+0,5.745500E-2,1.033559E+0
15.399248,1.021794E+0,5.774719E-2,1.023425E+0
15.488149,1.011727E+0,5.802809E-2,1.013390E+0
15.577563,1.023216E+0,3.955524E-2,1.023980E+0
15.667493,1.034474E+0,2.067603E-2,1.034681E+0
15.757942,1.045493E+0,1.390645E-3,1.045494E+0
15.848914,1.056260E+0,-1.830057E-2,1.056419E+0
15.940411,1.055839E+0,-1.635063E-2,1.055966E+0
16.032436,1.055414E+0,-1.440231E-2,1.055512E+0
16.124992,1.054985E+0,-1.245560E-2,1.055059E+0
16.218082,1.054552E+0,-1.051051E-2,1.054604E+0
16.311710,1.066539E+0,-8.543726E-4,1.066539E+0
16.405879,1.078571E+0,9.021731E-3,1.078609E+0
16.500591,1.090646E+0,1.912070E-2,1.090814E+0
16.595850,1.102765E+0,2.944546E-2,1.103158E+0
16.691659,1.092786E+0,2.009478E-2,1.092971E+0
16.788021,1.082823E+0,1.091292E-2,1.082878E+0
16.884939,1.072877E+0,1.898172E-3,1.072879E+0
16.982417,1.062948E+0,-6.951141E-3,1.062971E+0
17.080457,1.042259E+0,-1.136330E-2,1.042321E+0
