Hz,real,imaginary,V^2 (rms)
9.999990,5.377021E-7,5.377021E-7,7.604256E-7
10.057721,5.567252E-7,5.567252E-7,7.873283E-7
10.115785,5.764214E-7,5.764214E-7,8.151830E-7
10.174184,5.968143E-7,5.968143E-7,8.440229E-7
10.232920,6.179288E-7,6.179288E-7,8.738833E-7
10.291995,6.226423E-7,6.226423E-7,8.805492E-7
10.351412,6.273918E-7,6.273918E-7,8.872660E-7
10.411171,6.321776E-7,6.321776E-7,8.940341E-7
10.471275,6.369997E-7,6.369997E-7,9.008536E-7
10.531727,6.647850E-7,6.647850E-7,9.401480E-7
10.592527,6.937822E-7,6.937822E-7,9.811562E-7
10.653678,7.240443E-7,7.240443E-7,1.023953E-6
10.715183,7.556263E-7,7.556263E-7,1.068617E-6
10.777042,7.715905E-7,7.715905E-7,1.091194E-6
10.839258,7.878921E-7,7.878921E-7,1.114248E-6
10.901834,8.045381E-7,8.045381E-7,1.137789E-6
10.964771,8.215356E-7,8.215356E-7,1.161827E-6
11.028071,8.350479E-7,8.350479E-7,1.180936E-6
11.091737,8.487824E-7,8.487824E-7,1.200360E-6
11.155770,8.627428E-7,8.627428E-7,1.220103E-6
11.220173,8.769324E-7,8.769324E-7,1.240170E-6
11.284948,9.224782E-7,9.224782E-7,1.304581E-6
11.350097,9.703894E-7,9.703894E-7,1.372338E-6
11.415622,1.020789E-6,1.020789E-6,1.443614E-6
11.481525,1.073807E-6,1.073807E-6,1.518592E-6
11.547808,1.116010E-6,1.116010E-6,1.578276E-6
11.614474,1.159871E-6,1.159871E-6,1.640305E-6
11.681525,1.205457E-6,1.205457E-6,1.704774E-6
11.748964,1.252833E-6,1.252833E-6,1.771773E-6
11.816791,1.299199E-6,1.299199E-6,1.837345E-6
11.885010,1.347281E-6,1.347281E-6,1.905343E-6
11.953623,1.397143E-6,1.397143E-6,1.975859E-6
12.022632,1.448849E-6,1.448849E-6,2.048982E-6
12.092039,1.471776E-6,1.471776E-6,2.081406E-6
12.161847,1.495065E-6,1.495065E-6,2.114341E-6
12.232059,1.518723E-6,1.518723E-6,2.147799E-6
12.302675,1.542756E-6,1.542756E-6,2.181786E-6
12.373699,1.608726E-6,1.608726E-6,2.275082E-6
12.445133,1.677517E-6,1.677517E-6,2.372367E-6
