Hz,real,imaginary,unitless (peak only)
9.999990,-2.384339E+0,8.448251E-1,2.529585E+0
10.057721,-2.246604E+0,8.923148E-1,2.417324E+0
10.115785,-2.113372E+0,9.327231E-1,2.310046E+0
10.174184,-1.984692E+0,9.665304E-1,2.207529E+0
10.232920,-1.860597E+0,9.941972E-1,2.109561E+0
10.291995,-1.738927E+0,1.021309E+0,2.016665E+0
10.351412,-1.621666E+0,1.042520E+0,1.927861E+0
10.411171,-1.508842E+0,1.058263E+0,1.842966E+0
10.471275,-1.400467E+0,1.068956E+0,1.761810E+0
10.531727,-1.389632E+0,8.060502E-1,1.606485E+0
10.592527,-1.349627E+0,5.694788E-1,1.464855E+0
10.653678,-1.286259E+0,3.600791E-1,1.335709E+0
10.715183,-1.204882E+0,1.779425E-1,1.217951E+0
10.777042,-1.385255E+0,2.982895E-1,1.417007E+0
10.839258,-1.585498E+0,4.517344E-1,1.648596E+0
10.901834,-1.806289E+0,6.451162E-1,1.918034E+0
10.964771,-2.047895E+0,8.864275E-1,2.231508E+0
11.028071,-1.788132E+0,8.492440E-1,1.979553E+0
11.091737,-1.558989E+0,8.082395E-1,1.756046E+0
11.155770,-1.357110E+0,7.647952E-1,1.557774E+0
11.220173,-1.179481E+0,7.200306E-1,1.381890E+0
11.284948,-1.268055E+0,7.785472E-1,1.487985E+0
11.350097,-1.363268E+0,8.417989E-1,1.602225E+0
11.415622,-1.465616E+0,9.101678E-1,1.725235E+0
11.481525,-1.575634E+0,9.840666E-1,1.857689E+0
11.547808,-1.531669E+0,1.247643E+0,1.975506E+0
11.614474,-1.450259E+0,1.519898E+0,2.100795E+0
11.681525,-1.328188E+0,1.796332E+0,2.234030E+0
11.748964,-1.162660E+0,2.071774E+0,2.375716E+0
11.816791,-1.692687E+0,1.855931E+0,2.511905E+0
11.885010,-2.186999E+0,1.506933E+0,2.655901E+0
11.953623,-2.612699E+0,1.029330E+0,2.808152E+0
12.022632,-2.936991E+0,4.356698E-1,2.969129E+0
12.092039,-2.604044E+0,6.275292E-1,2.678589E+0
12.161847,-2.289454E+0,7.731663E-1,2.416482E+0
12.232059,-1.995068E+0,8.787452E-1,2.180021E+0
12.302675,-1.722060E+0,9.499529E-1,1.966698E+0
12.373699,-1.661931E+0,8.792928E-1,1.880205E+0
12.445133,-1.603277E+0,8.127543E-1,1.797517E+0
12.516980,-1.546100E+0,7.501305E-1,1.718465E+0
12.589241,-1.490401E+0,6.912259E-1,1.642890E+0
12.661919,-1.521956E+0,6.482278E-1,1.654252E+0
12.735017,-1.552346E+0,6.039499E-1,1.665693E+0
12.808537,-1.581522E+0,5.584208E-1,1.677214E+0
12.882482,-1.609437E+0,5.116704E-1,1.688814E+0
12.956853,-1.750041E+0,6.093713E-1,1.853099E+0
13.031654,-1.901343E+0,7.207419E-1,2.033365E+0
13.106887,-2.063972E+0,8.474260E-1,2.231168E+0
13.182553,-2.238566E+0,9.912473E-1,2.448213E+0
13.258657,-2.151047E+0,7.971207E-1,2.293993E+0
13.335200,-2.057934E+0,6.206502E-1,2.149488E+0
13.412185,-1.960614E+0,4.610170E-1,2.014086E+0
13.489614,-1.860335E+0,3.173738E-1,1.887213E+0
13.567491,-1.850621E+0,2.683019E-1,1.869969E+0
13.645817,-1.839783E+0,2.199341E-1,1.852882E+0
13.724595,-1.827850E+0,1.722917E-1,1.835952E+0
13.803828,-1.814849E+0,1.253943E-1,1.819176E+0
13.883518,-2.021546E+0,1.815484E-1,2.029682E+0
13.963668,-2.250823E+0,2.489335E-1,2.264547E+0
14.044282,-2.505028E+0,3.293647E-1,2.526588E+0
14.125360,-2.786741E+0,4.249218E-1,2.818951E+0
14.206907,-2.831280E+0,3.195667E-1,2.849258E+0
14.288924,-2.872120E+0,2.114079E-1,2.879890E+0
14.371415,-2.909114E+0,1.005630E-1,2.910852E+0
14.454382,-2.942120E+0,-1.284433E-2,2.942148E+0
14.537828,-3.018624E+0,-1.563377E-1,3.022670E+0
14.621756,-3.090151E+0,-3.073153E-1,3.105395E+0
14.706168,-3.156209E+0,-4.657311E-1,3.190386E+0
14.791067,-3.216288E+0,-6.315140E-1,3.277700E+0
14.876457,-3.550000E+0,-1.356355E+0,3.800289E+0
14.962340,-3.788198E+0,-2.250366E+0,4.406199E+0
15.048718,-3.883879E+0,-3.318800E+0,5.108713E+0
15.135596,-3.782306E+0,-4.558385E+0,5.923235E+0
15.222974,-4.481080E+0,-3.673503E+0,5.794368E+0
15.310857,-4.987409E+0,-2.693598E+0,5.668308E+0
15.399248,-5.291224E+0,-1.658263E+0,5.544988E+0
15.488149,-5.390239E+0,-6.074025E-1,5.424354E+0
