Hz,real,imaginary,V^2 (rms)
9.999990,1.384732E-9,1.384732E-9,1.958307E-9
10.057721,1.320736E-9,1.320736E-9,1.867803E-9
10.115785,1.259698E-9,1.259698E-9,1.781482E-9
10.174184,1.201481E-9,1.201481E-9,1.699151E-9
10.232920,1.145954E-9,1.145954E-9,1.620624E-9
10.291995,9.184604E-10,9.184604E-10,1.298899E-9
10.351412,7.361285E-10,7.361285E-10,1.041043E-9
10.411171,5.899929E-10,5.899929E-10,8.343760E-10
10.471275,4.728680E-10,4.728680E-10,6.687363E-10
10.531727,8.470687E-10,8.470687E-10,1.197936E-9
10.592527,1.517391E-9,1.517391E-9,2.145915E-9
10.653678,2.718167E-9,2.718167E-9,3.844069E-9
10.715183,4.869172E-9,4.869172E-9,6.886049E-9
10.777042,1.776539E-9,1.776539E-9,2.512406E-9
10.839258,6.481782E-10,6.481782E-10,9.166624E-10
10.901834,2.364907E-10,2.364907E-10,3.344484E-10
10.964771,8.628464E-11,8.628464E-11,1.220249E-10
11.028071,1.084177E-10,1.084177E-10,1.533258E-10
11.091737,1.362282E-10,1.362282E-10,1.926558E-10
11.155770,1.711724E-10,1.711724E-10,2.420743E-10
11.220173,2.150801E-10,2.150801E-10,3.041692E-10
11.284948,2.127468E-10,2.127468E-10,3.008694E-10
11.350097,2.104388E-10,2.104388E-10,2.976054E-10
11.415622,2.081558E-10,2.081558E-10,2.943768E-10
11.481525,2.058976E-10,2.058976E-10,2.911832E-10
11.547808,2.501286E-10,2.501286E-10,3.537353E-10
11.614474,3.038614E-10,3.038614E-10,4.297249E-10
11.681525,3.691372E-10,3.691372E-10,5.220388E-10
11.748964,4.484356E-10,4.484356E-10,6.341837E-10
11.816791,4.920364E-10,4.920364E-10,6.958446E-10
11.885010,5.398765E-10,5.398765E-10,7.635007E-10
11.953623,5.923680E-10,5.923680E-10,8.377349E-10
12.022632,6.499634E-10,6.499634E-10,9.191871E-10
12.092039,5.214767E-10,5.214767E-10,7.374794E-10
12.161847,4.183897E-10,4.183897E-10,5.916924E-10
12.232059,3.356811E-10,3.356811E-10,4.747248E-10
12.302675,2.693227E-10,2.693227E-10,3.808798E-10
12.373699,1.973505E-9,1.973505E-9,2.790958E-9
12.445133,1.446118E-8,1.446118E-8,2.045120E-8
12.516980,1.059666E-7,1.059666E-7,1.498594E-7
12.589241,7.764872E-7,7.764872E-7,1.098119E-6
12.661919,9.414884E-7,9.414884E-7,1.331466E-6
12.735017,1.141552E-6,1.141552E-6,1.614398E-6
12.808537,1.384128E-6,1.384128E-6,1.957453E-6
12.882482,1.678251E-6,1.678251E-6,2.373405E-6
12.956853,1.757381E-6,1.757381E-6,2.485312E-6
13.031654,1.840242E-6,1.840242E-6,2.602495E-6
13.106887,1.927010E-6,1.927010E-6,2.725204E-6
13.182553,2.017869E-6,2.017869E-6,2.853698E-6
13.258657,2.108237E-6,2.108237E-6,2.981497E-6
13.335200,2.202652E-6,2.202652E-6,3.115020E-6
13.412185,2.301296E-6,2.301296E-6,3.254524E-6
13.489614,2.404358E-6,2.404358E-6,3.400276E-6
13.567491,2.504734E-6,2.504734E-6,3.542229E-6
13.645817,2.609300E-6,2.609300E-6,3.690107E-6
13.724595,2.718232E-6,2.718232E-6,3.844161E-6
13.803828,2.831713E-6,2.831713E-6,4.004647E-6
13.883518,2.948420E-6,2.948420E-6,4.169696E-6
13.963668,3.069938E-6,3.069938E-6,4.341548E-6
14.044282,3.196464E-6,3.196464E-6,4.520483E-6
14.125360,3.328204E-6,3.328204E-6,4.706791E-6
14.206907,3.453411E-6,3.453411E-6,4.883861E-6
14.288924,3.583328E-6,3.583328E-6,5.067591E-6
14.371415,3.718132E-6,3.718132E-6,5.258233E-6
14.454382,3.858007E-6,3.858007E-6,5.456046E-6
14.537828,4.084980E-6,4.084980E-6,5.777034E-6
14.621756,4.325305E-6,4.325305E-6,6.116905E-6
14.706168,4.579769E-6,4.579769E-6,6.476771E-6
14.791067,4.849205E-6,4.849205E-6,6.857811E-6
14.876457,5.097233E-6,5.097233E-6,7.208576E-6
14.962340,5.357947E-6,5.357947E-6,7.577281E-6
15.048718,5.631996E-6,5.631996E-6,7.964845E-6
15.135596,5.920062E-6,5.920062E-6,8.372232E-6
