Hz,real,imaginary,V^2 (rms) 
9.99999046326,0.8008381,0.01593659,0.800996652498
10.022412543,0.7916549,0.0104909,0.791724408918
10.0448848978,0.7825423,0.005168685,0.782559369373
10.0674076403,0.7735003,-3.193727e-05,0.773500300659
10.0899808835,0.7645291,-0.005112848,0.764546196094
10.1126047407,0.7692112,-0.002831052,0.769216409771
10.1352793254,0.7739152,-0.0005211612,0.773915375477
10.1580047512,0.7786406,0.00181706,0.778642720171
10.1807811322,0.7833882,0.004183852,0.783399372298
10.2036085826,0.7939051,0.008745005,0.793953262427
10.226487217,0.8045372,0.01342801,0.804649251312
10.24941715,0.8152853,0.01823517,0.815489203988
10.2723984968,0.8261505,0.02316881,0.826475312642
10.2954313727,0.8152429,0.02456482,0.81561290842
10.318515893,0.8044759,0.02592002,0.80489336009
10.3416521737,0.7938474,0.02723525,0.794314454942
10.3648403308,0.7833558,0.02851131,0.783874482421
10.3880804806,0.7948135,0.0226128,0.795135107077
10.4113727398,0.8063878,0.01653748,0.806557358304
10.434717225,0.8180791,0.0102819,0.818143710679
10.4581140535,0.8298879,0.00384253,0.829896795754
10.4815633426,0.8183728,0.01141538,0.818452411983
10.50506521,0.8069476,0.01877767,0.807166048615
10.5286197734,0.7956124,0.02593313,0.79603493533
10.5522271512,0.7843686,0.03288542,0.785057674005
10.5758874616,0.8031322,0.03677052,0.803973508157
10.5996008235,0.8223325,0.04082317,0.823345171702
10.6233673556,0.8419791,0.04504918,0.84318339254
10.6471871774,0.8620828,0.04945447,0.863500143983
10.6710604082,0.8535484,0.04123091,0.854543655457
10.6949871677,0.8450295,0.03316929,0.845680233699
10.7189675761,0.836527,0.0252678,0.836908527526
10.7430017537,0.8280421,0.01752459,0.828227523466
10.7670898208,0.8262314,0.03231823,0.826863225894
10.7912318985,0.8241588,0.04705269,0.825500868112
10.8154281078,0.8218261,0.06172342,0.824140715666
10.8396785701,0.819235,0.07632579,0.822782845862
10.8639834071,0.8189546,0.0620072,0.821298684836
10.8883427405,0.8184269,0.04772142,0.819817006758
10.9127566928,0.8176538,0.03347268,0.818338656646
10.9372253862,0.816635,0.01926513,0.81686220898
10.9617489436,0.8204978,0.02806022,0.820977475788
10.9863274879,0.8242861,0.03694025,0.825113420521
11.0109611426,0.8279987,0.0459049,0.829270225587
11.035650031,0.8316337,0.0549537,0.833447370936
11.0603942771,0.8303472,0.04391804,0.831507827254
