Hz,real,imaginary,V^2 (rms) 
9.99999046326,1.155699e-05,1.155699e-05,0.110577101698
10.022412543,1.174978e-05,1.174978e-05,0.111495592917
10.0448848978,1.194578e-05,1.194578e-05,0.112421684919
10.0674076403,1.214506e-05,1.214506e-05,0.113355518084
10.0899808835,1.234766e-05,1.234766e-05,0.114297087802
10.1126047407,1.241096e-05,1.241096e-05,0.114589684003
10.1352793254,1.247459e-05,1.247459e-05,0.114883054538
10.1580047512,1.253854e-05,1.253854e-05,0.11517714756
10.1807811322,1.260283e-05,1.260283e-05,0.115472049172
10.2036085826,1.269514e-05,1.269514e-05,0.115894167757
10.226487217,1.278813e-05,1.278813e-05,0.11631784704
10.24941715,1.288181e-05,1.288181e-05,0.116743115343
10.2723984968,1.297616e-05,1.297616e-05,0.117169865068
10.2954313727,1.306172e-05,1.306172e-05,0.117555517778
10.318515893,1.314783e-05,1.314783e-05,0.117942376354
10.3416521737,1.323452e-05,1.323452e-05,0.118330563085
10.3648403308,1.332178e-05,1.332178e-05,0.118720020384
10.3880804806,1.355236e-05,1.355236e-05,0.119743045226
10.4113727398,1.378692e-05,1.378692e-05,0.120774837446
10.434717225,1.402555e-05,1.402555e-05,0.121815565097
10.4581140535,1.426831e-05,1.426831e-05,0.122865259451
10.4815633426,1.420206e-05,1.420206e-05,0.122579686245
10.50506521,1.413612e-05,1.413612e-05,0.122294787133
10.5286197734,1.407049e-05,1.407049e-05,0.122010566837
10.5522271512,1.400516e-05,1.400516e-05,0.121726986655
10.5758874616,1.409236e-05,1.409236e-05,0.122105351562
10.5996008235,1.41801e-05,1.41801e-05,0.122484879883
10.6233673556,1.426839e-05,1.426839e-05,0.122865603893
10.6471871774,1.435723e-05,1.435723e-05,0.12324751251
10.6710604082,1.450938e-05,1.450938e-05,0.123898845999
10.6949871677,1.466313e-05,1.466313e-05,0.124553568957
10.7189675761,1.481852e-05,1.481852e-05,0.125211797208
10.7430017537,1.497555e-05,1.497555e-05,0.12587347576
10.7670898208,1.517165e-05,1.517165e-05,0.126694931627
10.7912318985,1.537032e-05,1.537032e-05,0.127521757202
10.8154281078,1.557159e-05,1.557159e-05,0.128353972358
10.8396785701,1.577551e-05,1.577551e-05,0.129191677673
10.8639834071,1.588422e-05,1.588422e-05,0.129636047302
10.8883427405,1.599369e-05,1.599369e-05,0.130081989607
10.9127566928,1.61039e-05,1.61039e-05,0.130529407415
10.9372253862,1.621488e-05,1.621488e-05,0.13097840677
10.9617489436,1.649795e-05,1.649795e-05,0.132116732854
10.9863274879,1.678597e-05,1.678597e-05,0.133264985124
11.0109611426,1.707902e-05,1.707902e-05,0.134423224035
11.035650031,1.737718e-05,1.737718e-05,0.135591505781
11.0603942771,1.747741e-05,1.747741e-05,0.135981983292
11.085194005,1.757822e-05,1.757822e-05,0.136373592605
11.1100493392,1.767961e-05,1.767961e-05,0.136766323998
11.1349604041,1.778158e-05,1.778158e-05,0.137160167833
11.159927325,1.799072e-05,1.799072e-05,0.13796442208
11.1849502269,1.820231e-05,1.820231e-05,0.138773354719
11.2100292354,1.84164e-05,1.84164e-05,0.1395870739
11.2351644764,1.8633e-05,1.8633e-05,0.140405534079
11.2603560758,1.885053e-05,1.885053e-05,0.141222734501
11.2856041601,1.907059e-05,1.907059e-05,0.142044655725
11.3109088559,1.929322e-05,1.929322e-05,0.142871364381
11.3362702901,1.951843e-05,1.951843e-05,0.143702814656
11.36168859,1.975504e-05,1.975504e-05,0.144571201558
11.3871638831,1.999451e-05,1.999451e-05,0.145444805957
11.4126962971,2.023689e-05,2.023689e-05,0.146323715166
11.4382859602,2.04822e-05,2.04822e-05,0.147207906038
11.4639330007,2.060829e-05,2.060829e-05,0.14766032243
11.4896375472,2.073517e-05,2.073517e-05,0.148114178457
11.5153997287,2.086283e-05,2.086283e-05,0.14856942532
11.5412196745,2.099127e-05,2.099127e-05,0.149026050273
11.5670975139,2.127688e-05,2.127688e-05,0.150036459036
11.593033377,2.156637e-05,2.156637e-05,0.151053697274
11.6190273937,2.18598e-05,2.18598e-05,0.15207783665
11.6450796944,2.215724e-05,2.215724e-05,0.153108980533
11.6711904099,2.259144e-05,2.259144e-05,0.154601887181
11.6973596711,2.303416e-05,2.303416e-05,0.156109388827
11.7235876092,2.348555e-05,2.348555e-05,0.157631570125
11.749874356,2.394578e-05,2.394578e-05,0.159168574914
11.7762200431,2.413541e-05,2.413541e-05,0.159797571258
11.8026248028,2.432655e-05,2.432655e-05,0.160429080593
11.8290887675,2.451919e-05,2.451919e-05,0.161063040515
11.85561207,2.471338e-05,2.471338e-05,0.161699585776
11.8821948433,2.5145e-05,2.5145e-05,0.163105517994
11.9088372207,2.558415e-05,2.558415e-05,0.164523647844
11.935539336,2.603098e-05,2.603098e-05,0.165954140774
11.962301323,2.64856e-05,2.64856e-05,0.167397027453
11.989123316,2.686445e-05,2.686445e-05,0.16859
12.0160054496,2.724872e-05,2.724872e-05,0.169791477289
12.0429478585,2.763848e-05,2.763848e-05,0.171001496602
12.069950678,2.803383e-05,2.803383e-05,0.172220185054
12.0970140435,2.8468e-05,2.8468e-05,0.17354867905
12.1241380908,2.89089e-05,2.89089e-05,0.174887438657
12.1513229558,2.935662e-05,2.935662e-05,0.176236500079
12.1785687751,2.981129e-05,2.981129e-05,0.177596015777
12.2058756851,3.04758e-05,3.04758e-05,0.179564463077
12.2332438231,3.115511e-05,3.115511e-05,0.181554692531
12.2606733261,3.184957e-05,3.184957e-05,0.183567004279
12.2881643318,3.255953e-05,3.255953e-05,0.185601677633
12.3157169782,3.271239e-05,3.271239e-05,0.186036847479
12.3433314034,3.286597e-05,3.286597e-05,0.186473044325
12.3710077459,3.302026e-05,3.302026e-05,0.186910232679
12.3987461446,3.317529e-05,3.317529e-05,0.187348490306
12.4265467386,3.360114e-05,3.360114e-05,0.188547092579
12.4544096674,3.403246e-05,3.403246e-05,0.189753373303
12.4823350707,3.446932e-05,3.446932e-05,0.19096738088
