Hz,real,imaginary,unitless (peak only)
9.999990,7.873391E-4,-2.149309E-3,2.288981E-3
10.028814,1.937516E-3,-1.591265E-3,2.507208E-3
10.057721,2.713095E-3,-4.253844E-4,2.746240E-3
10.086711,2.797321E-3,1.106088E-3,3.008062E-3
10.115785,2.025814E-3,2.598477E-3,3.294845E-3
10.144942,8.353296E-4,2.902671E-3,3.020476E-3
10.174184,-2.813137E-4,2.754627E-3,2.768954E-3
10.203510,-1.180605E-3,2.247114E-3,2.538375E-3
10.232920,-1.772168E-3,1.508092E-3,2.326998E-3
10.262415,-1.158804E-3,1.694964E-3,2.053224E-3
10.291995,-5.932917E-4,1.711760E-3,1.811661E-3
10.321661,-1.079708E-4,1.594867E-3,1.598518E-3
10.351412,2.780677E-4,1.382768E-3,1.410450E-3
10.381248,2.336819E-4,1.738468E-3,1.754103E-3
10.411171,1.499387E-4,2.176329E-3,2.181488E-3
10.441180,1.073182E-5,2.712981E-3,2.713002E-3
10.471275,-2.052668E-4,3.367771E-3,3.374021E-3
10.501458,1.345456E-3,2.433683E-3,2.780839E-3
10.531727,2.011516E-3,1.098552E-3,2.291945E-3
10.562083,1.884885E-3,-1.246468E-4,1.889002E-3
10.592527,1.256242E-3,-9.196707E-4,1.556900E-3
10.623059,1.443622E-3,-4.279395E-4,1.505715E-3
10.653678,1.453965E-3,8.087854E-5,1.456213E-3
10.684386,1.297537E-3,5.475507E-4,1.408337E-3
10.715183,1.002996E-3,9.214889E-4,1.362036E-3
10.746068,1.276848E-3,1.350628E-3,1.858638E-3
10.777042,1.608430E-3,1.961067E-3,2.536303E-3
10.808106,2.001191E-3,2.823838E-3,3.461044E-3
10.839259,2.453012E-3,4.035966E-3,4.722953E-3
10.870502,4.692770E-3,2.295101E-3,5.223943E-3
10.901835,5.739951E-3,-6.626506E-4,5.778074E-3
10.933258,4.950355E-3,-4.042116E-3,6.390987E-3
10.964772,2.198489E-3,-6.718352E-3,7.068918E-3
10.996376,4.639563E-3,-3.984158E-3,6.115477E-3
11.028072,5.219174E-3,-8.666202E-4,5.290634E-3
11.059859,4.249766E-3,1.699655E-3,4.577045E-3
11.091738,2.381651E-3,3.163380E-3,3.959701E-3
11.123708,1.237475E-3,3.122433E-3,3.358710E-3
11.155771,3.108056E-4,2.831932E-3,2.848936E-3
11.187926,-3.819011E-4,2.386164E-3,2.416532E-3
11.220174,-8.483630E-4,1.865956E-3,2.049759E-3
11.252515,4.931859E-5,2.421759E-3,2.422261E-3
11.284949,1.289831E-3,2.555385E-3,2.862456E-3
11.317476,2.679970E-3,2.063996E-3,3.382650E-3
11.350097,3.910224E-3,8.301594E-4,3.997376E-3
11.382813,3.234759E-3,-8.919338E-4,3.355475E-3
11.415622,2.066095E-3,-1.914358E-3,2.816650E-3
