Hz,real,imaginary,unitless (peak only)
9.999990,4.554297E-3,2.733233E-3,5.311514E-3
10.028814,4.011682E-3,1.087841E-3,4.156560E-3
10.057721,3.252550E-3,-3.553344E-5,3.252744E-3
10.086711,2.441594E-3,-7.197018E-4,2.545457E-3
10.115785,1.685186E-3,-1.062108E-3,1.991965E-3
10.144942,2.211663E-3,-3.515916E-4,2.239435E-3
10.174184,2.441197E-3,6.157242E-4,2.517650E-3
10.203510,2.250188E-3,1.716969E-3,2.830429E-3
10.232920,1.565298E-3,2.770449E-3,3.182066E-3
10.262415,-5.523798E-8,3.082306E-3,3.082306E-3
10.291995,-1.468782E-3,2.599407E-3,2.985672E-3
10.321661,-2.477314E-3,1.492301E-3,2.892066E-3
10.351412,-2.800310E-3,7.806653E-5,2.801398E-3
10.381248,-2.578138E-3,1.900704E-3,3.203041E-3
10.411171,-1.180145E-3,3.466912E-3,3.662270E-3
10.441180,1.154435E-3,4.025056E-3,4.187338E-3
10.471275,3.710491E-3,3.025590E-3,4.787686E-3
10.501458,2.984894E-3,2.125953E-3,3.664597E-3
10.531727,2.385836E-3,1.474987E-3,2.804960E-3
10.562083,1.895825E-3,1.007648E-3,2.146976E-3
10.592527,1.498256E-3,6.751242E-4,1.643339E-3
10.623059,2.458699E-3,1.064153E-3,2.679109E-3
10.653678,4.033762E-3,1.674995E-3,4.367705E-3
10.684386,6.616105E-3,2.632497E-3,7.120596E-3
10.715183,1.084884E-2,4.130640E-3,1.160860E-2
10.746068,9.116350E-3,6.750586E-3,1.134364E-2
10.777042,6.794644E-3,8.758100E-3,1.108474E-2
10.808106,4.080276E-3,1.003385E-2,1.083175E-2
10.839259,1.189692E-3,1.051746E-2,1.058453E-2
10.870502,1.071784E-3,8.064827E-3,8.135733E-3
10.901835,9.444418E-4,6.181751E-3,6.253480E-3
10.933258,8.183789E-4,4.736519E-3,4.806699E-3
10.964772,6.998555E-4,3.627747E-3,3.694637E-3
10.996376,6.352110E-4,2.502751E-3,2.582103E-3
11.028072,5.445474E-4,1.720455E-3,1.804577E-3
11.059859,4.496092E-4,1.178315E-3,1.261180E-3
11.091738,3.614146E-4,8.039073E-4,8.814122E-4
11.123708,7.447446E-4,1.124433E-3,1.348701E-3
11.155771,1.402919E-3,1.513532E-3,2.063725E-3
11.187926,2.493087E-3,1.938140E-3,3.157827E-3
11.220174,4.244351E-3,2.309428E-3,4.831974E-3
11.252515,3.834798E-3,1.830747E-3,4.249389E-3
11.284949,3.452866E-3,1.429416E-3,3.737046E-3
11.317476,3.098787E-3,1.094728E-3,3.286474E-3
11.350097,2.772267E-3,8.172741E-4,2.890225E-3
11.382813,2.361587E-3,1.018349E-3,2.571795E-3
11.415622,1.977303E-3,1.152068E-3,2.288447E-3
11.448526,1.623539E-3,1.229108E-3,2.036317E-3
11.481525,1.302794E-3,1.259342E-3,1.811964E-3
11.514619,2.090047E-3,1.621908E-3,2.645540E-3
11.547809,3.290031E-3,2.023693E-3,3.862595E-3
11.581094,5.095272E-3,2.417150E-3,5.639540E-3
11.614475,7.777709E-3,2.702831E-3,8.233957E-3
11.647952,5.598803E-3,2.995485E-3,6.349766E-3
11.681526,3.903875E-3,2.955980E-3,4.896740E-3
11.715197,2.617593E-3,2.721757E-3,3.776209E-3
11.748964,1.666037E-3,2.388431E-3,2.912092E-3
11.782829,2.119708E-3,1.896623E-3,2.844352E-3
11.816792,2.440616E-3,1.327303E-3,2.778190E-3
11.850852,2.617922E-3,7.140891E-4,2.713566E-3
11.885011,2.648867E-3,9.137510E-5,2.650443E-3
11.919268,2.852202E-3,2.269309E-4,2.861215E-3
11.953624,3.064915E-3,3.829744E-4,3.088749E-3
11.988079,3.286749E-3,5.615671E-4,3.334378E-3
12.022633,3.517325E-3,7.649203E-4,3.599539E-3
12.057287,3.673311E-3,-6.368208E-4,3.728103E-3
12.092040,3.276681E-3,-2.042711E-3,3.861257E-3
12.126894,2.348152E-3,-3.237209E-3,3.999167E-3
12.161848,9.916078E-4,-4.021554E-3,4.142002E-3
12.196903,1.446119E-3,-3.075634E-3,3.398645E-3
12.232060,1.659294E-3,-2.241331E-3,2.788695E-3
12.267317,1.696300E-3,-1.535734E-3,2.288212E-3
12.302676,1.612319E-3,-9.620892E-4,1.877548E-3
12.338137,2.066439E-3,-8.234648E-4,2.224469E-3
12.373700,2.571729E-3,-5.762182E-4,2.635492E-3
12.409366,3.116534E-3,-1.923107E-4,3.122462E-3
12.445134,3.681960E-3,3.588743E-4,3.699408E-3
12.481006,3.657589E-3,8.791113E-4,3.761754E-3
12.516981,3.559899E-3,1.399608E-3,3.825151E-3
12.553059,3.388334E-3,1.910057E-3,3.889618E-3
12.589242,3.143781E-3,2.399998E-3,3.955167E-3
12.625529,2.952193E-3,1.887537E-3,3.504032E-3
12.661921,2.745330E-3,1.449197E-3,3.104353E-3
12.698417,2.530436E-3,1.077421E-3,2.750262E-3
12.735019,2.313354E-3,7.650052E-4,2.436563E-3
12.771726,2.092006E-3,9.579173E-4,2.300890E-3
12.808539,1.864243E-3,1.116033E-3,2.172770E-3
12.845458,1.634068E-3,1.240826E-3,2.051786E-3
12.882483,1.405083E-3,1.334088E-3,1.937537E-3
12.919615,1.438406E-3,1.430408E-3,2.028566E-3
12.956855,1.470953E-3,1.532033E-3,2.123871E-3
12.994201,1.502561E-3,1.639192E-3,2.223655E-3
13.031655,1.533050E-3,1.752121E-3,2.328126E-3
13.069218,1.965686E-3,1.628976E-3,2.552936E-3
13.106888,2.412528E-3,1.420088E-3,2.799454E-3
13.144667,2.859772E-3,1.115898E-3,3.069776E-3
13.182555,3.290804E-3,7.084698E-4,3.366203E-3
13.220552,3.055646E-3,7.491676E-4,3.146144E-3
13.258659,2.834869E-3,7.809523E-4,2.940471E-3
13.296875,2.627766E-3,8.047920E-4,2.748244E-3
13.335202,2.433645E-3,8.215707E-4,2.568581E-3
13.373639,2.465575E-3,4.999050E-4,2.515743E-3
13.412187,2.457158E-3,1.834194E-4,2.463994E-3
13.450846,2.410168E-3,-1.230847E-4,2.413309E-3
13.489616,2.326922E-3,-4.151593E-4,2.363667E-3
13.528498,2.421191E-3,1.063993E-4,2.423528E-3
13.567492,2.398558E-3,6.493601E-4,2.484904E-3
13.606599,2.254166E-3,1.187520E-3,2.547836E-3
13.645818,1.989029E-3,1.693576E-3,2.612362E-3
13.685151,2.040267E-3,1.605480E-3,2.596200E-3
13.724597,2.087766E-3,1.516028E-3,2.580137E-3
13.764156,2.131502E-3,1.425371E-3,2.564173E-3
13.803829,2.171454E-3,1.333664E-3,2.548308E-3
13.843617,2.442768E-3,1.297112E-3,2.765794E-3
13.883520,2.734175E-3,1.239083E-3,3.001839E-3
13.923537,3.045891E-3,1.156428E-3,3.258033E-3
13.963670,3.377933E-3,1.045716E-3,3.536093E-3
14.003919,3.195753E-3,8.897906E-4,3.317313E-3
14.044283,3.020723E-3,7.484710E-4,3.112069E-3
14.084764,2.852791E-3,6.206556E-4,2.919526E-3
14.125362,2.691876E-3,5.053122E-4,2.738893E-3
14.166077,2.630786E-3,8.014307E-4,2.750150E-3
14.206909,2.537132E-3,1.090221E-3,2.761453E-3
14.247858,2.411788E-3,1.368105E-3,2.772802E-3
14.288926,2.256019E-3,1.631602E-3,2.784196E-3
14.330112,2.900162E-3,1.454788E-3,3.244587E-3
14.371417,3.608019E-3,1.130927E-3,3.781111E-3
14.412841,4.361658E-3,6.260077E-4,4.406353E-3
14.454384,5.134094E-3,-9.573462E-5,5.134986E-3
14.496047,4.836406E-3,3.585932E-4,4.849682E-3
14.537830,4.516765E-3,7.598255E-4,4.580229E-3
14.579734,4.181116E-3,1.109209E-3,4.325746E-3
14.621758,3.834948E-3,1.408436E-3,4.085403E-3
14.663903,3.142548E-3,1.518334E-3,3.490121E-3
14.706170,2.544686E-3,1.553829E-3,2.981579E-3
14.748559,2.033423E-3,1.533977E-3,2.547135E-3
