Hz,real,imaginary,unitless (peak only)
9.999990,6.435270E-3,1.176387E-2,1.340900E-2
10.028814,6.122659E-3,1.139011E-2,1.293142E-2
10.057721,5.823835E-3,1.102746E-2,1.247084E-2
10.086711,5.538228E-3,1.067563E-2,1.202668E-2
10.115785,5.265293E-3,1.033433E-2,1.159835E-2
10.144942,4.917345E-3,9.840360E-3,1.100059E-2
10.174184,4.590997E-3,9.369293E-3,1.043364E-2
10.203510,4.284958E-3,8.920105E-3,9.895915E-3
10.232920,3.998027E-3,8.491812E-3,9.385899E-3
10.262415,4.408284E-3,8.291861E-3,9.390843E-3
10.291995,4.808550E-3,8.072099E-3,9.395793E-3
10.321661,5.197867E-3,7.833017E-3,9.400743E-3
10.351412,5.575300E-3,7.575166E-3,9.405696E-3
10.381248,5.232849E-3,7.056718E-3,8.785214E-3
10.411171,4.911256E-3,6.573620E-3,8.205664E-3
10.441180,4.609260E-3,6.123473E-3,7.664346E-3
10.471275,4.325676E-3,5.704033E-3,7.158733E-3
10.501458,4.211300E-3,5.559384E-3,6.974367E-3
10.531727,4.099946E-3,5.418398E-3,6.794748E-3
10.562083,3.991532E-3,5.280989E-3,6.619756E-3
10.592527,3.885979E-3,5.147058E-3,6.449267E-3
10.623059,3.654242E-3,5.751441E-3,6.814144E-3
10.653678,3.358731E-3,6.368211E-3,7.199666E-3
10.684386,2.995001E-3,6.992598E-3,7.607001E-3
10.715183,2.558782E-3,7.619194E-3,8.037380E-3
10.746068,3.267846E-3,7.240445E-3,7.943731E-3
10.777042,3.927792E-3,6.798045E-3,7.851176E-3
10.808106,4.533158E-3,6.297887E-3,7.759697E-3
10.839259,5.079146E-3,5.746317E-3,7.669282E-3
10.870502,4.631649E-3,5.445926E-3,7.149146E-3
10.901835,4.219917E-3,5.158004E-3,6.664286E-3
10.933258,3.841299E-3,4.882337E-3,6.212310E-3
10.964772,3.493324E-3,4.618683E-3,5.790988E-3
10.996376,3.784394E-3,5.003131E-3,6.273194E-3
11.028072,4.099713E-3,5.419579E-3,6.795549E-3
11.059859,4.441307E-3,5.870695E-3,7.361404E-3
11.091738,4.811364E-3,6.359355E-3,7.974373E-3
11.123708,4.766577E-3,6.038978E-3,7.693472E-3
11.155771,4.717045E-3,5.730835E-3,7.422465E-3
11.187926,4.663180E-3,5.434589E-3,7.161006E-3
11.220174,4.605361E-3,5.149896E-3,6.908747E-3
11.252515,5.073392E-3,4.910883E-3,7.060884E-3
11.284949,5.532906E-3,4.632811E-3,7.216369E-3
11.317476,5.980869E-3,4.315552E-3,7.375282E-3
11.350097,6.414169E-3,3.959195E-3,7.537691E-3
11.382813,6.195617E-3,4.374868E-3,7.584533E-3
11.415622,5.950292E-3,4.778742E-3,7.631668E-3
11.448526,5.678811E-3,5.169104E-3,7.679097E-3
11.481525,5.381900E-3,5.544265E-3,7.726818E-3
11.514619,5.810398E-3,4.963758E-3,7.641964E-3
