Hz,real,imaginary,V^2 (rms) 
9.99999046326,-2.360251,-0.95827,2.54736455497
10.0577210151,-1.894369,0.2100179,1.90597519042
10.1157848488,-1.171737,0.8128556,1.42607917859
10.1741838887,-0.4815361,0.9521769,1.06701352592
10.2329200697,0.02224691,0.7980452,0.798355225603
10.2919953382,-0.2898079,0.701022,0.758564739087
10.3514116519,-0.5229744,0.4959729,0.720757476957
10.4111709795,-0.6458532,0.2277536,0.684834329063
10.4712753014,-0.6485762,-0.05255479,0.650702000272
10.5317266092,-0.5348996,0.2002344,0.571149189813
10.592526906,-0.3502664,0.3586609,0.501322443301
10.6536782067,-0.1444658,0.4156418,0.440032354807
10.7151825375,0.04030154,0.3841273,0.386235675115
10.7770419365,-0.1633206,0.4000307,0.432085847173
10.8392584537,-0.3724865,0.3080729,0.483378841486
10.9018341505,-0.5301017,0.1068396,0.540761049329
10.9647711006,-0.5791255,-0.1748818,0.604954534425
11.0280713896,-0.429143,-0.5175721,0.672342615894
11.091737115,-0.07979949,-0.7429637,0.747236922349
11.1557703865,0.3822197,-0.7372891,0.830474030929
11.2201733259,0.8067587,-0.4483731,0.922983226732
11.2849480674,0.88563,-0.03646465,0.886380374106
11.3500967575,0.7755159,0.3509502,0.851229084344
11.4156215548,0.5138434,0.6357869,0.817471725465
11.4815246308,0.1664227,0.7672108,0.785053454684
11.5478081693,0.4711958,0.56875,0.73858110214
11.6144743666,0.6398247,0.2710238,0.694859372029
11.681525432,0.6517597,-0.0506644,0.65372592726
11.7489635872,0.5224422,-0.3245201,0.615027761686
11.816791067,0.5278347,-0.2625234,0.589515060089
11.8850101189,0.5273848,-0.2028759,0.565060490631
11.9536230036,0.5215722,-0.1459973,0.541620504985
12.0226319946,0.5108918,-0.09224497,0.519152738409
12.0920393787,0.3731444,-0.3698874,0.525407871972
12.1618474559,0.09906508,-0.5224291,0.531738708956
12.2320585393,-0.2169668,-0.4924695,0.538145705857
12.3026749556,-0.4633312,-0.2862623,0.54463006279
12.3736990447,-0.6062661,-0.006513747,0.606301090968
12.4451331602,-0.5816921,0.3423434,0.674955333875
12.5169796691,-0.3577022,0.6607774,0.751383814196
12.5892409524,0.038898,0.8355619,0.8364668213
12.6619194044,0.3446056,0.5956427,0.688144785357
12.7350174335,0.4771298,0.304701,0.566123259943
12.808537462,0.4638386,0.04202413,0.465738418377
12.8824819261,0.3547284,-0.1448266,0.383153992324
12.956853276,0.4636124,-0.0554846,0.466920762304
13.0316539763,0.5626632,0.08468981,0.569001090115
13.1068865055,0.6337262,0.2814112,0.693398269432
13.1825533567,0.6536251,0.5355249,0.844992715868
13.2586570372,0.6262084,0.5431632,0.828953087976
13.3352000689,0.5991121,0.5498983,0.81321795892
13.4121849882,0.5723554,0.5557559,0.797781501599
13.489614346,0.545955,0.560763,0.782637849963
13.5674907083,0.455717,0.3340028,0.565009605668
13.6458166555,0.3643716,0.1833402,0.40789740355
13.7245947832,0.2813315,0.08698903,0.294473265735
13.8038277017,0.2106949,0.02831348,0.212588790946
13.8835180367,0.3811895,0.009212082,0.381300796439
13.9636684289,0.6814197,-0.05823713,0.683903773099
14.0442815341,1.203483,-0.2372952,1.22665412535
14.1253600237,2.09919,-0.6587881,2.20013645413
14.2069065844,2.020196,-2.303666,3.06399558061
14.2889239182,0.7352131,-4.203223,4.26703900734
14.3714147431,-2.168829,-5.532525,5.94244496036
14.4543817926,-6.586003,-5.01113,8.27567878744
14.5378278159,-3.800176,-4.124797,5.60850139718
14.6217555781,-2.046455,-3.202983,3.80093122344
14.7061678604,-0.9856135,-2.379907,2.57592532889
14.7910674599,-0.3753864,-1.704889,1.74572662569
14.8764571899,0.3147194,-1.184364,1.22546578297
14.9623398801,0.5776247,-0.6374818,0.860251904608
15.0487183762,0.5655578,-0.2116958,0.603879737099
15.1355955406,0.4209498,0.05002386,0.42391168973
