Hz,real,imaginary,V^2 (rms) 
9.99999046326,1.100022,0.05680627,1.10148779058
10.0288142103,1.104168,0.05372887,1.10547445185
10.0577210382,1.10832,0.05062798,1.1094757387
10.0867111865,1.112478,0.04750348,1.1134917517
10.1157848954,1.116642,0.04435527,1.11752259312
10.1449424057,1.120812,0.04118327,1.12156836665
10.1741839589,1.124987,0.03798734,1.12562817492
10.2035097974,1.129168,0.03476741,1.12970312252
10.2329201639,1.133354,0.03152335,1.13379231383
10.2624153023,1.137546,0.02825509,1.13789685483
10.2919954567,1.141743,0.02496249,1.14201585101
10.3216608724,1.145945,0.02164545,1.14614940934
10.3514117949,1.150153,0.0183039,1.15029863782
10.3812484709,1.154366,0.01493769,1.15446264406
10.4111711474,1.158584,0.01154674,1.15864153743
10.4411800723,1.162807,0.008130951,1.16283542757
10.4712754943,1.167036,0.004690205,1.1670454247
10.5014576627,1.171269,0.0012244,1.17126963997
10.5317268275,1.175508,-0.00226657,1.17551018516
10.5620832394,1.179751,-0.00578281,1.17976517277
10.5925271499,1.183999,-0.009324426,1.18403571607
10.6230588113,1.188252,-0.01289153,1.18832192905
10.6536784765,1.19251,-0.01648421,1.19262392617
10.6843863991,1.196772,-0.02010259,1.19694082314
10.7151828336,1.201039,-0.02374678,1.20127373612
10.746068035,1.205311,-0.02741687,1.20562278159
10.7770422591,1.209586,-0.03111298,1.20998607799
10.8081057627,1.213867,-0.03483521,1.2143667426
10.8392588031,1.218152,-0.03858367,1.21876289519
10.8705016382,1.222441,-0.04235848,1.22317465609
10.901834527,1.226734,-0.04615974,1.22760214579
10.9332577291,1.231032,-0.04998755,1.23204648459
10.9647715046,1.235334,-0.05384203,1.23650679568
10.9963761147,1.239639,-0.05772328,1.24098220268
11.0280718213,1.243949,-0.06163139,1.24547482625
11.0598588868,1.248262,-0.06556652,1.24998279556
11.0917375747,1.252579,-0.06952874,1.25450723271
11.123708149,1.256901,-0.07351817,1.25904926239
11.1557708745,1.261225,-0.07753493,1.26360601692
11.1879260169,1.265554,-0.0815791,1.26818061666
11.2201738426,1.248333,0.06979819,1.2502827945
11.2525146187,1.236275,0.01600581,1.2363786077
11.2849486131,1.23468,0.02861696,1.23501159217
11.3174760945,1.239501,0.05041464,1.2405258421
11.3500973324,1.240308,0.01630267,1.24041513693
11.382812597,1.227857,0.02411987,1.22809388101
11.4156221594,1.239102,-0.0002426663,1.23910202376
11.4485262913,1.235561,0.006387199,1.23557750912
11.4815252653,1.250308,-0.001697995,1.25030915299
11.5146193549,1.262052,0.004707242,1.26206077858
11.547808834,1.273874,0.01123292,1.27392352454
11.5810939778,1.282841,0.01708335,1.28295474282
11.614475062,1.291845,0.02301582,1.29205001141
11.647952363,1.27879,-0.00463554,1.27879840175
