Hz,real,imaginary,V^2 (rms) 
9.99999046326,1.966072e-06,1.966072e-06,0.0456081590946
10.0288142103,2.000643e-06,2.000643e-06,0.0460073939058
10.0577210382,2.035822e-06,2.035822e-06,0.0464101247143
10.0867111865,2.071621e-06,2.071621e-06,0.0468163968925
10.1157848954,2.108048e-06,2.108048e-06,0.0472262086558
10.1449424057,2.145116e-06,2.145116e-06,0.0476396130127
10.1741839589,2.182836e-06,2.182836e-06,0.0480566383344
10.2035097974,2.22122e-06,2.22122e-06,0.0484773221208
10.2329201639,2.260278e-06,2.260278e-06,0.0489016781307
10.2624153023,2.300023e-06,2.300023e-06,0.0493297510028
10.2919954567,2.340467e-06,2.340467e-06,0.0497615723827
10.3216608724,2.381622e-06,2.381622e-06,0.0501971719921
10.3514117949,2.4235e-06,2.4235e-06,0.0506365776885
10.3812484709,2.466115e-06,2.466115e-06,0.051079836237
10.4111711474,2.50948e-06,2.50948e-06,0.0515269816698
10.4411800723,2.553606e-06,2.553606e-06,0.0519780256262
10.4712754943,2.598509e-06,2.598509e-06,0.0524330289226
10.5014576627,2.644202e-06,2.644202e-06,0.052892019398
10.5317268275,2.690697e-06,2.690697e-06,0.053355013129
10.5620832394,2.738011e-06,2.738011e-06,0.0538220738917
10.5925271499,2.786156e-06,2.786156e-06,0.0542932136459
10.6230588113,2.835148e-06,2.835148e-06,0.054768481666
10.6536784765,2.885002e-06,2.885002e-06,0.0552479150376
10.6843863991,2.935732e-06,2.935732e-06,0.0557315391497
10.7151828336,2.987354e-06,2.987354e-06,0.0562193964037
10.746068035,3.039884e-06,3.039884e-06,0.0567115268001
10.7770422591,3.093337e-06,3.093337e-06,0.0572079587645
10.8081057627,3.147731e-06,3.147731e-06,0.0577087462868
10.8392588031,3.203081e-06,3.203081e-06,0.0582139132682
10.8705016382,3.259404e-06,3.259404e-06,0.0587234998276
10.901834527,3.316718e-06,3.316718e-06,0.0592375526503
10.9332577291,3.375039e-06,3.375039e-06,0.0597560981156
10.9647715046,3.434386e-06,3.434386e-06,0.0602791870217
10.9963761147,3.494777e-06,3.494777e-06,0.0608068587085
11.0280718213,3.556229e-06,3.556229e-06,0.0613391415167
11.0598588868,3.618762e-06,3.618762e-06,0.0618760874329
11.0917375747,3.682395e-06,3.682395e-06,0.0624177371426
11.123708149,3.747146e-06,3.747146e-06,0.0629641204814
11.1557708745,3.813036e-06,3.813036e-06,0.0635152901906
11.1879260169,3.880085e-06,3.880085e-06,0.0640712878753
11.2201738426,3.948313e-06,3.948313e-06,0.0646321526332
11.2525146187,4.01774e-06,4.01774e-06,0.0651979211325
11.2849486131,4.088389e-06,4.088389e-06,0.0657686518183
11.3174760945,4.16028e-06,4.16028e-06,0.0663443760993
11.3500973324,5.481518e-06,5.481518e-06,0.0761540940725
11.382812597,5.558162e-06,5.558162e-06,0.0766846490244
11.4156221594,5.504254e-06,5.504254e-06,0.076311864949
11.4485262913,5.860628e-06,5.860628e-06,0.0787435357601
11.4815252653,5.886483e-06,5.886483e-06,0.0789170388066
11.5146193549,5.955108e-06,5.955108e-06,0.079375715833
11.547808834,6.193866e-06,6.193866e-06,0.0809512830535
11.5810939778,6.209969e-06,6.209969e-06,0.0810564445433
11.614475062,6.451227e-06,6.451227e-06,0.0826159679844
11.647952363,6.706715e-06,6.706715e-06,0.0842360045942
11.6815261582,6.97232e-06,6.97232e-06,0.0858878021607
11.7151967258,7.098438e-06,7.098438e-06,0.0866611066396
11.7489643447,7.226838e-06,7.226838e-06,0.0874413780998
11.7828292946,7.355714e-06,7.355714e-06,0.0882176026199
11.8167918561,7.486889e-06,7.486889e-06,0.0890007222555
11.8508523105,7.826502e-06,7.826502e-06,0.0909969181676
11.8850109399,8.181519e-06,8.181519e-06,0.0930378799307
11.9192680275,8.339662e-06,8.339662e-06,0.0939327546493
11.9536238569,8.500863e-06,8.500863e-06,0.0948362433566
11.9880787127,8.665178e-06,8.665178e-06,0.0957484116004
12.0226328805,8.833531e-06,8.833531e-06,0.096674069936
12.0572866464,9.005154e-06,9.005154e-06,0.0976086724221
12.0920402976,9.180116e-06,9.180116e-06,0.0985523349698
12.1268941218,9.515461e-06,9.515461e-06,0.100336223459
12.161848408,9.863057e-06,9.863057e-06,0.102152407245
12.1969034456,1.022335e-05,1.022335e-05,0.10400146297
12.2320595251,1.038654e-05,1.038654e-05,0.104828237226
12.2673169376,1.055234e-05,1.055234e-05,0.10566160949
12.3026759754,1.072079e-05,1.072079e-05,0.106501623556
12.3381369312,1.089192e-05,1.089192e-05,0.107348271341
12.3737000989,1.129214e-05,1.129214e-05,0.109302717807
12.409365773,1.170707e-05,1.170707e-05,0.11129276733
12.4451342491,1.213725e-05,1.213725e-05,0.113319065033
12.4810058234,1.258323e-05,1.258323e-05,0.115382222808
12.5169807932,1.286729e-05,1.286729e-05,0.116677302077
12.5530594564,1.315777e-05,1.315777e-05,0.117986951228
12.5892421119,1.345481e-05,1.345481e-05,0.119311311199
12.6255290595,1.375855e-05,1.375855e-05,0.120650511396
12.6619205997,1.427672e-05,1.427672e-05,0.12290146362
12.6984170342,1.48144e-05,1.48144e-05,0.125194389651
12.7350186651,1.537233e-05,1.537233e-05,0.127530095036
12.7717257957,1.595127e-05,1.595127e-05,0.129909367099
12.8085387302,1.655202e-05,1.655202e-05,0.132333053921
12.8454577734,1.692246e-05,1.692246e-05,0.133805690014
12.8824832312,1.730119e-05,1.730119e-05,0.135294711722
12.9196154104,1.76884e-05,1.76884e-05,0.136800318713
12.9568546185,1.808427e-05,1.808427e-05,0.138322657797
12.9942011641,1.8489e-05,1.8489e-05,0.139861939068
13.0316553566,1.890279e-05,1.890279e-05,0.141418357436
13.0692175061,1.959686e-05,1.959686e-05,0.143991242373
13.1068879239,2.031642e-05,2.031642e-05,0.146610955798
13.1446669222,2.106241e-05,2.106241e-05,0.149278363402
13.1825548137,2.183578e-05,2.183578e-05,0.15199426055
13.2205519124,2.263755e-05,2.263755e-05,0.154759580964
13.2586585332,2.346875e-05,2.346875e-05,0.15757518047
13.2968749915,2.399993e-05,2.399993e-05,0.159348441913
13.3352016042,2.454313e-05,2.454313e-05,0.161141650544
13.3736386886,2.509862e-05,2.509862e-05,0.162955024347
13.4121865632,2.566669e-05,2.566669e-05,0.164788828566
13.4508455473,2.624761e-05,2.624761e-05,0.166643245828
13.4896159612,2.684168e-05,2.684168e-05,0.168518537378
13.5284981261,2.744918e-05,2.744918e-05,0.17041488327
13.567492364,2.859146e-05,2.859146e-05,0.173924594811
13.6065989981,2.978128e-05,2.978128e-05,0.17750660337
13.6458183522,3.102062e-05,3.102062e-05,0.18116240217
13.6851507513,3.231152e-05,3.231152e-05,0.18489345083
13.7245965213,3.365615e-05,3.365615e-05,0.188701369099
13.7641559888,3.505674e-05,3.505674e-05,0.192587722662
13.8038294817,3.651563e-05,3.651563e-05,0.196554156761
13.8436173285,3.725234e-05,3.725234e-05,0.198527015089
13.8835198589,3.80039e-05,3.80039e-05,0.200519640435
13.9235374035,3.877062e-05,3.877062e-05,0.20253225906
13.9636702938,3.955282e-05,3.955282e-05,0.204565108364
14.0039188621,4.035079e-05,4.035079e-05,0.206618333698
14.0442834421,4.116487e-05,4.116487e-05,0.208692195494
14.084764368,4.199537e-05,4.199537e-05,0.210786862636
14.1253619752,4.284261e-05,4.284261e-05,0.212902516143
14.1660766001,4.403278e-05,4.403278e-05,0.215839480263
14.2069085798,4.525601e-05,4.525601e-05,0.218816952223
14.2478582528,4.651323e-05,4.651323e-05,0.221835518662
14.2889259581,4.780536e-05,4.780536e-05,0.224895688887
14.3301120361,4.91334e-05,4.91334e-05,0.227998107887
14.3714168279,5.049833e-05,5.049833e-05,0.231143317316
14.4128406757,5.190117e-05,5.190117e-05,0.234331896805
14.4543839227,5.334299e-05,5.334299e-05,0.237564482657
14.496046913,5.482486e-05,5.482486e-05,0.240841653125
14.5378299917,5.557809e-05,5.557809e-05,0.242490451812
14.5797335051,5.634167e-05,5.634167e-05,0.244150541388
14.6217578002,5.711574e-05,5.711574e-05,0.245821994378
14.6639032251,5.790044e-05,5.790044e-05,0.24750487979
14.7061701291,5.869593e-05,5.869593e-05,0.249199305657
14.7485588623,5.950234e-05,5.950234e-05,0.250905312259
14.7910697758,6.031984e-05,6.031984e-05,0.252623020962
14.8337032218,6.114857e-05,6.114857e-05,0.254352485854
14.8764595535,6.198868e-05,6.198868e-05,0.256093778605
14.9193391251,6.284041e-05,6.284041e-05,0.257847151972
