Hz,real,imaginary,unitless (peak only)
40.000021,-2.040914E-3,-3.869150E-4,2.077266E-3
40.161289,-2.006513E-3,-3.589403E-4,2.038365E-3
40.323208,-1.972474E-3,-3.318400E-4,2.000193E-3
40.485779,-1.938800E-3,-3.055939E-4,1.962736E-3
40.649005,-1.905493E-3,-2.801829E-4,1.925982E-3
40.812890,-1.861769E-3,-2.780618E-4,1.882419E-3
40.977435,-1.819040E-3,-2.758919E-4,1.839843E-3
41.142643,-1.777282E-3,-2.736765E-4,1.798230E-3
41.308518,-1.736473E-3,-2.714187E-4,1.757557E-3
41.475062,-1.743215E-3,-2.809781E-4,1.765714E-3
41.642277,-1.749943E-3,-2.906140E-4,1.773910E-3
41.810166,-1.756656E-3,-3.003268E-4,1.782144E-3
41.978732,-1.763353E-3,-3.101160E-4,1.790415E-3
42.147977,-1.748009E-3,-2.982616E-4,1.773273E-3
42.317905,-1.732752E-3,-2.865979E-4,1.756294E-3
42.488518,-1.717584E-3,-2.751230E-4,1.739479E-3
42.659819,-1.702502E-3,-2.638347E-4,1.722824E-3
42.831810,-1.680472E-3,-2.812446E-4,1.703844E-3
43.004495,-1.658479E-3,-2.981984E-4,1.685074E-3
43.177877,-1.636527E-3,-3.147013E-4,1.666511E-3
43.351957,-1.614619E-3,-3.307585E-4,1.648149E-3
43.526739,-1.603545E-3,-3.223901E-4,1.635632E-3
43.702225,-1.592525E-3,-3.141256E-4,1.623210E-3
43.878420,-1.581559E-3,-3.059639E-4,1.610883E-3
44.055324,-1.570645E-3,-2.979042E-4,1.598647E-3
44.232942,-1.588463E-3,-2.808652E-4,1.613103E-3
44.411276,-1.606227E-3,-2.634498E-4,1.627689E-3
44.590329,-1.623931E-3,-2.456555E-4,1.642406E-3
44.770103,-1.641569E-3,-2.274792E-4,1.657255E-3
44.950603,-1.684293E-3,-1.558025E-4,1.691484E-3
45.131830,-1.724529E-3,-8.073954E-5,1.726418E-3
45.313788,-1.762072E-3,-2.339343E-6,1.762074E-3
45.496479,-1.796715E-3,7.933854E-5,1.798466E-3
45.679908,-1.643018E-3,2.562712E-4,1.662884E-3
45.864075,-1.483719E-3,4.031803E-4,1.537523E-3
46.048985,-1.322337E-3,5.219273E-4,1.421613E-3
46.234641,-1.161914E-3,6.145815E-4,1.314441E-3
46.421045,-1.004339E-3,3.249994E-4,1.055614E-3
46.608201,-8.395301E-4,1.177879E-4,8.477528E-4
46.796111,-6.804242E-4,-2.326350E-5,6.808218E-4
46.984779,-5.350051E-4,-1.127713E-4,5.467612E-4
47.174207,-5.732145E-4,-2.201050E-4,6.140204E-4
47.364399,-5.965134E-4,-3.459129E-4,6.895535E-4
47.555358,-5.999963E-4,-4.895570E-4,7.743782E-4
47.747087,-5.783358E-4,-6.494584E-4,8.696370E-4
