Hz,real,imaginary,unitless (peak only)
40.000021,3.654044E-3,-1.478742E-3,3.941918E-3
40.161289,3.138658E-3,-1.759279E-3,3.598088E-3
40.323208,2.639709E-3,-1.954027E-3,3.284248E-3
40.485779,2.165512E-3,-2.072985E-3,2.997784E-3
40.649005,1.722444E-3,-2.126160E-3,2.736306E-3
40.812890,1.836541E-3,-2.328910E-3,2.965924E-3
40.977435,1.957314E-3,-2.550282E-3,3.214812E-3
41.142643,2.085057E-3,-2.791930E-3,3.484585E-3
41.308518,2.220065E-3,-3.055648E-3,3.776993E-3
41.475062,2.033209E-3,-2.701140E-3,3.380843E-3
41.642277,1.860607E-3,-2.386690E-3,3.026243E-3
41.810166,1.701367E-3,-2.107875E-3,2.708835E-3
41.978732,1.554627E-3,-1.860753E-3,2.424720E-3
42.147977,1.121577E-3,-1.650600E-3,1.995599E-3
42.317905,7.840431E-4,-1.443201E-3,1.642423E-3
42.488518,5.245107E-4,-1.245841E-3,1.351751E-3
42.659819,3.280419E-4,-1.063057E-3,1.112520E-3
42.831810,2.367030E-4,-1.195763E-3,1.218966E-3
43.004495,1.220861E-4,-1.330004E-3,1.335596E-3
43.177877,-1.807297E-5,-1.463272E-3,1.463384E-3
43.351957,-1.859566E-4,-1.592578E-3,1.603398E-3
43.526739,-5.311690E-4,-1.794547E-3,1.871507E-3
43.702225,-9.684324E-4,-1.958050E-3,2.184450E-3
43.878420,-1.503898E-3,-2.058971E-3,2.549720E-3
44.055324,-2.139835E-3,-2.068355E-3,2.976069E-3
44.232942,-2.868518E-3,-1.912976E-3,3.447879E-3
44.411276,-3.666770E-3,-1.584529E-3,3.994488E-3
44.590329,-4.508368E-3,-1.044374E-3,4.627753E-3
44.770103,-5.355394E-3,-2.539215E-4,5.361410E-3
44.950603,-7.155732E-3,9.648468E-4,7.220487E-3
45.131830,-9.244425E-3,3.016719E-3,9.724196E-3
45.313788,-1.151268E-2,6.242230E-3,1.309608E-2
45.496479,-1.373362E-2,1.106604E-2,1.763716E-2
45.679908,-1.092819E-2,1.649107E-2,1.978334E-2
45.864075,-6.088034E-3,2.133923E-2,2.219069E-2
46.048985,7.317861E-4,2.488021E-2,2.489097E-2
46.234641,9.224558E-3,2.635197E-2,2.791986E-2
46.421045,1.476054E-2,2.141873E-2,2.601222E-2
46.608201,1.852472E-2,1.562581E-2,2.423492E-2
46.796111,2.048543E-2,9.495286E-3,2.257905E-2
46.984779,2.074240E-2,3.504144E-3,2.103631E-2
47.174207,1.827809E-2,1.589074E-3,1.834704E-2
47.364399,1.600127E-2,9.737314E-5,1.600157E-2
47.555358,1.391717E-2,-1.039454E-3,1.395593E-2
47.747087,1.202554E-2,-1.881317E-3,1.217181E-2
47.939589,1.091464E-2,-2.098280E-3,1.111450E-2
48.132867,9.893978E-3,-2.261042E-3,1.014904E-2
48.326924,8.957369E-3,-2.377203E-3,9.267446E-3
48.521763,8.098951E-3,-2.453505E-3,8.462428E-3
48.717389,7.572210E-3,-2.109964E-3,7.860681E-3
48.913802,7.075899E-3,-1.801890E-3,7.301723E-3
49.111008,6.608588E-3,-1.526121E-3,6.782513E-3
49.309009,6.168877E-3,-1.279748E-3,6.300222E-3
49.507808,6.116305E-3,-1.720057E-3,6.353565E-3
49.707408,6.032542E-3,-2.159331E-3,6.407361E-3
49.907814,5.917472E-3,-2.595380E-3,6.461615E-3
50.109027,5.771129E-3,-3.025986E-3,6.516327E-3
50.311051,5.893894E-3,-2.126619E-3,6.265820E-3
50.513890,5.893036E-3,-1.253808E-3,6.024940E-3
50.717547,5.777898E-3,-4.224850E-4,5.793324E-3
50.922025,5.559326E-3,3.543444E-4,5.570607E-3
51.127327,5.893533E-3,9.322398E-5,5.894270E-3
51.333457,6.233540E-3,-1.996614E-4,6.236737E-3
51.540418,6.578074E-3,-5.264127E-4,6.599104E-3
51.748213,6.925673E-3,-8.891848E-4,6.982521E-3
51.956847,6.240900E-3,-1.071105E-3,6.332148E-3
52.166321,5.613488E-3,-1.209686E-3,5.742350E-3
52.376640,5.039713E-3,-1.311197E-3,5.207489E-3
52.587807,4.515956E-3,-1.381179E-3,4.722448E-3
52.799825,4.915128E-3,-1.332246E-3,5.092481E-3
53.012698,5.343665E-3,-1.265682E-3,5.491512E-3
53.226429,5.803234E-3,-1.179100E-3,5.921807E-3
53.441022,6.295559E-3,-1.069865E-3,6.385818E-3
53.656480,6.377229E-3,-1.640799E-3,6.584928E-3
53.872806,6.412051E-3,-2.234508E-3,6.790245E-3
54.090005,6.396775E-3,-2.847589E-3,7.001964E-3
54.308080,6.328349E-3,-3.476268E-3,7.220280E-3
54.527034,6.556074E-3,-3.055678E-3,7.233206E-3
54.746870,6.755847E-3,-2.620173E-3,7.246156E-3
54.967593,6.926692E-3,-2.171611E-3,7.259129E-3
55.189206,7.067756E-3,-1.711913E-3,7.272126E-3
55.411712,6.229508E-3,-1.921621E-3,6.519156E-3
55.635115,5.467909E-3,-2.063021E-3,5.844150E-3
55.859419,4.778662E-3,-2.147527E-3,5.239035E-3
56.084628,4.157295E-3,-2.185120E-3,4.696579E-3
56.310744,5.132091E-3,-2.432295E-3,5.679297E-3
56.537772,6.322206E-3,-2.682212E-3,6.867645E-3
56.765715,7.772603E-3,-2.924681E-3,8.304644E-3
56.994577,9.537114E-3,-3.145146E-3,1.004233E-2
57.224362,9.017775E-3,-3.663389E-3,9.733483E-3
57.455073,8.481754E-3,-4.130692E-3,9.434128E-3
57.686715,7.932926E-3,-4.547643E-3,9.143980E-3
57.919290,7.374997E-3,-4.915071E-3,8.862759E-3
58.152803,7.380393E-3,-4.924933E-3,8.872720E-3
58.387258,7.385793E-3,-4.934809E-3,8.882695E-3
58.622658,7.391191E-3,-4.944702E-3,8.892681E-3
58.859007,7.396589E-3,-4.954602E-3,8.902674E-3
59.096308,8.294554E-3,-4.888165E-3,9.627761E-3
59.334567,9.259900E-3,-4.760460E-3,1.041190E-2
59.573786,1.029417E-2,-4.562411E-3,1.125991E-2
59.813969,1.139847E-2,-4.284115E-3,1.217698E-2
60.055121,1.134990E-2,-4.157850E-3,1.208751E-2
60.297245,1.130065E-2,-4.032920E-3,1.199871E-2
60.540346,1.125072E-2,-3.909321E-3,1.191056E-2
60.784426,1.120012E-2,-3.787050E-3,1.182305E-2
61.029491,1.059941E-2,-4.041848E-3,1.134390E-2
61.275543,1.001412E-2,-4.264102E-3,1.088417E-2
61.522587,9.444801E-3,-4.455718E-3,1.044307E-2
61.770628,8.891923E-3,-4.618541E-3,1.001984E-2
62.019668,9.505840E-3,-5.655219E-3,1.106085E-2
62.269713,1.011651E-2,-6.836732E-3,1.221002E-2
62.520766,1.071439E-2,-8.177659E-3,1.347859E-2
62.772831,1.128805E-2,-9.693453E-3,1.487895E-2
63.025912,1.076625E-2,-9.700963E-3,1.449210E-2
63.280013,1.025800E-2,-9.696154E-3,1.411531E-2
63.535139,9.763205E-3,-9.679666E-3,1.374831E-2
63.791293,9.281797E-3,-9.652121E-3,1.339086E-2
64.048481,9.975841E-3,-1.022530E-2,1.428545E-2
64.306705,1.072063E-2,-1.083142E-2,1.523980E-2
64.565970,1.151982E-2,-1.147229E-2,1.625791E-2
64.826281,1.237730E-2,-1.214980E-2,1.734402E-2
65.087641,1.205787E-2,-1.296925E-2,1.770858E-2
65.350054,1.169385E-2,-1.379015E-2,1.808077E-2
65.613526,1.128430E-2,-1.461046E-2,1.846080E-2
65.878060,1.082835E-2,-1.542804E-2,1.884881E-2
66.143660,1.119558E-2,-1.658028E-2,2.000617E-2
66.410332,1.156321E-2,-1.781011E-2,2.123459E-2
66.678078,1.192977E-2,-1.912229E-2,2.253844E-2
66.946904,1.229361E-2,-2.052183E-2,2.392234E-2
67.216813,1.175815E-2,-2.173753E-2,2.471385E-2
67.487811,1.115040E-2,-2.296798E-2,2.553154E-2
67.759902,1.046740E-2,-2.421038E-2,2.637630E-2
68.033089,9.706182E-3,-2.546170E-2,2.724900E-2
68.307378,8.000797E-3,-2.649112E-2,2.767295E-2
68.582773,6.199176E-3,-2.741123E-2,2.810348E-2
68.859278,4.307934E-3,-2.821372E-2,2.854071E-2
69.136898,2.334370E-3,-2.889060E-2,2.898476E-2
69.415637,1.774156E-3,-2.935610E-2,2.940966E-2
69.695500,1.196276E-3,-2.981681E-2,2.984080E-2
69.976491,6.005742E-4,-3.027231E-2,3.027827E-2
70.258615,-1.310242E-5,-3.072215E-2,3.072215E-2
70.541877,-1.328784E-3,-3.127741E-2,3.130562E-2
