Hz,real,imaginary,unitless (peak only)
40.000021,-3.675155E-1,-1.024803E-1,3.815362E-1
40.161289,-3.512809E-1,-1.461128E-1,3.804566E-1
40.323208,-3.299078E-1,-1.873232E-1,3.793799E-1
40.485779,-3.037435E-1,-2.255118E-1,3.783063E-1
40.649005,-2.732050E-1,-2.601270E-1,3.772360E-1
40.812890,-3.124018E-1,-2.601644E-1,4.065469E-1
40.977435,-3.545538E-1,-2.573990E-1,4.381354E-1
41.142643,-3.996825E-1,-2.514083E-1,4.721782E-1
41.308518,-4.477817E-1,-2.417360E-1,5.088661E-1
41.475062,-4.273203E-1,-2.088636E-1,4.756329E-1
41.642277,-4.069701E-1,-1.789354E-1,4.445701E-1
41.810166,-3.868348E-1,-1.517527E-1,4.155359E-1
41.978732,-3.670039E-1,-1.271261E-1,3.883979E-1
42.147977,-4.052280E-1,-1.524647E-1,4.329610E-1
42.317905,-4.470772E-1,-1.818258E-1,4.826372E-1
42.488518,-4.928476E-1,-2.157760E-1,5.380130E-1
42.659819,-5.428525E-1,-2.549555E-1,5.997426E-1
42.831810,-6.589757E-1,-3.274153E-1,7.358327E-1
43.004495,-7.994541E-1,-4.194364E-1,9.028033E-1
43.177877,-9.692785E-1,-5.361108E-1,1.107662E+0
43.351957,-1.174433E+0,-6.838187E-1,1.359007E+0
43.526739,-1.225650E+0,-6.538039E-1,1.389128E+0
43.702225,-1.276824E+0,-6.211964E-1,1.419917E+0
43.878420,-1.327855E+0,-5.859422E-1,1.451388E+0
44.055324,-1.378640E+0,-5.479900E-1,1.483557E+0
44.232942,-9.767736E-1,3.891389E-1,1.051435E+0
44.411276,-3.134993E-1,6.760250E-1,7.451789E-1
44.590329,1.677527E-1,5.007771E-1,5.281275E-1
44.770103,3.302365E-1,1.761886E-1,3.742974E-1
44.950603,2.355510E-1,1.588981E-1,2.841353E-1
45.131830,1.654115E-1,1.384269E-1,2.156918E-1
45.313788,1.140549E-1,1.174764E-1,1.637352E-1
45.496479,7.691811E-2,9.763516E-2,1.242941E-1
45.679908,3.232304E-2,9.259473E-2,9.807427E-2
45.864075,3.440984E-4,7.738473E-2,7.738550E-2
46.048985,-1.961086E-2,5.782615E-2,6.106103E-2
46.234641,-2.947802E-2,3.811007E-2,4.818019E-2
46.421045,-5.235567E-2,3.090573E-2,6.079704E-2
46.608201,-7.580875E-2,1.177489E-2,7.671776E-2
46.796111,-9.436591E-2,-2.160544E-2,9.680764E-2
46.984779,-1.005282E-1,-6.940286E-2,1.221584E-1
47.174207,-1.234330E-1,-8.678199E-2,1.508868E-1
47.364399,-1.515400E-1,-1.084891E-1,1.863713E-1
47.555358,-1.860266E-1,-1.355968E-1,2.302008E-1
47.747087,-2.283361E-1,-1.694420E-1,2.843378E-1
47.939589,-2.437159E-1,-1.711336E-1,2.977988E-1
48.132867,-2.598646E-1,-1.724825E-1,3.118971E-1
48.326924,-2.768093E-1,-1.734514E-1,3.266631E-1
48.521763,-2.945766E-1,-1.740006E-1,3.421280E-1
48.717389,-3.132862E-1,-1.676434E-1,3.553204E-1
48.913802,-3.324217E-1,-1.602272E-1,3.690216E-1
49.111008,-3.519524E-1,-1.516936E-1,3.832511E-1
49.309009,-3.718441E-1,-1.419831E-1,3.980292E-1
49.507808,-4.036116E-1,-1.711118E-1,4.383852E-1
49.707408,-4.374149E-1,-2.044403E-1,4.828329E-1
49.907814,-4.732915E-1,-2.424725E-1,5.317873E-1
50.109027,-5.112623E-1,-2.857648E-1,5.857053E-1
50.311051,-5.154425E-1,-2.317666E-1,5.651520E-1
50.513890,-5.149271E-1,-1.795100E-1,5.453199E-1
50.717547,-5.100440E-1,-1.293217E-1,5.261834E-1
50.922025,-5.011364E-1,-8.148839E-2,5.077185E-1
51.127327,-5.187878E-1,-1.397153E-1,5.372719E-1
51.333457,-5.311035E-1,-2.029118E-1,5.685456E-1
51.540418,-5.372676E-1,-2.707654E-1,6.016397E-1
51.748213,-5.364543E-1,-3.428594E-1,6.366599E-1
51.956847,-5.415737E-1,-3.054249E-1,6.217608E-1
52.166321,-5.445489E-1,-2.686461E-1,6.072102E-1
52.376640,-5.454685E-1,-2.326225E-1,5.930001E-1
52.587807,-5.444244E-1,-1.974460E-1,5.791225E-1
52.799825,-5.473017E-1,-1.827144E-1,5.769954E-1
53.012698,-5.497900E-1,-1.679681E-1,5.748759E-1
53.226429,-5.518907E-1,-1.532170E-1,5.727642E-1
53.441022,-5.536054E-1,-1.384713E-1,5.706604E-1
53.656480,-5.521697E-1,-1.627415E-1,5.756528E-1
53.872806,-5.497064E-1,-1.871428E-1,5.806889E-1
54.090005,-5.462021E-1,-2.116334E-1,5.857691E-1
54.308080,-5.416450E-1,-2.361703E-1,5.908940E-1
54.527034,-5.293759E-1,-2.253828E-1,5.753575E-1
54.746870,-5.173389E-1,-2.149828E-1,5.602295E-1
54.967593,-5.055307E-1,-2.049582E-1,5.454990E-1
55.189206,-4.939497E-1,-1.952973E-1,5.311566E-1
55.411712,-5.088004E-1,-2.112474E-1,5.509113E-1
55.635115,-5.239197E-1,-2.280504E-1,5.714008E-1
55.859419,-5.393027E-1,-2.457426E-1,5.926524E-1
56.084628,-5.549432E-1,-2.643623E-1,6.146945E-1
56.310744,-5.251740E-1,-2.086904E-1,5.651189E-1
56.537772,-4.944736E-1,-1.594351E-1,5.195418E-1
56.765715,-4.633098E-1,-1.161226E-1,4.776405E-1
56.994577,-4.320833E-1,-7.828976E-2,4.391187E-1
57.224362,-4.943386E-1,-1.221227E-1,5.092000E-1
57.455073,-5.631892E-1,-1.773917E-1,5.904658E-1
57.686715,-6.388382E-1,-2.463767E-1,6.847012E-1
57.919290,-7.213551E-1,-3.317314E-1,7.939766E-1
58.152803,-6.457340E-1,-2.936195E-1,7.093552E-1
58.387258,-5.780276E-1,-2.598584E-1,6.337525E-1
58.622658,-5.174090E-1,-2.299544E-1,5.662076E-1
58.859007,-4.631373E-1,-2.034692E-1,5.058615E-1
59.096308,-4.810418E-1,-1.835984E-1,5.148879E-1
59.334567,-4.982459E-1,-1.624989E-1,5.240753E-1
