Hz,real,imaginary,unitless (peak only)
40.000021,2.984031E+0,1.802525E-1,2.989470E+0
40.161289,2.991518E+0,7.655500E-1,3.087919E+0
40.323208,2.884817E+0,1.360682E+0,3.189612E+0
40.485779,2.660371E+0,1.943492E+0,3.294652E+0
40.649005,2.318904E+0,2.490807E+0,3.403151E+0
40.812890,2.658497E+0,2.756889E+0,3.829888E+0
40.977435,3.045871E+0,3.049580E+0,4.310136E+0
41.142643,3.487535E+0,3.371269E+0,4.850604E+0
41.308518,3.990861E+0,3.724513E+0,5.458843E+0
41.475062,4.131469E+0,4.003011E+0,5.752663E+0
41.642277,4.274125E+0,4.299218E+0,6.062295E+0
41.810166,4.418591E+0,4.614129E+0,6.388594E+0
41.978732,4.564595E+0,4.948781E+0,6.732456E+0
42.147977,4.413447E+0,4.231965E+0,6.114576E+0
42.317905,4.236516E+0,3.590577E+0,5.553405E+0
42.488518,4.040408E+0,3.019001E+0,5.043735E+0
42.659819,3.830804E+0,2.511777E+0,4.580839E+0
42.831810,3.429317E+0,3.406164E+0,4.833443E+0
43.004495,2.825260E+0,4.245900E+0,5.099977E+0
43.177877,2.023342E+0,4.986327E+0,5.381205E+0
43.351957,1.037871E+0,5.582278E+0,5.677940E+0
43.526739,-1.718616E+0,6.623757E+0,6.843084E+0
43.702225,-5.259593E+0,6.352553E+0,8.247318E+0
43.878420,-8.986372E+0,4.247703E+0,9.939711E+0
44.055324,-1.197931E+1,4.633946E-2,1.197940E+1
44.232942,-8.596624E+0,-1.132757E+0,8.670933E+0
44.411276,-6.055635E+0,-1.649209E+0,6.276194E+0
44.590329,-4.182855E+0,-1.772308E+0,4.542835E+0
44.770103,-2.827629E+0,-1.678314E+0,3.288195E+0
44.950603,-2.209290E+0,-1.439365E+0,2.636804E+0
45.131830,-1.721879E+0,-1.227211E+0,2.114454E+0
45.313788,-1.338471E+0,-1.040909E+0,1.695581E+0
45.496479,-1.037523E+0,-8.788036E-1,1.359687E+0
45.679908,-6.338200E-1,-1.028124E+0,1.207794E+0
45.864075,-2.517577E-1,-1.042911E+0,1.072868E+0
46.048985,7.494040E-2,-9.500643E-1,9.530153E-1
46.234641,3.252129E-1,-7.815925E-1,8.465520E-1
46.421045,5.555011E-1,-7.866434E-1,9.630105E-1
46.608201,8.123806E-1,-7.349395E-1,1.095490E+0
46.796111,1.084653E+0,-6.136192E-1,1.246194E+0
46.984779,1.356686E+0,-4.111943E-1,1.417631E+0
47.174207,1.497461E+0,-3.341950E-1,1.534300E+0
47.364399,1.643175E+0,-2.397186E-1,1.660569E+0
47.555358,1.792810E+0,-1.259811E-1,1.797231E+0
47.747087,1.945120E+0,8.861693E-3,1.945140E+0
47.939589,2.013520E+0,-4.524066E-2,2.014028E+0
48.132867,2.082802E+0,-1.031520E-1,2.085355E+0
48.326924,2.152893E+0,-1.650306E-1,2.159209E+0
48.521763,2.223707E+0,-2.310377E-1,2.235677E+0
48.717389,2.289935E+0,-4.135788E-2,2.290308E+0
48.913802,2.340946E+0,1.580394E-1,2.346275E+0
49.111008,2.375576E+0,3.660247E-1,2.403609E+0
49.309009,2.392735E+0,5.813430E-1,2.462345E+0
49.507808,2.590631E+0,7.229226E-1,2.689607E+0
49.707408,2.801444E+0,8.847836E-1,2.937845E+0
49.907814,3.025609E+0,1.069261E+0,3.208992E+0
50.109027,3.263519E+0,1.278921E+0,3.505167E+0
50.311051,3.531288E+0,1.257836E+0,3.748619E+0
50.513890,3.816808E+0,1.226334E+0,4.008980E+0
50.717547,4.120955E+0,1.183103E+0,4.287424E+0
50.922025,4.444619E+0,1.126711E+0,4.585206E+0
51.127327,4.573682E+0,1.313914E+0,4.758670E+0
51.333457,4.701447E+0,1.512317E+0,4.938695E+0
51.540418,4.827498E+0,1.722296E+0,5.125528E+0
51.748213,4.951400E+0,1.944229E+0,5.319435E+0
51.956847,4.839171E+0,1.415673E+0,5.041994E+0
52.166321,4.688413E+0,9.262067E-1,4.779025E+0
52.376640,4.504594E+0,4.769090E-1,4.529769E+0
52.587807,4.292972E+0,6.833635E-2,4.293516E+0
52.799825,4.256682E+0,2.565973E-1,4.264409E+0
53.012698,4.212396E+0,4.418029E-1,4.235501E+0
53.226429,4.160308E+0,6.236249E-1,4.206789E+0
53.441022,4.100631E+0,8.017470E-1,4.178274E+0
53.656480,4.357318E+0,1.168179E+0,4.511193E+0
53.872806,4.606580E+0,1.581938E+0,4.870637E+0
54.090005,4.844329E+0,2.046120E+0,5.258719E+0
54.308080,5.065938E+0,2.563760E+0,5.677728E+0
54.527034,5.137843E+0,1.477687E+0,5.346119E+0
54.746870,5.012773E+0,4.604674E-1,5.033878E+0
54.967593,4.717662E+0,-4.583231E-1,4.739873E+0
55.189206,4.282639E+0,-1.256079E+0,4.463041E+0
55.411712,4.520022E+0,-1.201086E+0,4.676880E+0
55.635115,4.767226E+0,-1.137116E+0,4.900967E+0
55.859419,5.024476E+0,-1.063480E+0,5.135791E+0
56.084628,5.291989E+0,-9.794482E-1,5.381865E+0
56.310744,5.183904E+0,-5.920187E-1,5.217600E+0
56.537772,5.053359E+0,-2.245720E-1,5.058347E+0
56.765715,4.902436E+0,1.220409E-1,4.903955E+0
56.994577,4.733205E+0,4.471365E-1,4.754278E+0
57.224362,4.518481E+0,7.592705E-1,4.581830E+0
57.455073,4.290359E+0,1.044350E+0,4.415637E+0
57.686715,4.051240E+0,1.302491E+0,4.255470E+0
57.919290,3.803427E+0,1.533975E+0,4.101114E+0
58.152803,4.100961E+0,1.364448E+0,4.321990E+0
58.387258,4.402812E+0,1.166656E+0,4.554760E+0
58.622658,4.707356E+0,9.388510E-1,4.800067E+0
58.859007,5.012767E+0,6.793007E-1,5.058585E+0
59.096308,5.278720E+0,9.171909E-1,5.357810E+0
59.334567,5.550805E+0,1.179493E+0,5.674737E+0
59.573786,5.828408E+0,1.467876E+0,6.010408E+0
59.813969,6.110829E+0,1.784082E+0,6.365939E+0
60.055121,6.092280E+0,1.594307E+0,6.297435E+0
60.297245,6.068660E+0,1.407164E+0,6.229667E+0
60.540346,6.040099E+0,1.222766E+0,6.162625E+0
