Hz,real,imaginary,unitless (peak only)
9.999990,-1.880527E-1,6.943439E-3,1.881808E-1
10.057721,-2.578885E-1,-1.936201E-2,2.586143E-1
10.115785,-3.492281E-1,-6.599917E-2,3.554098E-1
10.174184,-4.668171E-1,-1.437016E-1,4.884346E-1
10.232920,-6.154901E-1,-2.678563E-1,6.712489E-1
10.291995,-6.195768E-1,-8.492948E-2,6.253706E-1
10.351412,-5.770883E-1,8.015721E-2,5.826286E-1
10.411171,-4.973295E-1,2.174927E-1,5.428072E-1
10.471275,-3.911481E-1,3.205362E-1,5.057077E-1
10.531727,-3.862670E-1,8.771513E-2,3.961012E-1
10.592527,-3.013650E-1,-7.371999E-2,3.102507E-1
10.653678,-1.853735E-1,-1.571279E-1,2.430072E-1
10.715183,-7.490487E-2,-1.749795E-1,1.903380E-1
10.777042,-1.904601E-1,-2.049883E-1,2.798129E-1
10.839258,-3.652584E-1,-1.891926E-1,4.113484E-1
10.901834,-5.993184E-1,-8.062102E-2,6.047167E-1
10.964771,-8.693649E-1,1.857369E-1,8.889845E-1
11.028071,-1.012242E+0,-2.299303E-1,1.038028E+0
11.091737,-9.595925E-1,-7.404505E-1,1.212058E+0
11.155770,-6.532305E-1,-1.255495E+0,1.415266E+0
11.220173,-7.584544E-2,-1.650802E+0,1.652543E+0
11.284948,1.364332E-1,-1.674503E+0,1.680052E+0
11.350097,3.535582E-1,-1.671023E+0,1.708017E+0
11.415622,5.720650E-1,-1.639509E+0,1.736447E+0
11.481525,7.883514E-1,-1.579548E+0,1.765353E+0
11.547808,3.181205E-1,-1.400577E+0,1.436251E+0
11.614474,-1.896976E-2,-1.168348E+0,1.168502E+0
11.681525,-2.405519E-1,-9.197296E-1,9.506670E-1
11.748964,-3.676792E-1,-6.804577E-1,7.734408E-1
11.816791,-3.526979E-1,-8.498482E-1,9.201292E-1
11.885010,-3.144456E-1,-1.048502E+0,1.094638E+0
11.953623,-2.451076E-1,-1.278968E+0,1.302243E+0
12.022632,-1.351271E-1,-1.543318E+0,1.549222E+0
12.092039,-1.494731E-1,-1.020058E+0,1.030951E+0
12.161847,-1.387615E-1,-6.718813E-1,6.860607E-1
12.232059,-1.181762E-1,-4.409884E-1,4.565483E-1
12.302675,-9.556855E-2,-2.883937E-1,3.038162E-1
12.373699,-4.740658E-1,-3.658534E-1,5.988214E-1
12.445133,-1.177880E+0,-7.517023E-2,1.180276E+0
12.516980,-2.007400E+0,1.175640E+0,2.326324E+0
12.589241,-1.983898E+0,4.133771E+0,4.585184E+0
12.661919,-4.844400E-1,2.538934E+0,2.584738E+0
12.735017,1.024656E-1,1.453448E+0,1.457055E+0
12.808537,2.656148E-1,7.772304E-1,8.213637E-1
12.882482,2.569192E-1,3.851950E-1,4.630148E-1
12.956853,4.426935E-1,2.324394E-1,5.000056E-1
13.031654,5.398861E-1,-8.417377E-3,5.399517E-1
13.106887,5.075525E-1,-2.870249E-1,5.830890E-1
13.182553,3.328951E-1,-5.344800E-1,6.296729E-1
13.258657,4.549386E-1,-4.849724E-1,6.649567E-1
13.335200,5.711399E-1,-4.085442E-1,7.022173E-1
13.412185,6.757423E-1,-3.054380E-1,7.415659E-1
13.489614,7.628332E-1,-1.770906E-1,7.831191E-1
13.567491,7.950870E-1,-1.667455E-1,8.123838E-1
13.645817,8.283084E-1,-1.553008E-1,8.427414E-1
13.724595,8.625098E-1,-1.426943E-1,8.742338E-1
13.803828,8.977021E-1,-1.288610E-1,9.069036E-1
13.883518,9.160732E-1,-1.787165E-1,9.333433E-1
13.963668,9.323867E-1,-2.309078E-1,9.605537E-1
14.044282,9.464651E-1,-2.853940E-1,9.885575E-1
14.125360,9.581276E-1,-3.421239E-1,1.017378E+0
14.206907,1.026059E+0,-2.981907E-1,1.068511E+0
14.288924,1.094504E+0,-2.478445E-1,1.122215E+0
14.371415,1.163080E+0,-1.907434E-1,1.178617E+0
14.454382,1.231369E+0,-1.265524E-1,1.237855E+0
14.537828,1.219266E+0,-1.160777E-1,1.224779E+0
14.621756,1.207214E+0,-1.058038E-1,1.211842E+0
14.706168,1.195214E+0,-9.572808E-2,1.199041E+0
14.791067,1.183264E+0,-8.584799E-2,1.186374E+0
14.876457,1.234528E+0,-1.066941E-1,1.239130E+0
14.962340,1.287767E+0,-1.292032E-1,1.294232E+0
15.048718,1.343043E+0,-1.534775E-1,1.351784E+0
15.135596,1.400421E+0,-1.796246E-1,1.411894E+0
15.222974,1.444912E+0,-1.610651E-1,1.453861E+0
15.310857,1.490402E+0,-1.411981E-1,1.497075E+0
15.399248,1.536900E+0,-1.199679E-1,1.541575E+0
15.488149,1.584413E+0,-9.731703E-2,1.587399E+0
15.577563,1.592085E+0,-6.044243E-2,1.593232E+0
15.667493,1.598917E+0,-2.326230E-2,1.599086E+0
15.757942,1.604900E+0,1.420468E-2,1.604963E+0
15.848914,1.610024E+0,5.193958E-2,1.610862E+0
15.940411,1.567883E+0,-1.414364E-2,1.567947E+0
16.032436,1.524247E+0,-7.671933E-2,1.526177E+0
16.124992,1.479296E+0,-1.358238E-1,1.485518E+0
16.218082,1.433208E+0,-1.914996E-1,1.445945E+0
16.311710,1.312131E+0,-2.164856E-1,1.329870E+0
16.405879,1.200121E+0,-2.360386E-1,1.223113E+0
16.500591,1.096600E+0,-2.508529E-1,1.124926E+0
16.595850,1.001016E+0,-2.615502E-1,1.034621E+0
16.691659,1.002547E+0,-2.465841E-1,1.032426E+0
16.788021,1.003859E+0,-2.316293E-1,1.030235E+0
16.884939,1.004954E+0,-2.166889E-1,1.028050E+0
16.982417,1.005831E+0,-2.017660E-1,1.025868E+0
17.080457,9.839335E-1,-1.820875E-1,1.000640E+0
17.179064,9.622889E-1,-1.632150E-1,9.760323E-1
17.278240,9.409031E-1,-1.451248E-1,9.520293E-1
17.377988,9.197816E-1,-1.277940E-1,9.286170E-1
17.478312,9.265343E-1,-1.161238E-1,9.337829E-1
17.579215,9.331671E-1,-1.042988E-1,9.389777E-1
17.680701,9.396773E-1,-9.231998E-2,9.442015E-1
17.782773,9.460615E-1,-8.018796E-2,9.494538E-1
17.885434,9.501697E-1,-6.674086E-2,9.525108E-1
17.988688,9.540959E-1,-5.319237E-2,9.555775E-1
18.092538,9.578381E-1,-3.954483E-2,9.586541E-1
18.196987,9.613944E-1,-2.580060E-2,9.617405E-1
18.302039,9.638570E-1,-2.305078E-2,9.641326E-1
18.407698,9.663178E-1,-2.028692E-2,9.665307E-1
18.513967,9.687766E-1,-1.750900E-2,9.689348E-1
18.620849,9.712332E-1,-1.471699E-2,9.713447E-1
18.728348,9.689265E-1,-1.373022E-2,9.690238E-1
18.836468,9.666246E-1,-1.274806E-2,9.667087E-1
18.945212,9.643270E-1,-1.177051E-2,9.643988E-1
19.054584,9.620338E-1,-1.079754E-2,9.620944E-1
19.164587,9.695874E-1,-8.822666E-3,9.696275E-1
19.275226,9.771956E-1,-6.816155E-3,9.772194E-1
19.386503,9.848593E-1,-4.777656E-3,9.848709E-1
19.498422,9.925788E-1,-2.706792E-3,9.925825E-1
19.610988,1.000103E+0,-1.455382E-3,1.000104E+0
19.724203,1.007682E+0,-1.848498E-4,1.007682E+0
19.838072,1.015317E+0,1.105020E-3,1.015318E+0
19.952599,1.023008E+0,2.414447E-3,1.023011E+0
20.067786,1.013993E+0,1.148494E-3,1.013994E+0
20.183639,1.005056E+0,-9.533054E-5,1.005056E+0
20.300160,9.961956E-1,-1.317317E-3,9.961965E-1
20.417354,9.874126E-1,-2.517755E-3,9.874158E-1
20.535225,9.893416E-1,-3.042971E-3,9.893463E-1
20.653776,9.912745E-1,-3.570232E-3,9.912809E-1
20.773011,9.932104E-1,-4.099541E-3,9.932189E-1
20.892935,9.951504E-1,-4.630909E-3,9.951612E-1
21.013551,9.960195E-1,-1.863039E-3,9.960212E-1
21.134864,9.968814E-1,9.096313E-4,9.968818E-1
21.256877,9.977366E-1,3.687089E-3,9.977434E-1
21.379594,9.985839E-1,6.469312E-3,9.986049E-1
21.503020,1.002335E+0,1.856082E-3,1.002337E+0
21.627158,1.006080E+0,-2.791763E-3,1.006084E+0
21.752013,1.009816E+0,-7.474319E-3,1.009844E+0
21.877589,1.013545E+0,-1.219169E-2,1.013618E+0
22.003889,1.016969E+0,-1.514747E-2,1.017082E+0
22.130919,1.020396E+0,-1.812318E-2,1.020557E+0
22.258682,1.023826E+0,-2.111891E-2,1.024044E+0
22.387183,1.027259E+0,-2.413471E-2,1.027542E+0
22.516425,1.042576E+0,-3.064184E-2,1.043026E+0
22.646414,1.058085E+0,-3.733853E-2,1.058744E+0
22.777153,1.073787E+0,-4.422874E-2,1.074697E+0
22.908647,1.089683E+0,-5.131657E-2,1.090891E+0
23.040900,1.087063E+0,-6.302325E-2,1.088888E+0
23.173917,1.084321E+0,-7.467942E-2,1.086890E+0
23.307701,1.081458E+0,-8.628379E-2,1.084895E+0
23.442258,1.078475E+0,-9.783514E-2,1.082904E+0
23.577591,1.103786E+0,-1.317799E-1,1.111625E+0
23.713706,1.128770E+0,-1.673478E-1,1.141108E+0
23.850607,1.153372E+0,-2.045715E-1,1.171374E+0
23.988298,1.177532E+0,-2.434830E-1,1.202442E+0
24.126784,1.138517E+0,-2.137164E-1,1.158402E+0
24.266069,1.100411E+0,-1.857344E-1,1.115976E+0
24.406159,1.063212E+0,-1.594550E-1,1.075103E+0
24.547057,1.026917E+0,-1.347999E-1,1.035727E+0
24.688769,1.060858E+0,-1.385242E-1,1.069864E+0
24.831298,1.095919E+0,-1.423475E-1,1.105125E+0
24.974651,1.132139E+0,-1.462724E-1,1.141549E+0
25.118831,1.169556E+0,-1.503013E-1,1.179174E+0
