Hz,real,imaginary,unitless (peak only)
9.999990,6.718434E-1,-7.071121E-2,6.755543E-1
10.057721,7.056440E-1,-1.732977E-2,7.058568E-1
10.115785,7.363723E-1,4.109957E-2,7.375184E-1
10.174184,7.634781E-1,1.045288E-1,7.706005E-1
10.232920,7.863909E-1,1.728614E-1,8.051656E-1
10.291995,7.678500E-1,1.076915E-1,7.753651E-1
10.351412,7.452186E-1,4.649378E-2,7.466676E-1
10.411171,7.189544E-1,-1.058698E-2,7.190323E-1
10.471275,6.895066E-1,-6.344561E-2,6.924195E-1
10.531727,6.939116E-1,-2.749535E-2,6.944561E-1
10.592527,6.964439E-1,8.741902E-3,6.964988E-1
10.653678,6.970855E-1,4.516871E-2,6.985474E-1
10.715183,6.958231E-1,8.168642E-2,7.006015E-1
10.777042,7.049225E-1,5.999879E-2,7.074713E-1
10.839258,7.134067E-1,3.781613E-2,7.144083E-1
10.901834,7.212540E-1,1.515370E-2,7.214132E-1
10.964771,7.284440E-1,-7.972414E-3,7.284876E-1
11.028071,7.278880E-1,-1.202989E-2,7.279874E-1
11.091737,7.273100E-1,-1.608143E-2,7.274878E-1
11.155770,7.267099E-1,-2.012689E-2,7.269886E-1
11.220173,7.260869E-1,-2.416616E-2,7.264889E-1
11.284948,7.086011E-1,-2.722785E-2,7.091240E-1
11.350097,6.915177E-1,-3.012866E-2,6.921737E-1
11.415622,6.748286E-1,-3.287447E-2,6.756289E-1
11.481525,6.585246E-1,-3.547096E-2,6.594792E-1
11.547808,6.924416E-1,-1.928042E-2,6.927100E-1
11.614474,7.276143E-1,-1.354498E-3,7.276156E-1
11.681525,7.640573E-1,1.842790E-2,7.642795E-1
11.748964,8.017837E-1,4.019428E-2,8.027906E-1
11.816791,7.822908E-1,3.676257E-2,7.831541E-1
11.885010,7.632645E-1,3.347435E-2,7.639982E-1
11.953623,7.446936E-1,3.032468E-2,7.453108E-1
12.022632,7.265674E-1,2.730875E-2,7.270804E-1
12.092039,7.321025E-1,4.379514E-3,7.321156E-1
12.161847,7.369440E-1,-1.887302E-2,7.371856E-1
12.232059,7.410773E-1,-4.242886E-2,7.422909E-1
12.302675,7.444874E-1,-6.626742E-2,7.474308E-1
12.373699,7.562724E-1,-5.992834E-2,7.586431E-1
12.445133,7.681712E-1,-5.337846E-2,7.700235E-1
12.516980,7.801834E-1,-4.661348E-2,7.815747E-1
12.589241,7.923084E-1,-3.962906E-2,7.932988E-1
12.661919,7.762948E-1,-6.515114E-2,7.790239E-1
12.735017,7.597326E-1,-8.966900E-2,7.650060E-1
12.808537,7.426652E-1,-1.131831E-1,7.512403E-1
12.882482,7.251352E-1,-1.356953E-1,7.377224E-1
12.956853,7.225827E-1,-1.068249E-1,7.304364E-1
13.031654,7.189649E-1,-7.835709E-2,7.232222E-1
13.106887,7.143086E-1,-5.032787E-2,7.160794E-1
13.182553,7.086411E-1,-2.277192E-2,7.090069E-1
13.258657,7.210895E-1,-1.875537E-2,7.213334E-1
13.335200,7.337287E-1,-1.459155E-2,7.338738E-1
13.412185,7.465618E-1,-1.027674E-2,7.466325E-1
13.489614,7.595912E-1,-5.807091E-3,7.596134E-1
13.567491,7.580825E-1,2.564165E-2,7.585160E-1
