Hz,real,imaginary,V^2 (rms) 
9.99999046326,6.355491e-07,6.355491e-07,8.98802156774e-07
10.0577210151,7.479742e-07,7.479742e-07,1.05779525795e-06
10.1157848488,8.802867e-07,8.802867e-07,1.24491338992e-06
10.1741838887,1.036004e-06,1.036004e-06,1.46513090747e-06
10.2329200697,1.219268e-06,1.219268e-06,1.72430534177e-06
10.2919953382,1.333849e-06,1.333849e-06,1.88634734596e-06
10.3514116519,1.459198e-06,1.459198e-06,2.06361760179e-06
10.4111709795,1.596326e-06,1.596326e-06,2.25754587917e-06
10.4712753014,1.746342e-06,1.746342e-06,2.46970054094e-06
10.5317266092,1.81654e-06,1.81654e-06,2.56897550459e-06
10.592526906,1.889561e-06,1.889561e-06,2.67224279313e-06
10.6536782067,1.965517e-06,1.965517e-06,2.77966079847e-06
10.7151825375,2.044526e-06,2.044526e-06,2.89139639782e-06
10.7770419365,2.263772e-06,2.263772e-06,3.20145706452e-06
10.8392584537,2.50653e-06,2.50653e-06,3.5447687205e-06
10.9018341505,2.775319e-06,2.775319e-06,3.92489376971e-06
10.9647711006,3.072932e-06,3.072932e-06,4.34578211065e-06
11.0280713896,3.298373e-06,3.298373e-06,4.66460383037e-06
11.091737115,3.540355e-06,3.540355e-06,5.00681805662e-06
11.1557703865,3.800089e-06,3.800089e-06,5.37413740202e-06
11.2201733259,4.078876e-06,4.078876e-06,5.76840175844e-06
11.2849480674,4.633698e-06,4.633698e-06,6.55303855554e-06
11.3500967575,5.263989e-06,5.263989e-06,7.44440463598e-06
11.4156215548,5.980014e-06,5.980014e-06,8.45701690198e-06
11.4815246308,6.793433e-06,6.793433e-06,9.60736508367e-06
11.5478081693,8.3754e-06,8.3754e-06,1.18446042703e-05
11.6144743666,1.032576e-05,1.032576e-05,1.46028298338e-05
11.681525432,1.273028e-05,1.273028e-05,1.80033346288e-05
11.7489635872,1.569474e-05,1.569474e-05,2.21957141659e-05
11.816791067,1.637921e-05,1.637921e-05,2.3163700923e-05
11.8850101189,1.709352e-05,1.709352e-05,2.41738878127e-05
11.9536230036,1.783899e-05,1.783899e-05,2.5228141597e-05
12.0226319946,1.861696e-05,1.861696e-05,2.63283573222e-05
12.0920393787,2.002534e-05,2.002534e-05,2.83201074191e-05
12.1618474559,2.154026e-05,2.154026e-05,3.0462527829e-05
12.2320585393,2.31698e-05,2.31698e-05,3.27670453975e-05
12.3026749556,2.49226e-05,2.49226e-05,3.52458789296e-05
12.3736990447,2.364901e-05,2.364901e-05,3.34447506787e-05
12.4451331602,2.24405e-05,2.24405e-05,3.17356594464e-05
12.5169796691,2.129374e-05,2.129374e-05,3.01138959016e-05
12.5892409524,2.020559e-05,2.020559e-05,2.85750194138e-05
12.6619194044,1.798074e-05,1.798074e-05,2.54286063695e-05
12.7350174335,1.600087e-05,1.600087e-05,2.26286473638e-05
12.808537462,1.423901e-05,1.423901e-05,2.01370010568e-05
12.8824819261,1.267114e-05,1.267114e-05,1.79196980387e-05
12.956853276,1.101673e-05,1.101673e-05,1.5580008979e-05
13.0316539763,9.57833e-06,9.57833e-06,1.35458041909e-05
13.1068865055,8.327733e-06,8.327733e-06,1.17771929524e-05
13.1825533567,7.240423e-06,7.240423e-06,1.02395044039e-05
13.2586570372,6.700177e-06,6.700177e-06,9.4754811837e-06
13.3352000689,6.200241e-06,6.200241e-06,8.76846491218e-06
13.4121849882,5.737608e-06,5.737608e-06,8.11420304918e-06
13.489614346,5.309495e-06,5.309495e-06,7.50875983835e-06
13.5674907083,4.65566e-06,4.65566e-06,6.5840975138e-06
13.6458166555,4.082341e-06,4.082341e-06,5.77330200843e-06
13.7245947832,3.579623e-06,3.579623e-06,5.06235139478e-06
13.8038277017,3.138812e-06,3.138812e-06,4.43895050014e-06
13.8835180367,2.899969e-06,2.899969e-06,4.10117549026e-06
13.9636684289,2.679301e-06,2.679301e-06,3.78910381188e-06
14.0442815341,2.475425e-06,2.475425e-06,3.50077960764e-06
14.1253600237,2.287062e-06,2.287062e-06,3.23439409839e-06
14.2069065844,1.950028e-06,1.950028e-06,2.75775604461e-06
14.2889239182,1.662662e-06,1.662662e-06,2.35135915004e-06
14.3714147431,1.417643e-06,1.417643e-06,2.0048499572e-06
14.4543817926,1.208732e-06,1.208732e-06,1.70940518767e-06
14.5378278159,1.141017e-06,1.141017e-06,1.6136417163e-06
14.6217555781,1.077097e-06,1.077097e-06,1.52324518539e-06
14.7061678604,1.016757e-06,1.016757e-06,1.43791153904e-06
14.7910674599,9.59797e-07,9.59797e-07,1.35735793453e-06
14.8764571899,8.417118e-07,8.417118e-07,1.19036024317e-06
14.9623398801,7.381547e-07,7.381547e-07,1.04390838787e-06
15.0487183762,6.473384e-07,6.473384e-07,9.15474744725e-07
15.1355955406,5.676953e-07,5.676953e-07,8.02842392555e-07
15.2229742522,5.423127e-07,5.423127e-07,7.66945975387e-07
15.3108574064,5.18065e-07,5.18065e-07,7.32654549191e-07
15.3992479154,4.949014e-07,4.949014e-07,6.99896271917e-07
15.4881487081,4.727735e-07,4.727735e-07,6.68602695631e-07
15.5775627305,4.53768e-07,4.53768e-07,6.41724859771e-07
15.6674929455,4.355265e-07,4.355265e-07,6.15927483073e-07
15.757942333,4.180183e-07,4.180183e-07,5.9116714918e-07
15.8489138904,4.012138e-07,4.012138e-07,5.67401997371e-07
15.9404106321,4.241001e-07,4.241001e-07,5.99768113224e-07
16.03243559,4.482919e-07,4.482919e-07,6.33980484882e-07
16.1249918136,4.738636e-07,4.738636e-07,6.70144329835e-07
16.2180823699,5.00894e-07,5.00894e-07,7.08371088111e-07
16.3117103437,5.990895e-07,5.990895e-07,8.47240495975e-07
16.4058788374,7.165354e-07,7.165354e-07,1.0133340806e-06
16.5005909715,8.570055e-07,8.570055e-07,1.21198880113e-06
16.5958498845,1.025013e-06,1.025013e-06,1.44958728621e-06
16.6916587331,1.162193e-06,1.162193e-06,1.6435891027e-06
16.7880206919,1.317733e-06,1.317733e-06,1.86355588019e-06
16.8849389541,1.494089e-06,1.494089e-06,2.11296092719e-06
16.9824167314,1.694047e-06,1.694047e-06,2.3957442427e-06
17.0804572538,2.106661e-06,2.106661e-06,2.97926855752e-06
17.17906377,2.619773e-06,2.619773e-06,3.70491850694e-06
17.2782395477,3.257861e-06,3.257861e-06,4.60731121053e-06
17.3779878732,4.051368e-06,4.051368e-06,5.72949957176e-06
17.4783120518,4.668372e-06,4.668372e-06,6.6020749966e-06
17.5792154079,5.379342e-06,5.379342e-06,7.60753841304e-06
17.6807012853,6.198589e-06,6.198589e-06,8.76612863138e-06
17.7827730468,7.142604e-06,7.142604e-06,1.01011674475e-05
17.8854340747,8.543722e-06,8.543722e-06,1.20826475255e-05
17.988687771,1.021969e-05,1.021969e-05,1.44528242012e-05
18.0925375572,1.222442e-05,1.222442e-05,1.72879405561e-05
18.1969868745,1.462242e-05,1.462242e-05,2.06792246787e-05
18.302039184,1.600395e-05,1.600395e-05,2.26330031415e-05
18.4076979669,1.7516e-05,1.7516e-05,2.47713647585e-05
18.5139667243,1.917091e-05,1.917091e-05,2.7111760925e-05
18.6208489778,2.098218e-05,2.098218e-05,2.96732835242e-05
18.7283482689,2.119408e-05,2.119408e-05,2.9972955378e-05
18.83646816,2.140811e-05,2.140811e-05,3.02756395068e-05
18.9452122338,2.16243e-05,2.16243e-05,3.05813783368e-05
19.0545840938,2.184268e-05,2.184268e-05,3.08902142946e-05
19.1645873641,2.033114e-05,2.033114e-05,2.87525739265e-05
19.27522569,1.892421e-05,1.892421e-05,2.67628744392e-05
19.3865027376,1.761463e-05,1.761463e-05,2.49108486422e-05
19.4984221944,1.639568e-05,1.639568e-05,2.31869930203e-05
19.610987769,1.620981e-05,1.620981e-05,2.29241331455e-05
19.7242031915,1.602606e-05,1.602606e-05,2.26642714034e-05
19.8380722135,1.584438e-05,1.584438e-05,2.24073370834e-05
19.9525986083,1.566477e-05,1.566477e-05,2.21533301855e-05
