Hz,real,imaginary,V^2 (rms) 
9.99999046326,4.234e-06,4.234e-06,5.98778022309e-06
10.0577210151,4.090615e-06,4.090615e-06,5.78500321145e-06
10.1157848488,3.952086e-06,3.952086e-06,5.58909362086e-06
10.1741838887,3.818249e-06,3.818249e-06,5.39981952032e-06
10.2329200697,3.688942e-06,3.688942e-06,5.21695180721e-06
10.2919953382,3.010732e-06,3.010732e-06,4.25781802707e-06
10.3514116519,2.45721e-06,2.45721e-06,3.4750197076e-06
10.4111709795,2.005454e-06,2.005454e-06,2.83614024552e-06
10.4712753014,1.636753e-06,1.636753e-06,2.31471829085e-06
10.5317266092,1.364378e-06,1.364378e-06,1.9295218718e-06
10.592526906,1.137329e-06,1.137329e-06,1.60842609668e-06
10.6536782067,9.480643e-07,9.480643e-07,1.34076539106e-06
10.7151825375,7.902952e-07,7.902952e-07,1.11764619012e-06
10.7770419365,9.755825e-07,9.755825e-07,1.37968200271e-06
10.8392584537,1.204311e-06,1.204311e-06,1.70315294952e-06
10.9018341505,1.486665e-06,1.486665e-06,2.10246180571e-06
10.9647711006,1.83522e-06,1.83522e-06,2.59539301394e-06
11.0280713896,1.70528e-06,1.70528e-06,2.41163010364e-06
11.091737115,1.58454e-06,1.58454e-06,2.24087795812e-06
11.1557703865,1.472349e-06,1.472349e-06,2.08221592435e-06
11.2201733259,1.368101e-06,1.368101e-06,1.9347869889e-06
11.2849480674,1.424358e-06,1.424358e-06,2.01434640127e-06
11.3500967575,1.482929e-06,1.482929e-06,2.09717830384e-06
11.4156215548,1.543908e-06,1.543908e-06,2.18341563266e-06
11.4815246308,1.607394e-06,1.607394e-06,2.27319839488e-06
11.5478081693,1.628522e-06,1.628522e-06,2.30307789902e-06
11.6144743666,1.649928e-06,1.649928e-06,2.33335055454e-06
11.681525432,1.671616e-06,1.671616e-06,2.36402201828e-06
11.7489635872,1.693588e-06,1.693588e-06,2.39509511867e-06
11.816791067,1.766858e-06,1.766858e-06,2.49871454639e-06
11.8850101189,1.843297e-06,1.843297e-06,2.60681561688e-06
11.9536230036,1.923044e-06,1.923044e-06,2.71959490584e-06
12.0226319946,2.006242e-06,2.006242e-06,2.8372546458e-06
12.0920393787,2.052248e-06,2.052248e-06,2.90231695495e-06
12.1618474559,2.099309e-06,2.099309e-06,2.96887125941e-06
12.2320585393,2.14745e-06,2.14745e-06,3.03695291452e-06
12.3026749556,2.196695e-06,2.196695e-06,3.1065958614e-06
12.3736990447,2.240882e-06,2.240882e-06,3.16908571608e-06
12.4451331602,2.285957e-06,2.285957e-06,3.2328313924e-06
12.5169796691,2.331939e-06,2.331939e-06,3.29785976043e-06
12.5892409524,2.378847e-06,2.378847e-06,3.36419769021e-06
12.6619194044,2.513972e-06,2.513972e-06,3.55529329783e-06
12.7350174335,2.656772e-06,2.656772e-06,3.75724299453e-06
12.808537462,2.807683e-06,2.807683e-06,3.97066337744e-06
12.8824819261,2.967166e-06,2.967166e-06,4.19620639901e-06
12.956853276,3.110176e-06,3.110176e-06,4.39845308057e-06
13.0316539763,3.260078e-06,3.260078e-06,4.61044652199e-06
13.1068865055,3.417205e-06,3.417205e-06,4.83265765641e-06
13.1825533567,3.581905e-06,3.581905e-06,5.06557863013e-06
13.2586570372,3.571626e-06,3.571626e-06,5.05104192892e-06
13.3352000689,3.561377e-06,3.561377e-06,5.03654765412e-06
13.4121849882,3.551158e-06,3.551158e-06,5.02209580573e-06
13.489614346,3.540966e-06,3.540966e-06,5.0076821411e-06
13.5674907083,3.700557e-06,3.700557e-06,5.23337789773e-06
13.6458166555,3.867342e-06,3.867342e-06,5.46924750674e-06
13.7245947832,4.041643e-06,4.041643e-06,5.71574634487e-06
13.8038277017,4.223798e-06,4.223798e-06,5.97335241632e-06
13.8835180367,4.401382e-06,4.401382e-06,6.22449411758e-06
13.9636684289,4.586433e-06,4.586433e-06,6.48619575152e-06
14.0442815341,4.779263e-06,4.779263e-06,6.75889855275e-06
14.1253600237,4.980203e-06,4.980203e-06,7.04307062597e-06
14.2069065844,5.334869e-06,5.334869e-06,7.54464409328e-06
14.2889239182,5.714792e-06,5.714792e-06,8.08193635254e-06
14.3714147431,6.121772e-06,6.121772e-06,8.65749298816e-06
14.4543817926,6.557736e-06,6.557736e-06,9.27403918966e-06
14.5378278159,6.64398e-06,6.64398e-06,9.39600662414e-06
14.6217555781,6.731358e-06,6.731358e-06,9.51957777679e-06
14.7061678604,6.819884e-06,6.819884e-06,9.64477244661e-06
14.7910674599,6.909577e-06,6.909577e-06,9.77161750366e-06
14.8764571899,7.1104e-06,7.1104e-06,1.00556241139e-05
14.9623398801,7.317059e-06,7.317059e-06,1.03478840745e-05
15.0487183762,7.529726e-06,7.529726e-06,1.06486406302e-05
15.1355955406,7.748571e-06,7.748571e-06,1.09581341972e-05
15.2229742522,8.051034e-06,8.051034e-06,1.13858814739e-05
15.3108574064,8.365305e-06,8.365305e-06,1.18303277844e-05
15.3992479154,8.691842e-06,8.691842e-06,1.22921208384e-05
15.4881487081,9.031126e-06,9.031126e-06,1.27719408727e-05
15.5775627305,9.334251e-06,9.334251e-06,1.32006243588e-05
15.6674929455,9.647552e-06,9.647552e-06,1.36436988821e-05
15.757942333,9.971369e-06,9.971369e-06,1.41016452752e-05
15.8489138904,1.030606e-05,1.030606e-05,1.45749698266e-05
15.9404106321,1.049847e-05,1.049847e-05,1.48470786582e-05
16.03243559,1.069448e-05,1.069448e-05,1.51242786585e-05
16.1249918136,1.089414e-05,1.089414e-05,1.54066405384e-05
16.2180823699,1.109754e-05,1.109754e-05,1.5694291577e-05
16.3117103437,1.168161e-05,1.168161e-05,1.65202912924e-05
16.4058788374,1.229641e-05,1.229641e-05,1.73897497905e-05
16.5005909715,1.294357e-05,1.294357e-05,1.83049722395e-05
16.5958498845,1.362479e-05,1.362479e-05,1.92683628025e-05
16.6916587331,1.393661e-05,1.393661e-05,1.97093428755e-05
16.7880206919,1.425556e-05,1.425556e-05,2.01604062912e-05
16.8849389541,1.458182e-05,1.458182e-05,2.06218076081e-05
16.9824167314,1.491555e-05,1.491555e-05,2.10937731003e-05
17.0804572538,1.543439e-05,1.543439e-05,2.1827523665e-05
17.17906377,1.597129e-05,1.597129e-05,2.25868149266e-05
17.2782395477,1.652686e-05,1.652686e-05,2.33725095554e-05
17.3779878732,1.710176e-05,1.710176e-05,2.41855409324e-05
17.4783120518,1.777855e-05,1.777855e-05,2.51426665293e-05
17.5792154079,1.848212e-05,1.848212e-05,2.61376647654e-05
17.6807012853,1.921354e-05,1.921354e-05,2.71720488492e-05
17.7827730468,1.997391e-05,1.997391e-05,2.82473744156e-05
17.8854340747,2.037111e-05,2.037111e-05,2.88091000426e-05
17.988687771,2.077621e-05,2.077621e-05,2.93819979567e-05
18.0925375572,2.118937e-05,2.118937e-05,2.99662944321e-05
18.1969868745,2.161075e-05,2.161075e-05,3.05622157431e-05
18.302039184,2.250548e-05,2.250548e-05,3.18275550437e-05
18.4076979669,2.343726e-05,2.343726e-05,3.31452909569e-05
18.5139667243,2.440762e-05,2.440762e-05,3.45175872292e-05
18.6208489778,2.541816e-05,2.541816e-05,3.59467066026e-05
18.7283482689,2.606707e-05,2.606707e-05,3.68644039253e-05
18.83646816,2.673255e-05,2.673255e-05,3.78055347668e-05
