Hz,real,imaginary,unitless (peak only)
10.000000,1.713546E-1,-1.174545E-2,1.717567E-1
10.292005,1.923462E-1,1.240566E-1,2.288823E-1
10.592537,1.019278E-1,-1.026182E-2,1.024431E-1
10.901845,5.332149E-2,-2.789752E-1,2.840253E-1
11.220185,4.557785E-2,6.937039E-2,8.300356E-2
11.547820,-3.365745E-2,1.610447E-1,1.645242E-1
11.885022,1.233499E-1,-3.674777E-2,1.287074E-1
12.232071,1.351833E-1,1.031391E-1,1.700359E-1
12.589254,1.768914E-1,3.517472E-1,3.937216E-1
12.956867,-8.208667E-2,6.300066E-2,1.034761E-1
13.335214,-2.892712E-1,6.415944E-3,2.893423E-1
13.724610,6.777647E-2,2.098719E-1,2.205445E-1
14.125375,1.120081E-1,-7.246716E-2,1.334065E-1
14.537844,3.128092E-1,-8.388945E-2,3.238627E-1
14.962357,1.772947E-1,-2.521273E-2,1.790785E-1
15.399265,5.119415E-2,-1.558508E-1,1.640436E-1
15.848932,2.062203E-1,5.400440E-2,2.131743E-1
16.311729,1.178859E-2,-1.784540E-1,1.788430E-1
16.788040,2.900608E-1,2.351321E-1,3.733931E-1
17.278260,-1.271369E-1,-7.850376E-2,1.494210E-1
17.782794,8.848165E-2,-1.995173E-1,2.182571E-1
18.302061,4.047343E-1,6.788804E-2,4.103884E-1
18.836491,1.099421E-1,-1.085350E-4,1.099422E-1
19.386526,2.122041E-1,3.179739E-2,2.145732E-1
19.952623,1.797510E-1,2.465097E-1,3.050860E-1
20.535250,6.090104E-2,1.158640E-1,1.308946E-1
21.134890,-8.742546E-2,1.214921E-1,1.496781E-1
21.752040,4.079334E-2,-2.622461E-2,4.849564E-2
22.387211,-1.150153E-1,-1.154222E-1,1.629442E-1
23.040930,1.241679E-1,3.626931E-2,1.293566E-1
23.713737,-5.415303E-2,3.959657E-2,6.708531E-2
24.406191,1.274565E-1,-1.015073E-1,1.629383E-1
25.118864,1.611378E-1,-2.644547E-1,3.096800E-1
25.852348,1.141267E-1,-1.008482E-2,1.145714E-1
26.607251,1.044083E-1,-1.302170E-1,1.669058E-1
27.384196,1.368197E-2,-2.933709E-1,2.936898E-1
28.183829,1.331635E-1,1.895132E-2,1.345053E-1
29.006812,-5.672290E-2,-1.101185E-1,1.238692E-1
29.853826,8.795480E-2,-1.171030E-1,1.464553E-1
30.725574,-2.398114E-1,-2.674997E-1,3.592570E-1
31.622777,-3.005069E-1,-1.062304E-1,3.187308E-1
32.546178,-1.533781E-1,-4.126384E-2,1.588318E-1
33.496544,-2.490500E-1,2.363001E-1,3.433127E-1
34.474661,9.401889E-2,2.072100E-1,2.275424E-1
35.481339,-2.283438E-2,1.807249E-1,1.821617E-1
36.517413,2.920226E-1,1.501006E-1,3.283404E-1
37.583740,4.298128E-1,6.581871E-2,4.348231E-1
38.681205,3.200371E-1,7.249397E-2,3.281450E-1
39.810717,3.204929E-1,5.452818E-2,3.250985E-1
40.973211,3.537283E-1,-1.909933E-2,3.542436E-1
42.169650,3.594136E-1,-1.324134E-2,3.596574E-1
43.401026,4.600492E-1,4.565960E-2,4.623095E-1
44.668359,4.015679E-1,3.084611E-2,4.027509E-1
45.972699,4.176990E-1,-8.391825E-4,4.176998E-1
