Hz,real,imaginary,unitless (peak only)
9.999990,9.478885E-1,-3.386498E-2,9.484933E-1
10.057721,9.495274E-1,-3.247204E-2,9.500825E-1
10.115785,9.511667E-1,-3.107426E-2,9.516742E-1
10.174184,9.528068E-1,-2.967164E-2,9.532687E-1
10.232920,9.544476E-1,-2.826415E-2,9.548660E-1
10.291995,9.565426E-1,-2.737898E-2,9.569344E-1
10.351412,9.586411E-1,-2.648981E-2,9.590070E-1
10.411171,9.607435E-1,-2.559662E-2,9.610844E-1
10.471275,9.628495E-1,-2.469943E-2,9.631662E-1
10.531727,9.659885E-1,-2.097028E-2,9.662161E-1
10.592527,9.691230E-1,-1.721695E-2,9.692759E-1
10.653678,9.722522E-1,-1.343936E-2,9.723451E-1
10.715183,9.753767E-1,-9.637455E-3,9.754243E-1
10.777042,9.723545E-1,-1.081728E-2,9.724147E-1
10.839258,9.693399E-1,-1.198971E-2,9.694140E-1
10.901834,9.663333E-1,-1.315479E-2,9.664228E-1
10.964771,9.633347E-1,-1.431254E-2,9.634410E-1
11.028071,9.665617E-1,-1.666655E-2,9.667054E-1
11.091737,9.697939E-1,-1.903624E-2,9.699807E-1
11.155770,9.730314E-1,-2.142170E-2,9.732672E-1
11.220173,9.762746E-1,-2.382299E-2,9.765652E-1
11.284948,9.787289E-1,-2.233494E-2,9.789837E-1
11.350097,9.811870E-1,-2.083931E-2,9.814083E-1
11.415622,9.836489E-1,-1.933608E-2,9.838389E-1
11.481525,9.861139E-1,-1.782523E-2,9.862750E-1
11.547808,9.870857E-1,-1.722698E-2,9.872360E-1
11.614474,9.880582E-1,-1.662755E-2,9.881981E-1
11.681525,9.890314E-1,-1.602693E-2,9.891612E-1
11.748964,9.900051E-1,-1.542510E-2,9.901253E-1
11.816791,9.885791E-1,-1.613222E-2,9.887107E-1
11.885010,9.871548E-1,-1.683729E-2,9.872984E-1
11.953623,9.857319E-1,-1.754030E-2,9.858879E-1
12.022632,9.843100E-1,-1.824125E-2,9.844790E-1
12.092039,9.867002E-1,-1.662982E-2,9.868403E-1
