Hz,real,imaginary,unitless (peak only)
9.999990,9.914327E-4,2.127385E-4,1.014000E-3
10.057721,1.042129E-3,2.009662E-4,1.061329E-3
10.115785,1.094922E-3,1.875398E-4,1.110867E-3
10.174184,1.149875E-3,1.723367E-4,1.162718E-3
10.232920,1.207047E-3,1.552273E-4,1.216987E-3
10.291995,1.204554E-3,1.485275E-4,1.213677E-3
10.351412,1.202033E-3,1.418590E-4,1.210375E-3
10.411171,1.199484E-3,1.352218E-4,1.207082E-3
10.471275,1.196907E-3,1.286160E-4,1.203798E-3
10.531727,1.233449E-3,1.272507E-4,1.239996E-3
10.592527,1.271084E-3,1.256846E-4,1.277283E-3
10.653678,1.309843E-3,1.239070E-4,1.315691E-3
10.715183,1.349759E-3,1.219066E-4,1.355253E-3
10.777042,1.381838E-3,1.137231E-4,1.386510E-3
10.839258,1.414588E-3,1.050900E-4,1.418486E-3
10.901834,1.448023E-3,9.599137E-5,1.451201E-3
10.964771,1.482154E-3,8.641089E-5,1.484671E-3
11.028071,1.469280E-3,7.998724E-5,1.471456E-3
11.091737,1.456497E-3,7.366993E-5,1.458359E-3
11.155770,1.443803E-3,6.745763E-5,1.445378E-3
11.220173,1.431199E-3,6.134908E-5,1.432513E-3
11.284948,1.477586E-3,4.644013E-5,1.478316E-3
11.350097,1.525277E-3,3.050881E-5,1.525582E-3
11.415622,1.574303E-3,1.350716E-5,1.574361E-3
11.481525,1.624692E-3,-4.614719E-6,1.624699E-3
11.547808,1.648833E-3,-6.066807E-6,1.648844E-3
11.614474,1.673331E-3,-7.561034E-6,1.673348E-3
11.681525,1.698192E-3,-9.098329E-6,1.698216E-3
11.748964,1.723423E-3,-1.067965E-5,1.723456E-3
11.816791,1.766634E-3,-2.551452E-5,1.766818E-3
11.885010,1.810806E-3,-4.108735E-5,1.811272E-3
11.953623,1.855957E-3,-5.742482E-5,1.856845E-3
12.022632,1.902103E-3,-7.455442E-5,1.903564E-3
12.092039,1.920413E-3,-8.929397E-5,1.922488E-3
12.161847,1.938797E-3,-1.043145E-4,1.941601E-3
12.232059,1.957252E-3,-1.196191E-4,1.960904E-3
12.302675,1.975779E-3,-1.352115E-4,1.980400E-3
12.373699,2.028430E-3,-1.497658E-4,2.033951E-3
12.445133,2.082424E-3,-1.650038E-4,2.088951E-3
12.516980,2.137793E-3,-1.809515E-4,2.145438E-3
12.589241,2.194569E-3,-1.976356E-4,2.203450E-3
12.661919,2.272993E-3,-2.103086E-4,2.282702E-3
12.735017,2.354206E-3,-2.236362E-4,2.364804E-3
12.808537,2.438305E-3,-2.376490E-4,2.449859E-3
12.882482,2.525394E-3,-2.523793E-4,2.537974E-3
12.956853,2.582862E-3,-3.102488E-4,2.601429E-3
13.031654,2.640571E-3,-3.707279E-4,2.666469E-3
13.106887,2.698476E-3,-4.338860E-4,2.733136E-3
13.182553,2.756525E-3,-4.997939E-4,2.801468E-3
13.258657,2.778762E-3,-5.696450E-4,2.836550E-3
13.335200,2.799657E-3,-6.408662E-4,2.872070E-3
13.412185,2.819162E-3,-7.134437E-4,2.908037E-3
13.489614,2.837226E-3,-7.873614E-4,2.944451E-3
13.567491,2.772401E-3,-8.310153E-4,2.894269E-3
13.645817,2.707813E-3,-8.726086E-4,2.844942E-3
13.724595,2.643500E-3,-9.121812E-4,2.796456E-3
13.803828,2.579499E-3,-9.497743E-4,2.748797E-3
13.883518,2.712809E-3,-8.195698E-4,2.833907E-3
13.963668,2.842035E-3,-6.774109E-4,2.921652E-3
14.044282,2.966325E-3,-5.231992E-4,3.012112E-3
14.125360,3.084800E-3,-3.568855E-4,3.105376E-3
14.206907,3.145562E-3,-5.805650E-4,3.198690E-3
14.288924,3.192507E-3,-8.146547E-4,3.294809E-3
