Hz,real,imaginary,V^2 (rms)
9.999990,4.521285E-7,4.521285E-7,6.394063E-7
10.057721,4.732290E-7,4.732290E-7,6.692469E-7
10.115785,4.953142E-7,4.953142E-7,7.004801E-7
10.174184,5.184302E-7,5.184302E-7,7.331710E-7
10.232920,5.426251E-7,5.426251E-7,7.673878E-7
10.291995,5.612317E-7,5.612317E-7,7.937015E-7
10.351412,5.804762E-7,5.804762E-7,8.209173E-7
10.411171,6.003806E-7,6.003806E-7,8.490664E-7
10.471275,6.209677E-7,6.209677E-7,8.781809E-7
10.531727,6.435201E-7,6.435201E-7,9.100749E-7
10.592527,6.668915E-7,6.668915E-7,9.431270E-7
10.653678,6.911117E-7,6.911117E-7,9.773795E-7
10.715183,7.162117E-7,7.162117E-7,1.012876E-6
10.777042,7.467655E-7,7.467655E-7,1.056086E-6
10.839258,7.786227E-7,7.786227E-7,1.101139E-6
10.901834,8.118390E-7,8.118390E-7,1.148114E-6
10.964771,8.464718E-7,8.464718E-7,1.197092E-6
11.028071,8.691808E-7,8.691808E-7,1.229207E-6
11.091737,8.924990E-7,8.924990E-7,1.262184E-6
11.155770,9.164428E-7,9.164428E-7,1.296046E-6
11.220173,9.410290E-7,9.410290E-7,1.330816E-6
11.284948,9.790894E-7,9.790894E-7,1.384642E-6
11.350097,1.018689E-6,1.018689E-6,1.440644E-6
11.415622,1.059891E-6,1.059891E-6,1.498912E-6
11.481525,1.102759E-6,1.102759E-6,1.559537E-6
11.547808,1.149760E-6,1.149760E-6,1.626006E-6
11.614474,1.198764E-6,1.198764E-6,1.695308E-6
11.681525,1.249857E-6,1.249857E-6,1.767565E-6
11.748964,1.303128E-6,1.303128E-6,1.842901E-6
11.816791,1.342685E-6,1.342685E-6,1.898843E-6
11.885010,1.383442E-6,1.383442E-6,1.956482E-6
11.953623,1.425437E-6,1.425437E-6,2.015872E-6
12.022632,1.468707E-6,1.468707E-6,2.077065E-6
12.092039,1.525007E-6,1.525007E-6,2.156686E-6
12.161847,1.583465E-6,1.583465E-6,2.239358E-6
12.232059,1.644165E-6,1.644165E-6,2.325200E-6
12.302675,1.707190E-6,1.707190E-6,2.414331E-6
12.373699,1.783498E-6,1.783498E-6,2.522247E-6
12.445133,1.863216E-6,1.863216E-6,2.634985E-6
12.516980,1.946498E-6,1.946498E-6,2.752764E-6
12.589241,2.033502E-6,2.033502E-6,2.875806E-6
12.661919,2.120422E-6,2.120422E-6,2.998730E-6
12.735017,2.211057E-6,2.211057E-6,3.126907E-6
12.808537,2.305565E-6,2.305565E-6,3.260561E-6
12.882482,2.404114E-6,2.404114E-6,3.399931E-6
12.956853,2.496614E-6,2.496614E-6,3.530745E-6
13.031654,2.592672E-6,2.592672E-6,3.666592E-6
13.106887,2.692427E-6,2.692427E-6,3.807667E-6
13.182553,2.796019E-6,2.796019E-6,3.954168E-6
13.258657,2.936882E-6,2.936882E-6,4.153378E-6
13.335200,3.084841E-6,3.084841E-6,4.362624E-6
13.412185,3.240254E-6,3.240254E-6,4.582411E-6
13.489614,3.403498E-6,3.403498E-6,4.813273E-6
13.567491,3.548205E-6,3.548205E-6,5.017920E-6
13.645817,3.699065E-6,3.699065E-6,5.231268E-6
13.724595,3.856338E-6,3.856338E-6,5.453686E-6
13.803828,4.020300E-6,4.020300E-6,5.685563E-6
13.883518,4.247949E-6,4.247949E-6,6.007507E-6
13.963668,4.488487E-6,4.488487E-6,6.347679E-6
14.044282,4.742647E-6,4.742647E-6,6.707116E-6
14.125360,5.011196E-6,5.011196E-6,7.086901E-6
14.206907,5.231720E-6,5.231720E-6,7.398769E-6
14.288924,5.461949E-6,5.461949E-6,7.724362E-6
14.371415,5.702309E-6,5.702309E-6,8.064283E-6
14.454382,5.953248E-6,5.953248E-6,8.419164E-6
14.537828,6.313195E-6,6.313195E-6,8.928206E-6
14.621756,6.694904E-6,6.694904E-6,9.468024E-6
14.706168,7.099693E-6,7.099693E-6,1.004048E-5
14.791067,7.528960E-6,7.528960E-6,1.064756E-5
14.876457,7.912757E-6,7.912757E-6,1.119033E-5
14.962340,8.316118E-6,8.316118E-6,1.176077E-5
15.048718,8.740040E-6,8.740040E-6,1.236028E-5
15.135596,9.185569E-6,9.185569E-6,1.299036E-5
15.222974,9.720792E-6,9.720792E-6,1.374728E-5
15.310857,1.028720E-5,1.028720E-5,1.454830E-5
15.399248,1.088662E-5,1.088662E-5,1.539601E-5
15.488149,1.152095E-5,1.152095E-5,1.629308E-5
15.577563,1.223821E-5,1.223821E-5,1.730744E-5
15.667493,1.300012E-5,1.300012E-5,1.838495E-5
15.757942,1.380946E-5,1.380946E-5,1.952953E-5
15.848914,1.466920E-5,1.466920E-5,2.074538E-5
15.940411,1.556096E-5,1.556096E-5,2.200652E-5
16.032436,1.650692E-5,1.650692E-5,2.334431E-5
16.124992,1.751040E-5,1.751040E-5,2.476345E-5
16.218082,1.857488E-5,1.857488E-5,2.626885E-5
16.311710,1.991253E-5,1.991253E-5,2.816057E-5
16.405879,2.134652E-5,2.134652E-5,3.018854E-5
16.500591,2.288378E-5,2.288378E-5,3.236255E-5
16.595850,2.453175E-5,2.453175E-5,3.469313E-5
16.691659,2.585681E-5,2.585681E-5,3.656705E-5
16.788021,2.725344E-5,2.725344E-5,3.854218E-5
16.884939,2.872551E-5,2.872551E-5,4.062401E-5
16.982417,3.027711E-5,3.027711E-5,4.281830E-5
17.080457,3.269901E-5,3.269901E-5,4.624338E-5
17.179064,3.531465E-5,3.531465E-5,4.994246E-5
17.278240,3.813952E-5,3.813952E-5,5.393743E-5
17.377988,4.119035E-5,4.119035E-5,5.825195E-5
17.478312,4.354804E-5,4.354804E-5,6.158623E-5
17.579215,4.604068E-5,4.604068E-5,6.511135E-5
17.680701,4.867600E-5,4.867600E-5,6.883826E-5
17.782773,5.146215E-5,5.146215E-5,7.277847E-5
17.885434,5.546424E-5,5.546424E-5,7.843828E-5
17.988688,5.977756E-5,5.977756E-5,8.453824E-5
18.092538,6.442632E-5,6.442632E-5,9.111258E-5
18.196987,6.943659E-5,6.943659E-5,9.819817E-5
18.302039,7.268742E-5,7.268742E-5,1.027955E-4
18.407698,7.609045E-5,7.609045E-5,1.076081E-4
18.513967,7.965280E-5,7.965280E-5,1.126461E-4
18.620849,8.338193E-5,8.338193E-5,1.179199E-4
18.728348,8.688048E-5,8.688048E-5,1.228676E-4
18.836468,9.052582E-5,9.052582E-5,1.280228E-4
18.945212,9.432412E-5,9.432412E-5,1.333944E-4
19.054584,9.828177E-5,9.828177E-5,1.389914E-4
19.164587,9.979158E-5,9.979158E-5,1.411266E-4
19.275226,1.013246E-4,1.013246E-4,1.432946E-4
19.386503,1.028811E-4,1.028811E-4,1.454958E-4
19.498422,1.044616E-4,1.044616E-4,1.477310E-4
19.610988,1.035939E-4,1.035939E-4,1.465039E-4
19.724203,1.027335E-4,1.027335E-4,1.452871E-4
19.838072,1.018803E-4,1.018803E-4,1.440805E-4
19.952599,1.010341E-4,1.010341E-4,1.428838E-4
20.067786,1.012243E-4,1.012243E-4,1.431528E-4
20.183639,1.014149E-4,1.014149E-4,1.434223E-4
20.300160,1.016059E-4,1.016059E-4,1.436924E-4
20.417354,1.017972E-4,1.017972E-4,1.439630E-4
20.535225,9.969488E-5,9.969488E-5,1.409899E-4
20.653776,9.763597E-5,9.763597E-5,1.380781E-4
20.773011,9.561959E-5,9.561959E-5,1.352265E-4
20.892935,9.364485E-5,9.364485E-5,1.324338E-4
21.013551,9.205281E-5,9.205281E-5,1.301823E-4
21.134864,9.048784E-5,9.048784E-5,1.279691E-4
21.256877,8.894947E-5,8.894947E-5,1.257935E-4
21.379594,8.743728E-5,8.743728E-5,1.236550E-4
21.503020,8.404096E-5,8.404096E-5,1.188519E-4
21.627158,8.077657E-5,8.077657E-5,1.142353E-4
21.752013,7.763899E-5,7.763899E-5,1.097981E-4
21.877589,7.462330E-5,7.462330E-5,1.055333E-4
22.003889,7.280676E-5,7.280676E-5,1.029643E-4
22.130919,7.103446E-5,7.103446E-5,1.004579E-4
22.258682,6.930530E-5,6.930530E-5,9.801250E-5
22.387183,6.761822E-5,6.761822E-5,9.562660E-5
22.516425,6.552865E-5,6.552865E-5,9.267151E-5
22.646414,6.350367E-5,6.350367E-5,8.980775E-5
22.777153,6.154126E-5,6.154126E-5,8.703248E-5
22.908647,5.963948E-5,5.963948E-5,8.434296E-5
23.040900,5.769870E-5,5.769870E-5,8.159828E-5
23.173917,5.582107E-5,5.582107E-5,7.894291E-5
23.307701,5.400455E-5,5.400455E-5,7.637397E-5
23.442258,5.224715E-5,5.224715E-5,7.388863E-5
23.577591,5.117463E-5,5.117463E-5,7.237186E-5
23.713706,5.012412E-5,5.012412E-5,7.088621E-5
23.850607,4.909517E-5,4.909517E-5,6.943106E-5
23.988298,4.808733E-5,4.808733E-5,6.800575E-5
24.126784,4.626528E-5,4.626528E-5,6.542899E-5
24.266069,4.451226E-5,4.451226E-5,6.294984E-5
24.406159,4.282567E-5,4.282567E-5,6.056464E-5
24.547057,4.120298E-5,4.120298E-5,5.826981E-5
24.688769,4.030936E-5,4.030936E-5,5.700604E-5
24.831298,3.943512E-5,3.943512E-5,5.576968E-5
24.974651,3.857983E-5,3.857983E-5,5.456012E-5
25.118831,3.774310E-5,3.774310E-5,5.337680E-5
25.263844,3.644940E-5,3.644940E-5,5.154724E-5
25.409693,3.520004E-5,3.520004E-5,4.978037E-5
25.556385,3.399350E-5,3.399350E-5,4.807407E-5
25.703924,3.282831E-5,3.282831E-5,4.642624E-5
25.852314,3.175939E-5,3.175939E-5,4.491456E-5
26.001561,3.072527E-5,3.072527E-5,4.345209E-5
26.151669,2.972483E-5,2.972483E-5,4.203726E-5
26.302645,2.875696E-5,2.875696E-5,4.066848E-5
26.454491,2.819674E-5,2.819674E-5,3.987621E-5
26.607215,2.764743E-5,2.764743E-5,3.909937E-5
26.760820,2.710882E-5,2.710882E-5,3.833766E-5
26.915312,2.658071E-5,2.658071E-5,3.759080E-5
27.070695,2.487391E-5,2.487391E-5,3.517702E-5
27.226976,2.327670E-5,2.327670E-5,3.291822E-5
27.384159,2.178206E-5,2.178206E-5,3.080448E-5
27.542250,2.038339E-5,2.038339E-5,2.882647E-5
27.701253,2.484957E-5,2.484957E-5,3.514260E-5
27.861174,3.029433E-5,3.029433E-5,4.284265E-5
28.022018,3.693208E-5,3.693208E-5,5.222985E-5
28.183791,4.502422E-5,4.502422E-5,6.367386E-5
28.346497,3.742193E-5,3.742193E-5,5.292260E-5
28.510144,3.110328E-5,3.110328E-5,4.398668E-5
28.674734,2.585152E-5,2.585152E-5,3.655957E-5
28.840275,2.148652E-5,2.148652E-5,3.038653E-5
29.006772,2.309997E-5,2.309997E-5,3.266829E-5
29.174230,2.483457E-5,2.483457E-5,3.512139E-5
29.342654,2.669944E-5,2.669944E-5,3.775871E-5
29.512051,2.870434E-5,2.870434E-5,4.059407E-5
29.682426,2.890304E-5,2.890304E-5,4.087507E-5
29.853785,2.910310E-5,2.910310E-5,4.115800E-5
30.026132,2.930456E-5,2.930456E-5,4.144291E-5
30.199475,2.950741E-5,2.950741E-5,4.172978E-5
30.373818,2.869147E-5,2.869147E-5,4.057587E-5
30.549168,2.789810E-5,2.789810E-5,3.945387E-5
30.725531,2.712667E-5,2.712667E-5,3.836290E-5
30.902911,2.637656E-5,2.637656E-5,3.730209E-5
31.081315,2.728567E-5,2.728567E-5,3.858776E-5
31.260750,2.822612E-5,2.822612E-5,3.991776E-5
31.441220,2.919897E-5,2.919897E-5,4.129358E-5
31.622732,3.020535E-5,3.020535E-5,4.271682E-5
31.805292,3.068373E-5,3.068373E-5,4.339335E-5
31.988906,3.116969E-5,3.116969E-5,4.408060E-5
32.173580,3.166334E-5,3.166334E-5,4.477872E-5
32.359320,3.216480E-5,3.216480E-5,4.548790E-5
32.546132,3.241282E-5,3.241282E-5,4.583865E-5
32.734023,3.266274E-5,3.266274E-5,4.619209E-5
32.922998,3.291459E-5,3.291459E-5,4.654826E-5
33.113065,3.316839E-5,3.316839E-5,4.690719E-5
33.304228,3.329088E-5,3.329088E-5,4.708041E-5
33.496496,3.341383E-5,3.341383E-5,4.725429E-5
33.689873,3.353723E-5,3.353723E-5,4.742881E-5
33.884367,3.366108E-5,3.366108E-5,4.760396E-5
34.079983,3.369056E-5,3.369056E-5,4.764565E-5
34.276729,3.372007E-5,3.372007E-5,4.768738E-5
34.474611,3.374961E-5,3.374961E-5,4.772916E-5
34.673635,3.377917E-5,3.377917E-5,4.777096E-5
34.873808,3.408895E-5,3.408895E-5,4.820906E-5
35.075136,3.440157E-5,3.440157E-5,4.865117E-5
35.277627,3.471706E-5,3.471706E-5,4.909734E-5
35.481287,3.503545E-5,3.503545E-5,4.954761E-5
35.686123,3.513734E-5,3.513734E-5,4.969170E-5
35.892141,3.523953E-5,3.523953E-5,4.983622E-5
36.099348,3.534201E-5,3.534201E-5,4.998115E-5
36.307752,3.544480E-5,3.544480E-5,5.012652E-5
36.517359,3.563370E-5,3.563370E-5,5.039366E-5
36.728176,3.582362E-5,3.582362E-5,5.066225E-5
36.940210,3.601455E-5,3.601455E-5,5.093227E-5
37.153468,3.620649E-5,3.620649E-5,5.120371E-5
37.367957,3.696231E-5,3.696231E-5,5.227260E-5
37.583685,3.773390E-5,3.773390E-5,5.336379E-5
37.800658,3.852160E-5,3.852160E-5,5.447777E-5
38.018883,3.932576E-5,3.932576E-5,5.561502E-5
38.238368,3.955575E-5,3.955575E-5,5.594028E-5
38.459121,3.978709E-5,3.978709E-5,5.626744E-5
38.681148,4.001978E-5,4.001978E-5,5.659652E-5
38.904456,4.025382E-5,4.025382E-5,5.692750E-5
39.129054,4.079911E-5,4.079911E-5,5.769865E-5
39.354948,4.135178E-5,4.135178E-5,5.848025E-5
39.582147,4.191195E-5,4.191195E-5,5.927245E-5
39.810657,4.247970E-5,4.247970E-5,6.007537E-5
40.040486,4.286483E-5,4.286483E-5,6.062002E-5
40.271643,4.325344E-5,4.325344E-5,6.116960E-5
