Hz,real,imaginary,V^2 (rms)
9.999990,4.578886E-7,4.578886E-7,6.475523E-7
10.057721,4.758036E-7,4.758036E-7,6.728879E-7
10.115785,4.944195E-7,4.944195E-7,6.992148E-7
10.174184,5.137638E-7,5.137638E-7,7.265717E-7
10.232920,5.338649E-7,5.338649E-7,7.549990E-7
10.291995,5.514573E-7,5.514573E-7,7.798784E-7
10.351412,5.696295E-7,5.696295E-7,8.055778E-7
10.411171,5.884006E-7,5.884006E-7,8.321241E-7
10.471275,6.077901E-7,6.077901E-7,8.595450E-7
10.531727,6.249199E-7,6.249199E-7,8.837702E-7
10.592527,6.425327E-7,6.425327E-7,9.086785E-7
10.653678,6.606417E-7,6.606417E-7,9.342885E-7
10.715183,6.792615E-7,6.792615E-7,9.606208E-7
10.777042,6.995660E-7,6.995660E-7,9.893357E-7
10.839258,7.204776E-7,7.204776E-7,1.018909E-6
10.901834,7.420143E-7,7.420143E-7,1.049367E-6
10.964771,7.641951E-7,7.641951E-7,1.080735E-6
11.028071,7.915236E-7,7.915236E-7,1.119383E-6
11.091737,8.198293E-7,8.198293E-7,1.159414E-6
11.155770,8.491473E-7,8.491473E-7,1.200876E-6
11.220173,8.795135E-7,8.795135E-7,1.243820E-6
11.284948,9.163098E-7,9.163098E-7,1.295858E-6
11.350097,9.546454E-7,9.546454E-7,1.350072E-6
11.415622,9.945850E-7,9.945850E-7,1.406556E-6
11.481525,1.036195E-6,1.036195E-6,1.465401E-6
11.547808,1.072579E-6,1.072579E-6,1.516856E-6
11.614474,1.110240E-6,1.110240E-6,1.570116E-6
11.681525,1.149223E-6,1.149223E-6,1.625247E-6
11.748964,1.189575E-6,1.189575E-6,1.682313E-6
11.816791,1.234731E-6,1.234731E-6,1.746173E-6
11.885010,1.281601E-6,1.281601E-6,1.812458E-6
11.953623,1.330251E-6,1.330251E-6,1.881259E-6
12.022632,1.380747E-6,1.380747E-6,1.952671E-6
12.092039,1.430095E-6,1.430095E-6,2.022460E-6
12.161847,1.481207E-6,1.481207E-6,2.094743E-6
12.232059,1.534146E-6,1.534146E-6,2.169610E-6
12.302675,1.588977E-6,1.588977E-6,2.247153E-6
12.373699,1.649604E-6,1.649604E-6,2.332892E-6
12.445133,1.712543E-6,1.712543E-6,2.421902E-6
12.516980,1.777885E-6,1.777885E-6,2.514309E-6
12.589241,1.845720E-6,1.845720E-6,2.610242E-6
12.661919,1.907700E-6,1.907700E-6,2.697895E-6
12.735017,1.971760E-6,1.971760E-6,2.788490E-6
12.808537,2.037972E-6,2.037972E-6,2.882128E-6
12.882482,2.106407E-6,2.106407E-6,2.978909E-6
12.956853,2.203496E-6,2.203496E-6,3.116214E-6
13.031654,2.305060E-6,2.305060E-6,3.259847E-6
13.106887,2.411305E-6,2.411305E-6,3.410100E-6
13.182553,2.522448E-6,2.522448E-6,3.567280E-6
13.258657,2.623372E-6,2.623372E-6,3.710008E-6
13.335200,2.728335E-6,2.728335E-6,3.858448E-6
13.412185,2.837497E-6,2.837497E-6,4.012827E-6
13.489614,2.951027E-6,2.951027E-6,4.173382E-6
13.567491,3.068400E-6,3.068400E-6,4.339373E-6
13.645817,3.190441E-6,3.190441E-6,4.511965E-6
13.724595,3.317337E-6,3.317337E-6,4.691423E-6
13.803828,3.449280E-6,3.449280E-6,4.878019E-6
13.883518,3.628909E-6,3.628909E-6,5.132052E-6
13.963668,3.817891E-6,3.817891E-6,5.399313E-6
14.044282,4.016716E-6,4.016716E-6,5.680494E-6
14.125360,4.225896E-6,4.225896E-6,5.976319E-6
14.206907,4.415440E-6,4.415440E-6,6.244375E-6
14.288924,4.613486E-6,4.613486E-6,6.524454E-6
14.371415,4.820414E-6,4.820414E-6,6.817095E-6
14.454382,5.036625E-6,5.036625E-6,7.122863E-6
14.537828,5.307153E-6,5.307153E-6,7.505448E-6
14.621756,5.592212E-6,5.592212E-6,7.908582E-6
14.706168,5.892582E-6,5.892582E-6,8.333369E-6
14.791067,6.209087E-6,6.209087E-6,8.780975E-6
14.876457,6.499593E-6,6.499593E-6,9.191813E-6
14.962340,6.803691E-6,6.803691E-6,9.621872E-6
15.048718,7.122017E-6,7.122017E-6,1.007205E-5
15.135596,7.455236E-6,7.455236E-6,1.054330E-5
15.222974,7.905202E-6,7.905202E-6,1.117964E-5
15.310857,8.382327E-6,8.382327E-6,1.185440E-5
15.399248,8.888248E-6,8.888248E-6,1.256988E-5
15.488149,9.424699E-6,9.424699E-6,1.332854E-5
15.577563,9.882347E-6,9.882347E-6,1.397575E-5
15.667493,1.036222E-5,1.036222E-5,1.465439E-5
15.757942,1.086539E-5,1.086539E-5,1.536598E-5
15.848914,1.139300E-5,1.139300E-5,1.611214E-5
15.940411,1.210186E-5,1.210186E-5,1.711461E-5
16.032436,1.285483E-5,1.285483E-5,1.817947E-5
16.124992,1.365465E-5,1.365465E-5,1.931059E-5
16.218082,1.450422E-5,1.450422E-5,2.051206E-5
16.311710,1.543498E-5,1.543498E-5,2.182836E-5
16.405879,1.642546E-5,1.642546E-5,2.322911E-5
16.500591,1.747949E-5,1.747949E-5,2.471973E-5
16.595850,1.860118E-5,1.860118E-5,2.630604E-5
16.691659,1.969614E-5,1.969614E-5,2.785455E-5
16.788021,2.085555E-5,2.085555E-5,2.949420E-5
16.884939,2.208322E-5,2.208322E-5,3.123039E-5
16.982417,2.338314E-5,2.338314E-5,3.306875E-5
17.080457,2.534909E-5,2.534909E-5,3.584903E-5
17.179064,2.748033E-5,2.748033E-5,3.886306E-5
17.278240,2.979076E-5,2.979076E-5,4.213050E-5
17.377988,3.229545E-5,3.229545E-5,4.567266E-5
17.478312,3.391429E-5,3.391429E-5,4.796205E-5
17.579215,3.561428E-5,3.561428E-5,5.036620E-5
17.680701,3.739949E-5,3.739949E-5,5.289087E-5
17.782773,3.927419E-5,3.927419E-5,5.554209E-5
17.885434,4.285829E-5,4.285829E-5,6.061077E-5
17.988688,4.676946E-5,4.676946E-5,6.614200E-5
18.092538,5.103756E-5,5.103756E-5,7.217801E-5
