Hz,real,imaginary,unitless (peak only)
9.999990,7.315992E-4,1.989905E-4,7.581785E-4
10.057721,7.431294E-4,1.897557E-4,7.669736E-4
10.115785,7.546466E-4,1.802332E-4,7.758708E-4
10.174184,7.661459E-4,1.704202E-4,7.848711E-4
10.232920,7.776230E-4,1.603136E-4,7.939761E-4
10.291995,8.045690E-4,1.600528E-4,8.203342E-4
10.351412,8.324067E-4,1.595901E-4,8.475671E-4
10.411171,8.611648E-4,1.589123E-4,8.757042E-4
10.471275,8.908716E-4,1.580057E-4,9.047751E-4
10.531727,9.056687E-4,1.536585E-4,9.186113E-4
10.592527,9.206588E-4,1.491327E-4,9.326592E-4
10.653678,9.358431E-4,1.444240E-4,9.469216E-4
10.715183,9.512237E-4,1.395283E-4,9.614025E-4
10.777042,9.753952E-4,1.355519E-4,9.847691E-4
10.839258,1.000123E-3,1.312918E-4,1.008704E-3
10.901834,1.025418E-3,1.267369E-4,1.033220E-3
10.964771,1.051292E-3,1.218757E-4,1.058333E-3
11.028071,1.068854E-3,1.120861E-4,1.074715E-3
11.091737,1.086578E-3,1.019506E-4,1.091350E-3
11.155770,1.104464E-3,9.146209E-5,1.108245E-3
11.220173,1.122508E-3,8.061329E-5,1.125399E-3
11.284948,1.156005E-3,7.768011E-5,1.158612E-3
11.350097,1.190475E-3,7.450195E-5,1.192804E-3
11.415622,1.225948E-3,7.106688E-5,1.228006E-3
11.481525,1.262450E-3,6.736269E-5,1.264246E-3
11.547808,1.295811E-3,5.094268E-5,1.296812E-3
11.614474,1.329792E-3,3.362177E-5,1.330217E-3
11.681525,1.364396E-3,1.536792E-5,1.364483E-3
11.748964,1.399625E-3,-3.851726E-6,1.399630E-3
11.816791,1.427801E-3,-1.326044E-5,1.427863E-3
11.885010,1.456480E-3,-2.304656E-5,1.456662E-3
11.953623,1.485672E-3,-3.322107E-5,1.486043E-3
12.022632,1.515384E-3,-4.379518E-5,1.516017E-3
