Hz,real,imaginary,V^2 (rms)
9.999990,6.084100E-7,6.084100E-7,8.604217E-7
10.057721,6.358271E-7,6.358271E-7,8.991953E-7
10.115785,6.644797E-7,6.644797E-7,9.397162E-7
10.174184,6.944234E-7,6.944234E-7,9.820630E-7
10.232920,7.257165E-7,7.257165E-7,1.026318E-6
10.291995,7.513748E-7,7.513748E-7,1.062604E-6
10.351412,7.779403E-7,7.779403E-7,1.100174E-6
10.411171,8.054450E-7,8.054450E-7,1.139071E-6
10.471275,8.339222E-7,8.339222E-7,1.179344E-6
10.531727,8.672857E-7,8.672857E-7,1.226527E-6
10.592527,9.019842E-7,9.019842E-7,1.275598E-6
10.653678,9.380708E-7,9.380708E-7,1.326632E-6
10.715183,9.756015E-7,9.756015E-7,1.379709E-6
10.777042,1.020510E-6,1.020510E-6,1.443219E-6
10.839258,1.067486E-6,1.067486E-6,1.509653E-6
10.901834,1.116623E-6,1.116623E-6,1.579143E-6
10.964771,1.168023E-6,1.168023E-6,1.651834E-6
11.028071,1.201005E-6,1.201005E-6,1.698478E-6
11.091737,1.234917E-6,1.234917E-6,1.746436E-6
11.155770,1.269787E-6,1.269787E-6,1.795750E-6
11.220173,1.305642E-6,1.305642E-6,1.846457E-6
11.284948,1.364323E-6,1.364323E-6,1.929444E-6
11.350097,1.425642E-6,1.425642E-6,2.016162E-6
11.415622,1.489716E-6,1.489716E-6,2.106777E-6
11.481525,1.556671E-6,1.556671E-6,2.201465E-6
11.547808,1.607348E-6,1.607348E-6,2.273133E-6
11.614474,1.659675E-6,1.659675E-6,2.347135E-6
11.681525,1.713706E-6,1.713706E-6,2.423546E-6
11.748964,1.769497E-6,1.769497E-6,2.502447E-6
11.816791,1.854379E-6,1.854379E-6,2.622488E-6
11.885010,1.943332E-6,1.943332E-6,2.748286E-6
11.953623,2.036552E-6,2.036552E-6,2.880119E-6
12.022632,2.134245E-6,2.134245E-6,3.018278E-6
12.092039,2.226038E-6,2.226038E-6,3.148093E-6
12.161847,2.321779E-6,2.321779E-6,3.283491E-6
12.232059,2.421637E-6,2.421637E-6,3.424712E-6
12.302675,2.525791E-6,2.525791E-6,3.572008E-6
12.373699,2.598165E-6,2.598165E-6,3.674360E-6
12.445133,2.672613E-6,2.672613E-6,3.779646E-6
12.516980,2.749195E-6,2.749195E-6,3.887949E-6
12.589241,2.827971E-6,2.827971E-6,3.999355E-6
12.661919,2.915484E-6,2.915484E-6,4.123117E-6
12.735017,3.005706E-6,3.005706E-6,4.250710E-6
12.808537,3.098719E-6,3.098719E-6,4.382250E-6
12.882482,3.194612E-6,3.194612E-6,4.517864E-6
12.956853,3.286339E-6,3.286339E-6,4.647585E-6
13.031654,3.380701E-6,3.380701E-6,4.781033E-6
13.106887,3.477772E-6,3.477772E-6,4.918312E-6
13.182553,3.577631E-6,3.577631E-6,5.059534E-6
13.258657,3.744404E-6,3.744404E-6,5.295387E-6
13.335200,3.918952E-6,3.918952E-6,5.542235E-6
13.412185,4.101636E-6,4.101636E-6,5.800589E-6
13.489614,4.292836E-6,4.292836E-6,6.070987E-6
13.567491,4.416063E-6,4.416063E-6,6.245256E-6
13.645817,4.542828E-6,4.542828E-6,6.424529E-6
13.724595,4.673231E-6,4.673231E-6,6.608947E-6
13.803828,4.807379E-6,4.807379E-6,6.798661E-6
13.883518,5.091938E-6,5.091938E-6,7.201088E-6
13.963668,5.393341E-6,5.393341E-6,7.627336E-6
14.044282,5.712584E-6,5.712584E-6,8.078814E-6
14.125360,6.050727E-6,6.050727E-6,8.557020E-6
14.206907,6.241520E-6,6.241520E-6,8.826842E-6
14.288924,6.438329E-6,6.438329E-6,9.105172E-6
14.371415,6.641345E-6,6.641345E-6,9.392280E-6
14.454382,6.850762E-6,6.850762E-6,9.688441E-6
14.537828,7.259355E-6,7.259355E-6,1.026628E-5
14.621756,7.692315E-6,7.692315E-6,1.087858E-5
14.706168,8.151099E-6,8.151099E-6,1.152739E-5
14.791067,8.637244E-6,8.637244E-6,1.221491E-5
14.876457,9.057845E-6,9.057845E-6,1.280973E-5
14.962340,9.498928E-6,9.498928E-6,1.343351E-5
15.048718,9.961490E-6,9.961490E-6,1.408767E-5
15.135596,1.044658E-5,1.044658E-5,1.477370E-5
15.222974,1.101207E-5,1.101207E-5,1.557342E-5
15.310857,1.160817E-5,1.160817E-5,1.641643E-5
15.399248,1.223653E-5,1.223653E-5,1.730507E-5
15.488149,1.289891E-5,1.289891E-5,1.824181E-5
15.577563,1.367348E-5,1.367348E-5,1.933722E-5
15.667493,1.449455E-5,1.449455E-5,2.049839E-5
15.757942,1.536493E-5,1.536493E-5,2.172929E-5
15.848914,1.628756E-5,1.628756E-5,2.303409E-5
15.940411,1.719845E-5,1.719845E-5,2.432228E-5
16.032436,1.816028E-5,1.816028E-5,2.568251E-5
16.124992,1.917590E-5,1.917590E-5,2.711882E-5
16.218082,2.024832E-5,2.024832E-5,2.863545E-5
16.311710,2.179719E-5,2.179719E-5,3.082588E-5
16.405879,2.346453E-5,2.346453E-5,3.318386E-5
16.500591,2.525941E-5,2.525941E-5,3.572220E-5
16.595850,2.719160E-5,2.719160E-5,3.845473E-5
16.691659,2.880145E-5,2.880145E-5,4.073140E-5
16.788021,3.050659E-5,3.050659E-5,4.314283E-5
16.884939,3.231269E-5,3.231269E-5,4.569704E-5
16.982417,3.422573E-5,3.422573E-5,4.840249E-5
17.080457,3.712418E-5,3.712418E-5,5.250152E-5
17.179064,4.026807E-5,4.026807E-5,5.694765E-5
17.278240,4.367822E-5,4.367822E-5,6.177033E-5
17.377988,4.737714E-5,4.737714E-5,6.700139E-5
17.478312,4.996559E-5,4.996559E-5,7.066202E-5
17.579215,5.269547E-5,5.269547E-5,7.452265E-5
17.680701,5.557448E-5,5.557448E-5,7.859418E-5
17.782773,5.861078E-5,5.861078E-5,8.288816E-5
17.885434,6.301972E-5,6.301972E-5,8.912334E-5
17.988688,6.776031E-5,6.776031E-5,9.582755E-5
18.092538,7.285751E-5,7.285751E-5,1.030361E-4
18.196987,7.833812E-5,7.833812E-5,1.107868E-4
18.302039,8.118586E-5,8.118586E-5,1.148141E-4
18.407698,8.413712E-5,8.413712E-5,1.189879E-4
18.513967,8.719567E-5,8.719567E-5,1.233133E-4
18.620849,9.036537E-5,9.036537E-5,1.277959E-4
18.728348,9.317296E-5,9.317296E-5,1.317665E-4
18.836468,9.606777E-5,9.606777E-5,1.358603E-4
18.945212,9.905253E-5,9.905253E-5,1.400814E-4
19.054584,1.021300E-4,1.021300E-4,1.444336E-4
19.164587,1.028089E-4,1.028089E-4,1.453937E-4
19.275226,1.034923E-4,1.034923E-4,1.463602E-4
19.386503,1.041803E-4,1.041803E-4,1.473332E-4
19.498422,1.048729E-4,1.048729E-4,1.483127E-4
19.610988,1.026705E-4,1.026705E-4,1.451980E-4
19.724203,1.005144E-4,1.005144E-4,1.421488E-4
19.838072,9.840364E-5,9.840364E-5,1.391638E-4
19.952599,9.633717E-5,9.633717E-5,1.362413E-4
20.067786,9.539435E-5,9.539435E-5,1.349080E-4
20.183639,9.446076E-5,9.446076E-5,1.335877E-4
20.300160,9.353629E-5,9.353629E-5,1.322803E-4
20.417354,9.262089E-5,9.262089E-5,1.309857E-4
20.535225,9.058030E-5,9.058030E-5,1.280999E-4
20.653776,8.858467E-5,8.858467E-5,1.252776E-4
20.773011,8.663299E-5,8.663299E-5,1.225175E-4
20.892935,8.472430E-5,8.472430E-5,1.198183E-4
21.013551,8.340110E-5,8.340110E-5,1.179470E-4
21.134864,8.209856E-5,8.209856E-5,1.161049E-4
21.256877,8.081636E-5,8.081636E-5,1.142916E-4
21.379594,7.955421E-5,7.955421E-5,1.125066E-4
21.503020,7.682401E-5,7.682401E-5,1.086456E-4
21.627158,7.418751E-5,7.418751E-5,1.049170E-4
21.752013,7.164148E-5,7.164148E-5,1.013164E-4
21.877589,6.918283E-5,6.918283E-5,9.783930E-5
22.003889,6.717099E-5,6.717099E-5,9.499413E-5
22.130919,6.521765E-5,6.521765E-5,9.223169E-5
22.258682,6.332111E-5,6.332111E-5,8.954957E-5
22.387183,6.147973E-5,6.147973E-5,8.694547E-5
22.516425,6.021702E-5,6.021702E-5,8.515973E-5
22.646414,5.898024E-5,5.898024E-5,8.341066E-5
22.777153,5.776886E-5,5.776886E-5,8.169751E-5
22.908647,5.658238E-5,5.658238E-5,8.001957E-5
23.040900,5.480940E-5,5.480940E-5,7.751220E-5
23.173917,5.309197E-5,5.309197E-5,7.508338E-5
23.307701,5.142836E-5,5.142836E-5,7.273068E-5
23.442258,4.981687E-5,4.981687E-5,7.045169E-5
23.577591,4.899312E-5,4.899312E-5,6.928673E-5
23.713706,4.818299E-5,4.818299E-5,6.814104E-5
23.850607,4.738626E-5,4.738626E-5,6.701429E-5
23.988298,4.660270E-5,4.660270E-5,6.590617E-5
24.126784,4.509679E-5,4.509679E-5,6.377649E-5
24.266069,4.363955E-5,4.363955E-5,6.171564E-5
24.406159,4.222940E-5,4.222940E-5,5.972139E-5
24.547057,4.086480E-5,4.086480E-5,5.779155E-5
24.688769,3.998013E-5,3.998013E-5,5.654044E-5
24.831298,3.911460E-5,3.911460E-5,5.531640E-5
24.974651,3.826781E-5,3.826781E-5,5.411886E-5
25.118831,3.743936E-5,3.743936E-5,5.294725E-5
25.263844,3.626203E-5,3.626203E-5,5.128225E-5
25.409693,3.512172E-5,3.512172E-5,4.966961E-5
25.556385,3.401727E-5,3.401727E-5,4.810768E-5
25.703924,3.294754E-5,3.294754E-5,4.659486E-5
25.852314,3.209717E-5,3.209717E-5,4.539225E-5
26.001561,3.126873E-5,3.126873E-5,4.422066E-5
26.151669,3.046168E-5,3.046168E-5,4.307932E-5
26.302645,2.967546E-5,2.967546E-5,4.196744E-5
26.454491,2.889150E-5,2.889150E-5,4.085875E-5
26.607215,2.812825E-5,2.812825E-5,3.977935E-5
26.760820,2.738516E-5,2.738516E-5,3.872846E-5
26.915312,2.666170E-5,2.666170E-5,3.770534E-5
27.070695,2.525284E-5,2.525284E-5,3.571291E-5
27.226976,2.391843E-5,2.391843E-5,3.382577E-5
27.384159,2.265453E-5,2.265453E-5,3.203834E-5
27.542250,2.145741E-5,2.145741E-5,3.034536E-5
27.701253,2.158551E-5,2.158551E-5,3.052652E-5
27.861174,2.171438E-5,2.171438E-5,3.070877E-5
28.022018,2.184402E-5,2.184402E-5,3.089211E-5
28.183791,2.197445E-5,2.197445E-5,3.107657E-5
28.346497,2.537648E-5,2.537648E-5,3.588776E-5
28.510144,2.930522E-5,2.930522E-5,4.144384E-5
28.674734,3.384219E-5,3.384219E-5,4.786008E-5
28.840275,3.908155E-5,3.908155E-5,5.526966E-5
29.006772,3.929522E-5,3.929522E-5,5.557183E-5
29.174230,3.951006E-5,3.951006E-5,5.587566E-5
29.342654,3.972608E-5,3.972608E-5,5.618116E-5
29.512051,3.994328E-5,3.994328E-5,5.648833E-5
29.682426,3.286620E-5,3.286620E-5,4.647983E-5
29.853785,2.704302E-5,2.704302E-5,3.824461E-5
30.026132,2.225158E-5,2.225158E-5,3.146849E-5
30.199475,1.830908E-5,1.830908E-5,2.589295E-5
30.373818,2.028963E-5,2.028963E-5,2.869387E-5
30.549168,2.248443E-5,2.248443E-5,3.179779E-5
30.725531,2.491665E-5,2.491665E-5,3.523746E-5
30.902911,2.761198E-5,2.761198E-5,3.904924E-5
31.081315,2.851652E-5,2.851652E-5,4.032845E-5
31.260750,2.945070E-5,2.945070E-5,4.164958E-5
31.441220,3.041548E-5,3.041548E-5,4.301398E-5
31.622732,3.141187E-5,3.141187E-5,4.442309E-5
31.805292,3.082875E-5,3.082875E-5,4.359844E-5
31.988906,3.025646E-5,3.025646E-5,4.278910E-5
32.173580,2.969479E-5,2.969479E-5,4.199477E-5
32.359320,2.914355E-5,2.914355E-5,4.121520E-5
32.546132,3.177142E-5,3.177142E-5,4.493157E-5
32.734023,3.463625E-5,3.463625E-5,4.898305E-5
32.922998,3.775940E-5,3.775940E-5,5.339986E-5
33.113065,4.116414E-5,4.116414E-5,5.821489E-5
33.304228,4.050747E-5,4.050747E-5,5.728621E-5
33.496496,3.986128E-5,3.986128E-5,5.637236E-5
33.689873,3.922540E-5,3.922540E-5,5.547309E-5
33.884367,3.859965E-5,3.859965E-5,5.458815E-5
34.079983,3.926625E-5,3.926625E-5,5.553086E-5
34.276729,3.994435E-5,3.994435E-5,5.648984E-5
34.474611,4.063416E-5,4.063416E-5,5.746538E-5
34.673635,4.133587E-5,4.133587E-5,5.845775E-5
34.873808,4.267642E-5,4.267642E-5,6.035357E-5
35.075136,4.406045E-5,4.406045E-5,6.231089E-5
35.277627,4.548936E-5,4.548936E-5,6.433167E-5
35.481287,4.696463E-5,4.696463E-5,6.641802E-5
35.686123,4.722163E-5,4.722163E-5,6.678147E-5
35.892141,4.748003E-5,4.748003E-5,6.714690E-5
36.099348,4.773985E-5,4.773985E-5,6.751434E-5
36.307752,4.800111E-5,4.800111E-5,6.788382E-5
36.517359,4.798925E-5,4.798925E-5,6.786705E-5
36.728176,4.797741E-5,4.797741E-5,6.785030E-5
36.940210,4.796556E-5,4.796556E-5,6.783355E-5
37.153468,4.795371E-5,4.795371E-5,6.781679E-5
37.367957,4.852420E-5,4.852420E-5,6.862358E-5
37.583685,4.910147E-5,4.910147E-5,6.943996E-5
37.800658,4.968562E-5,4.968562E-5,7.026608E-5
38.018883,5.027669E-5,5.027669E-5,7.110198E-5
38.238368,5.008075E-5,5.008075E-5,7.082488E-5
38.459121,4.988557E-5,4.988557E-5,7.054885E-5
38.681148,4.969116E-5,4.969116E-5,7.027391E-5
38.904456,4.949750E-5,4.949750E-5,7.000004E-5
39.129054,4.956088E-5,4.956088E-5,7.008967E-5
39.354948,4.962435E-5,4.962435E-5,7.017943E-5
39.582147,4.968790E-5,4.968790E-5,7.026930E-5
39.810657,4.975153E-5,4.975153E-5,7.035929E-5
40.040486,5.070267E-5,5.070267E-5,7.170440E-5
40.271643,5.167200E-5,5.167200E-5,7.307524E-5
40.504133,5.265985E-5,5.265985E-5,7.447227E-5
40.737966,5.366660E-5,5.366660E-5,7.589603E-5
40.973149,5.446485E-5,5.446485E-5,7.702493E-5
41.209689,5.527497E-5,5.527497E-5,7.817061E-5
41.447595,5.609714E-5,5.609714E-5,7.933334E-5
41.686875,5.693153E-5,5.693153E-5,8.051334E-5
41.927536,5.906072E-5,5.906072E-5,8.352447E-5
42.169586,6.126953E-5,6.126953E-5,8.664820E-5
42.413033,6.356094E-5,6.356094E-5,8.988874E-5
42.657886,6.593809E-5,6.593809E-5,9.325054E-5
