Hz,real,imaginary,V^2 (rms) 
9.99999046326,4.84654e-06,4.84654e-06,0.0716075367542
10.0288142103,4.918236e-06,4.918236e-06,0.0721352458095
10.0577210382,4.990994e-06,4.990994e-06,0.0726668538744
10.0867111865,5.064828e-06,5.064828e-06,0.0732023771745
10.1157848954,5.139754e-06,5.139754e-06,0.0737418451898
10.1449424057,5.215788e-06,5.215788e-06,0.0742852859185
10.1741839589,5.292947e-06,5.292947e-06,0.074832732985
10.2035097974,5.371247e-06,5.371247e-06,0.0753842113841
10.2329201639,5.450706e-06,5.450706e-06,0.0759397586775
10.2624153023,5.531341e-06,5.531341e-06,0.0764994037755
10.2919954567,5.613168e-06,5.613168e-06,0.0770631672331
10.3216608724,5.696206e-06,5.696206e-06,0.0776310887982
10.3514117949,5.780473e-06,5.780473e-06,0.0782031996404
10.3812484709,5.865985e-06,5.865985e-06,0.078779515929
10.4111711474,5.952763e-06,5.952763e-06,0.0793600860257
10.4411800723,6.040825e-06,6.040825e-06,0.0799449363625
10.4712754943,6.130189e-06,6.130189e-06,0.0805340919239
10.5014576627,6.220876e-06,6.220876e-06,0.0811275958475
10.5317268275,6.312904e-06,6.312904e-06,0.0817254699099
10.5620832394,6.406293e-06,6.406293e-06,0.0823277474124
10.5925271499,6.501064e-06,6.501064e-06,0.0829344663695
10.6230588113,6.597237e-06,6.597237e-06,0.0835456566555
10.6536784765,6.694832e-06,6.694832e-06,0.0841613465672
10.6843863991,6.793872e-06,6.793872e-06,0.0847815815847
10.7151828336,6.894376e-06,6.894376e-06,0.0854063803706
10.746068035,6.996368e-06,6.996368e-06,0.086035791064
10.7770422591,7.099869e-06,7.099869e-06,0.0866698413636
10.8081057627,7.2049e-06,7.2049e-06,0.0873085574271
10.8392588031,7.311484e-06,7.311484e-06,0.0879519759414
10.8705016382,7.419646e-06,7.419646e-06,0.0886001437245
10.901834527,7.529407e-06,7.529407e-06,0.0892530817731
