Hz,real,imaginary,unitless (peak only)
9.999990,-1.704486E-1,2.013288E+0,2.020490E+0
10.057721,5.455955E-1,1.039952E+0,1.174383E+0
10.115785,5.923630E-1,3.391750E-1,6.825933E-1
10.174184,3.962983E-1,-1.888137E-2,3.967478E-1
10.232920,1.883207E-1,-1.330924E-1,2.306041E-1
10.291995,3.114266E-1,-1.587308E-1,3.495454E-1
10.351412,5.016719E-1,-1.704392E-1,5.298341E-1
10.411171,7.896079E-1,-1.466608E-1,8.031127E-1
10.471275,1.216379E+0,-4.841889E-2,1.217342E+0
10.531727,1.134042E+0,-2.753392E-2,1.134376E+0
10.592527,1.057025E+0,-9.264635E-3,1.057066E+0
10.653678,9.850005E-1,6.644403E-3,9.850229E-1
10.715183,9.176629E-1,2.042648E-2,9.178902E-1
10.777042,9.392994E-1,6.858722E-3,9.393244E-1
10.839258,9.612313E-1,-7.355406E-3,9.612594E-1
10.901834,9.834550E-1,-2.223544E-2,9.837063E-1
10.964771,1.005968E+0,-3.780135E-2,1.006678E+0
11.028071,1.019206E+0,-3.256983E-2,1.019726E+0
11.091737,1.032585E+0,-2.719532E-2,1.032943E+0
11.155770,1.046108E+0,-2.167513E-2,1.046333E+0
11.220173,1.059773E+0,-1.600658E-2,1.059894E+0
11.284948,1.055824E+0,-2.359819E-2,1.056088E+0
11.350097,1.051833E+0,-3.113383E-2,1.052294E+0
11.415622,1.047803E+0,-3.861342E-2,1.048514E+0
11.481525,1.043733E+0,-4.603686E-2,1.044748E+0
11.547808,1.035551E+0,-2.813913E-2,1.035933E+0
11.614474,1.027139E+0,-1.053214E-2,1.027193E+0
11.681525,1.018503E+0,6.782711E-3,1.018526E+0
11.748964,1.009652E+0,2.380422E-2,1.009933E+0
11.816791,1.004215E+0,2.014041E-2,1.004417E+0
11.885010,9.987966E-1,1.651565E-2,9.989331E-1
11.953623,9.933940E-1,1.292968E-2,9.934781E-1
12.022632,9.880086E-1,9.382209E-3,9.880531E-1
12.092039,9.938921E-1,5.279399E-3,9.939061E-1
12.161847,9.997931E-1,1.127559E-3,9.997937E-1
12.232059,1.005711E+0,-3.073675E-3,1.005716E+0
12.302675,1.011646E+0,-7.324669E-3,1.011673E+0
12.373699,1.006132E+0,-1.830403E-3,1.006134E+0
12.445133,1.000620E+0,3.603979E-3,1.000626E+0
12.516980,9.951077E-1,8.978808E-3,9.951482E-1
12.589241,9.895979E-1,1.429443E-2,9.897011E-1
12.661919,1.000130E+0,1.237171E-2,1.000207E+0
12.735017,1.010771E+0,1.040652E-2,1.010825E+0
12.808537,1.021519E+0,8.398162E-3,1.021554E+0
12.882482,1.032378E+0,6.345957E-3,1.032398E+0
12.956853,1.027961E+0,-1.230601E-3,1.027962E+0
13.031654,1.023507E+0,-8.742100E-3,1.023544E+0
13.106887,1.019018E+0,-1.618855E-2,1.019147E+0
13.182553,1.014494E+0,-2.356999E-2,1.014768E+0
13.258657,1.024153E+0,-1.341410E-2,1.024241E+0
13.335200,1.033799E+0,-3.065140E-3,1.033804E+0
13.412185,1.043429E+0,7.478538E-3,1.043456E+0
13.489614,1.053040E+0,1.821858E-2,1.053198E+0
13.567491,1.047843E+0,1.700107E-2,1.047981E+0
13.645817,1.042670E+0,1.579515E-2,1.042790E+0
