Hz,real,imaginary,unitless (peak only)
9.999990,3.912440E-1,-2.492189E-2,3.920369E-1
10.057721,4.016692E-1,-2.824461E-3,4.016791E-1
10.115785,4.110532E-1,2.038427E-2,4.115583E-1
10.174184,4.193080E-1,4.466950E-2,4.216806E-1
10.232920,4.263452E-1,6.999053E-2,4.320520E-1
10.291995,4.284096E-1,7.918797E-2,4.356668E-1
10.351412,4.303049E-1,8.850230E-2,4.393119E-1
10.411171,4.320270E-1,9.793101E-2,4.429874E-1
10.471275,4.335726E-1,1.074715E-1,4.466938E-1
10.531727,6.232043E-1,-1.495893E-1,6.409060E-1
10.592527,6.948772E-1,-6.022724E-1,9.195577E-1
10.653678,4.870684E-1,-1.226164E+0,1.319361E+0
10.715183,-1.898049E-1,-1.883449E+0,1.892989E+0
10.777042,3.115619E-1,-1.473138E+0,1.505725E+0
10.839258,5.922814E-1,-1.040988E+0,1.197687E+0
10.901834,7.005177E-1,-6.456369E-1,9.526658E-1
10.964771,6.869463E-1,-3.198778E-1,7.577711E-1
11.028071,6.734506E-1,-7.381760E-1,9.992195E-1
11.091737,4.445592E-1,-1.240338E+0,1.317601E+0
11.155770,-8.903889E-2,-1.735143E+0,1.737426E+0
11.220173,-9.896907E-1,-2.066227E+0,2.291022E+0
11.284948,-4.493485E-2,-1.876452E+0,1.876990E+0
11.350097,5.971540E-1,-1.417102E+0,1.537781E+0
11.415622,9.224933E-1,-8.580729E-1,1.259874E+0
11.481525,9.776660E-1,-3.310370E-1,1.032190E+0
11.547808,7.107290E-1,-1.438099E-1,7.251324E-1
11.614474,5.080691E-1,-3.705763E-2,5.094188E-1
11.681525,3.573539E-1,1.932570E-2,3.578761E-1
11.748964,2.473136E-1,4.522435E-2,2.514145E-1
11.816791,3.284358E-1,1.659489E-1,3.679798E-1
11.885010,3.922960E-1,3.690286E-1,5.385891E-1
11.953623,3.978036E-1,6.805648E-1,7.882995E-1
12.022632,2.764638E-1,1.120172E+0,1.153784E+0
12.092039,-3.711780E-1,1.127907E+0,1.187412E+0
12.161847,-9.401542E-1,7.806681E-1,1.222020E+0
12.232059,-1.246514E+0,1.668855E-1,1.257636E+0
12.302675,-1.178186E+0,-5.357848E-1,1.294290E+0
12.373699,-5.273558E-1,-9.393543E-1,1.077261E+0
12.445133,1.081249E-1,-8.900801E-1,8.966234E-1
12.516980,5.105036E-1,-5.443467E-1,7.462756E-1
12.589241,6.105362E-1,-1.142752E-1,6.211387E-1
12.661919,7.813729E-1,2.654443E-1,8.252298E-1
12.735017,7.317957E-1,8.164109E-1,1.096381E+0
12.808537,3.154400E-1,1.422061E+0,1.456626E+0
12.882482,-5.612227E-1,1.852073E+0,1.935238E+0
12.956853,-1.129193E+0,1.112250E+0,1.584985E+0
13.031654,-1.247886E+0,3.576354E-1,1.298123E+0
13.106887,-1.037643E+0,-2.316189E-1,1.063179E+0
13.182553,-6.555909E-1,-5.730795E-1,8.707580E-1
13.258657,-8.421986E-2,-5.859929E-1,5.920141E-1
13.335200,2.161724E-1,-3.395235E-1,4.025006E-1
13.412185,2.619018E-1,-7.933255E-2,2.736534E-1
13.489614,1.702158E-1,7.511376E-2,1.860524E-1
13.567491,2.348162E-1,4.695541E-2,2.394649E-1
13.645817,3.081442E-1,-6.427712E-3,3.082112E-1
13.724595,3.854102E-1,-9.393911E-2,3.966933E-1
13.803828,4.581150E-1,-2.254323E-1,5.105772E-1
13.883518,4.481133E-1,-1.170531E-1,4.631490E-1
13.963668,4.195204E-1,-2.255460E-2,4.201263E-1
14.044282,3.769293E-1,5.622799E-2,3.811001E-1
14.125360,3.247550E-1,1.184989E-1,3.456990E-1
14.206907,2.321008E-1,2.023514E-1,3.079235E-1
14.288924,1.282609E-1,2.424383E-1,2.742758E-1
