0.0,62.4053071029
1.149,62.4053071029
2.3,62.4053071029
3.471,62.4053071029
4.636,62.4053071029
5.816,62.4053071029
6.983,62.4053071029
8.133,62.4053071029
9.295,62.4053071029
10.449,62.4762152159
11.603,62.4762152159
12.763,62.4762152159
13.945,62.4762152159
15.116,62.4762152159
16.267,62.4762152159
17.43,62.4762152159
18.6,62.4762152159
19.771,62.4762152159
20.921,62.4762152159
22.09,62.4762152159
23.253,62.4762152159
24.419,62.4762152159
25.588,62.4762152159
26.758,62.4762152159
27.924,62.4762152159
29.074,62.4762152159
30.254,62.4762152159
31.425,62.4762152159
32.596,62.4762152159
33.749,62.4762152159
34.899,62.4762152159
36.069,62.4762152159
37.219,62.4762152159
38.397,62.4762152159
39.549,62.4762152159
40.697,62.4762152159
41.872,62.4762152159
43.035,62.4762152159
44.184,62.4762152159
45.352,62.4762152159
46.529,62.4762152159
47.677,62.4762152159
48.844,62.4762152159
49.991,62.4762152159
51.156,62.4762152159
52.325,62.4762152159
53.491,62.4762152159
54.669,62.4762152159
55.82,62.4762152159
56.987,62.4762152159
58.137,62.4762152159
59.301,62.4762152159
60.451,62.4762152159
61.618,62.4762152159
62.796,62.4762152159
63.962,62.4762152159
65.134,62.4762152159
66.283,62.4762152159
67.447,62.4762152159
68.602,62.4762152159
69.749,62.4762152159
70.936,62.4762152159
72.101,62.4762152159
73.248,62.4762152159
74.417,62.4762152159
75.564,62.4762152159
76.727,62.4762152159
77.875,62.4762152159
79.048,62.4762152159
80.221,62.4762152159
81.392,62.4762152159
82.552,62.4762152159
83.722,62.4762152159
84.89,62.4762152159
86.057,62.4762152159
87.236,62.4762152159
88.386,62.4762152159
89.55,62.5472615959
90.727,62.5472615959
91.892,62.5472615959
93.055,62.5472615959
94.22,62.5472615959
95.418,62.5472615959
96.596,62.5472615959
97.748,62.5472615959
98.897,62.5472615959
100.055,62.5472615959
101.215,62.5472615959
102.381,62.5472615959
103.557,62.5472615959
104.706,62.5472615959
105.872,62.5472615959
107.044,62.5472615959
108.191,62.5472615959
109.34,62.5472615959
110.491,62.5472615959
111.669,62.5472615959
112.819,62.5472615959
113.983,62.5472615959
115.137,62.5472615959
116.305,62.5472615959
117.473,62.5472615959
118.622,62.5472615959
119.779,62.5472615959
120.924,62.5472615959
122.091,62.5472615959
123.254,62.5472615959
124.417,62.5472615959
125.577,62.5472615959
126.728,62.5472615959
127.916,62.5472615959
129.068,62.5472615959
130.213,62.5472615959
131.366,62.5472615959
132.516,62.5472615959
133.682,62.5472615959
134.831,62.5472615959
135.978,62.5472615959
137.148,62.5472615959
138.296,62.5472615959
139.465,62.5472615959
140.634,62.5472615959
141.781,62.5472615959
142.927,62.5472615959
144.091,62.5472615959
145.239,62.5472615959
146.408,62.5472615959
147.556,62.5472615959
148.72,62.5472615959
149.873,62.5472615959
151.018,62.5472615959
152.184,62.5472615959
153.358,62.5472615959
154.506,62.5472615959
155.67,62.5472615959
156.846,62.5472615959
157.995,62.5472615959
159.142,62.5472615959
160.333,62.5472615959
161.503,62.5472615959
162.668,62.5472615959
163.832,62.5472615959
164.984,62.5472615959
166.129,62.5472615959
167.302,62.5472615959
168.476,62.5472615959
169.622,62.5472615959
170.767,62.618445748
171.913,62.618445748
173.063,62.618445748
174.213,62.618445748
175.362,62.618445748
176.511,62.618445748
177.675,62.618445748
178.821,62.618445748
179.97,62.618445748
181.138,62.618445748
182.291,62.618445748
183.443,62.618445748
184.609,62.618445748
185.762,62.618445748
186.929,62.618445748
188.094,62.618445748
189.258,62.618445748
190.412,62.618445748
191.559,62.618445748
192.709,62.618445748
193.861,62.618445748
195.031,62.618445748
196.181,62.618445748
197.332,62.618445748
198.483,62.618445748
199.65,62.618445748
200.8,62.618445748
201.97,62.618445748
203.136,62.618445748
204.288,62.618445748
205.44,62.618445748
206.59,62.618445748
207.743,62.618445748
208.912,62.618445748
210.077,62.618445748
211.226,62.618445748
212.372,62.618445748
213.518,62.618445748
214.669,62.618445748
215.827,62.618445748
216.982,62.618445748
218.128,62.618445748
219.286,62.618445748
220.432,62.618445748
221.583,62.618445748
222.735,62.618445748
223.884,62.618445748
225.035,62.618445748
226.195,62.618445748
227.346,62.618445748
228.492,62.618445748
229.642,62.618445748
230.789,62.618445748
231.938,62.618445748
233.087,62.618445748
234.248,62.618445748
235.399,62.618445748
236.565,62.618445748
237.714,62.618445748
238.866,62.618445748
240.017,62.618445748
241.181,62.618445748
242.347,62.618445748
243.499,62.618445748
244.653,62.618445748
245.8,62.618445748
246.95,62.618445748
248.1,62.618445748
249.259,62.618445748
250.413,62.6897671777
251.563,62.618445748
252.712,62.6897671777
253.859,62.6897671777
255.024,62.6897671777
256.197,62.6897671777
257.348,62.6897671777
258.496,62.6897671777
259.643,62.6897671777
260.787,62.6897671777
261.951,62.6897671777
263.101,62.6897671777
264.247,62.6897671777
265.417,62.6897671777
266.563,62.6897671777
267.734,62.6897671777
268.912,62.6897671777
270.085,62.6897671777
271.234,62.6897671777
272.398,62.6897671777
273.55,62.6897671777
274.697,62.6897671777
275.846,62.6897671777
276.995,62.6897671777
278.142,62.6897671777
279.295,62.6897671777
280.471,62.6897671777
281.64,62.6897671777
282.787,62.6897671777
283.933,62.6897671777
285.083,62.6897671777
286.234,62.6897671777
287.387,62.6897671777
288.533,62.6897671777
289.704,62.6897671777
290.853,62.6897671777
292.026,62.6897671777
293.195,62.6897671777
294.344,62.6897671777
295.493,62.6897671777
296.643,62.6897671777
297.791,62.6897671777
298.973,62.6897671777
300.141,62.6897671777
301.306,62.6897671777
302.458,62.6897671777
303.607,62.6897671777
304.787,62.6897671777
305.964,62.6897671777
307.128,62.6897671777
308.313,62.6897671777
309.471,62.6897671777
310.621,62.6897671777
311.774,62.6897671777
312.921,62.6897671777
314.074,62.6897671777
315.217,62.6897671777
316.367,62.6897671777
317.521,62.6897671777
318.669,62.6897671777
319.821,62.6897671777
320.989,62.6897671777
322.135,62.6897671777
323.292,62.6897671777
324.438,62.6897671777
325.588,62.7612253903
326.741,62.6897671777
327.892,62.7612253903
329.07,62.7612253903
330.219,62.6897671777
331.368,62.7612253903
332.516,62.7612253903
333.663,62.7612253903
334.809,62.7612253903
335.977,62.7612253903
337.123,62.6897671777
338.295,62.7612253903
339.444,62.7612253903
340.59,62.7612253903
341.741,62.7612253903
342.886,62.7612253903
344.033,62.7612253903
345.201,62.7612253903
346.346,62.7612253903
347.496,62.7612253903
348.643,62.7612253903
349.793,62.7612253903
350.962,62.7612253903
352.128,62.7612253903
353.296,62.7612253903
354.459,62.7612253903
355.622,62.7612253903
356.787,62.7612253903
357.938,62.7612253903
359.087,62.7612253903
360.233,62.7612253903
361.399,62.7612253903
362.562,62.7612253903
363.728,62.7612253903
364.893,62.7612253903
366.066,62.7612253903
367.215,62.7612253903
368.384,62.7612253903
369.545,62.7612253903
370.712,62.7612253903
371.872,62.7612253903
373.044,62.7612253903
374.21,62.7612253903
375.357,62.7612253903
376.504,62.7612253903
377.655,62.7612253903
378.802,62.7612253903
379.975,62.7612253903
381.133,62.7612253903
382.279,62.7612253903
383.437,62.7612253903
384.583,62.7612253903
385.747,62.7612253903
386.894,62.7612253903
388.044,62.7612253903
389.196,62.7612253903
390.342,62.7612253903
391.495,62.7612253903
392.642,62.7612253903
393.788,62.7612253903
394.938,62.7612253903
396.085,62.7612253903
397.232,62.7612253903
398.398,62.7612253903
399.546,62.7612253903
400.7,62.7612253903
401.851,62.7612253903
403.0,62.7612253903
404.167,62.7612253903
405.335,62.7612253903
406.493,62.8328198911
407.661,62.7612253903
408.847,62.7612253903
409.998,62.8328198911
411.155,62.8328198911
412.32,62.8328198911
413.471,62.7612253903
414.637,62.8328198911
415.804,62.8328198911
416.951,62.8328198911
418.1,62.8328198911
419.247,62.8328198911
420.399,62.8328198911
421.545,62.8328198911
422.693,62.8328198911
423.84,62.8328198911
424.987,62.8328198911
426.136,62.8328198911
427.285,62.8328198911
428.432,62.8328198911
429.596,62.8328198911
430.742,62.8328198911
431.899,62.8328198911
433.048,62.8328198911
434.196,62.8328198911
435.366,62.8328198911
436.529,62.8328198911
437.68,62.8328198911
438.827,62.8328198911
439.985,62.8328198911
441.129,62.8328198911
442.278,62.8328198911
443.429,62.8328198911
444.577,62.8328198911
445.726,62.8328198911
446.891,62.8328198911
448.065,62.8328198911
449.22,62.8328198911
450.387,62.8328198911
451.533,62.8328198911
452.682,62.8328198911
453.833,62.8328198911
454.979,62.8328198911
456.137,62.8328198911
457.305,62.8328198911
458.463,62.8328198911
459.605,62.8328198911
460.755,62.8328198911
461.903,62.8328198911
463.049,62.8328198911
464.199,62.8328198911
465.345,62.8328198911
466.497,62.8328198911
467.643,62.8328198911
468.794,62.8328198911
469.946,62.8328198911
471.114,62.8328198911
472.282,62.8328198911
473.431,62.8328198911
474.601,62.8328198911
475.749,62.8328198911
476.917,62.8328198911
478.065,62.8328198911
479.234,62.8328198911
480.386,62.8328198911
481.556,62.8328198911
482.72,62.8328198911
483.887,62.8328198911
485.057,62.8328198911
486.228,62.8328198911
487.378,62.9045501855
488.521,62.8328198911
489.696,62.8328198911
490.842,62.8328198911
492.009,62.9045501855
493.173,62.8328198911
494.321,62.9045501855
495.487,62.9045501855
496.653,62.9045501855
497.822,62.9045501855
498.984,62.9045501855
500.149,62.9045501855
501.321,62.9045501855
502.471,62.9045501855
503.616,62.9045501855
504.793,62.9045501855
505.94,62.9045501855
507.089,62.9045501855
508.236,62.9045501855
509.396,62.9045501855
510.543,62.9045501855
511.701,62.9045501855
512.872,62.9045501855
514.024,62.9045501855
515.188,62.9045501855
516.353,62.9045501855
517.521,62.9045501855
518.693,62.9045501855
519.862,62.9045501855
521.048,62.9045501855
522.214,62.9045501855
523.364,62.9045501855
524.51,62.9045501855
525.655,62.9045501855
526.805,62.9045501855
527.951,62.9045501855
529.097,62.9045501855
530.247,62.9045501855
531.391,62.9045501855
532.562,62.9045501855
533.71,62.9045501855
534.857,62.9045501855
536.004,62.9045501855
537.154,62.9045501855
538.322,62.9045501855
539.478,62.9045501855
540.625,62.9045501855
541.774,62.9045501855
542.921,62.9045501855
544.065,62.9045501855
545.213,62.9045501855
546.36,62.9045501855
547.533,62.9045501855
548.682,62.9045501855
549.846,62.9045501855
551.012,62.9045501855
552.169,62.9045501855
553.346,62.9045501855
554.496,62.9045501855
555.661,62.9045501855
556.834,62.9045501855
557.98,62.9045501855
559.129,62.9045501855
560.3,62.9045501855
561.452,62.9045501855
562.602,62.9045501855
563.78,62.9045501855
564.98,62.9764157788
566.151,62.9045501855
567.324,62.9045501855
568.475,62.9045501855
569.622,62.9045501855
570.769,62.9045501855
571.924,62.9764157788
573.107,62.9764157788
574.278,62.9764157788
575.445,62.9764157788
576.614,62.9764157788
577.78,62.9764157788
578.927,62.9764157788
580.092,62.9764157788
581.239,62.9764157788
582.386,62.9764157788
583.564,62.9764157788
584.741,62.9764157788
585.893,62.9764157788
587.041,62.9764157788
588.19,62.9764157788
589.338,62.9764157788
590.503,62.9764157788
591.666,62.9764157788
592.811,62.9764157788
593.963,62.9764157788
595.111,62.9764157788
596.256,62.9764157788
597.403,62.9764157788
598.55,62.9764157788
599.701,62.9764157788
600.848,62.9764157788
601.991,62.9764157788
603.14,62.9764157788
604.291,62.9764157788
605.438,62.9764157788
606.584,62.9764157788
607.732,62.9764157788
608.879,62.9764157788
610.044,62.9764157788
611.209,62.9764157788
612.357,62.9764157788
613.521,62.9764157788
614.669,62.9764157788
615.816,62.9764157788
616.962,62.9764157788
618.109,62.9764157788
619.255,62.9764157788
620.404,62.9764157788
621.591,62.9764157788
622.737,62.9764157788
623.896,62.9764157788
625.057,62.9764157788
626.206,62.9764157788
627.354,62.9764157788
628.504,62.9764157788
629.651,62.9764157788
630.82,62.9764157788
631.959,62.9764157788
633.129,62.9764157788
634.279,62.9764157788
635.427,62.9764157788
636.576,62.9764157788
637.736,62.9764157788
638.938,62.9764157788
640.09,62.9764157788
641.239,62.9764157788
642.406,62.9764157788
643.574,62.9764157788
644.721,62.9764157788
645.87,62.9764157788
647.036,62.9764157788
648.183,62.9764157788
649.332,62.9764157788
650.497,63.0484161764
651.675,62.9764157788
652.821,62.9764157788
653.971,63.0484161764
655.13,63.0484161764
656.28,63.0484161764
657.429,63.0484161764
658.576,63.0484161764
659.723,63.0484161764
660.867,63.0484161764
662.017,63.0484161764
663.176,63.0484161764
664.345,63.0484161764
665.511,63.0484161764
666.66,63.0484161764
667.807,63.0484161764
668.956,63.0484161764
670.112,63.0484161764
671.286,63.0484161764
672.432,63.0484161764
673.578,63.0484161764
674.739,63.0484161764
675.884,63.0484161764
677.03,63.0484161764
678.176,63.0484161764
679.326,63.0484161764
680.479,63.0484161764
681.647,63.0484161764
682.798,63.0484161764
683.946,63.0484161764
685.091,63.0484161764
686.241,63.0484161764
