Hz,real,imaginary,unitless (peak only)
9.999990,-9.762803E-3,3.711486E-3,1.044449E-2
10.028814,-9.576296E-3,3.204425E-3,1.009821E-2
10.057721,-9.376327E-3,2.721857E-3,9.763402E-3
10.086711,-9.164309E-3,2.263475E-3,9.439697E-3
10.115785,-8.941589E-3,1.828926E-3,9.126718E-3
10.144942,-9.003071E-3,1.303388E-3,9.096928E-3
10.174184,-9.033902E-3,7.768933E-4,9.067246E-3
10.203510,-9.034159E-3,2.512186E-4,9.037651E-3
10.232920,-9.004047E-3,-2.718765E-4,9.008151E-3
10.262415,-7.984487E-3,-5.404007E-4,8.002754E-3
10.291995,-7.070438E-3,-7.449276E-4,7.109572E-3
10.321661,-6.252178E-3,-8.961431E-4,6.316075E-3
10.351412,-5.520732E-3,-1.003213E-3,5.611142E-3
10.381248,-6.256749E-3,-4.309486E-4,6.271573E-3
10.411171,-7.003491E-3,2.958511E-4,7.009737E-3
10.441180,-7.743011E-3,1.195641E-3,7.834780E-3
10.471275,-8.453095E-3,2.286695E-3,8.756928E-3
10.501458,-8.728476E-3,2.398798E-3,9.052101E-3
10.531727,-9.012675E-3,2.515819E-3,9.357225E-3
10.562083,-9.305967E-3,2.637962E-3,9.672635E-3
10.592527,-9.608628E-3,2.765438E-3,9.998669E-3
10.623059,-9.565601E-3,1.418310E-3,9.670177E-3
10.653678,-9.351535E-3,1.324720E-4,9.352473E-3
10.684386,-8.981379E-3,-1.072672E-3,9.045208E-3
10.715183,-8.471942E-3,-2.180439E-3,8.748035E-3
10.746068,-9.053076E-3,-1.336945E-3,9.151263E-3
10.777042,-9.564901E-3,-3.955695E-4,9.573077E-3
10.808106,-9.993857E-3,6.400115E-4,1.001433E-2
10.839259,-1.032626E-2,1.764484E-3,1.047593E-2
10.870502,-1.060292E-2,2.124034E-3,1.081358E-2
10.901835,-1.087783E-2,2.503152E-3,1.116212E-2
10.933258,-1.115034E-2,2.902409E-3,1.152189E-2
10.964772,-1.141979E-2,3.322377E-3,1.189327E-2
10.996376,-1.117478E-2,2.333104E-3,1.141574E-2
11.028072,-1.086699E-2,1.404545E-3,1.095738E-2
11.059859,-1.050362E-2,5.387397E-4,1.051743E-2
11.091738,-1.009172E-2,-2.628901E-4,1.009514E-2
11.123708,-1.061109E-2,-4.042519E-4,1.061879E-2
11.155771,-1.115557E-2,-5.595101E-4,1.116959E-2
11.187926,-1.172627E-2,-7.297018E-4,1.174895E-2
11.220174,-1.232438E-2,-9.159368E-4,1.235837E-2
11.252515,-1.254459E-2,-3.663289E-4,1.254994E-2
11.284949,-1.274288E-2,2.012908E-4,1.274447E-2
11.317476,-1.291812E-2,7.861826E-4,1.294202E-2
11.350097,-1.306919E-2,1.387547E-3,1.314264E-2
11.382813,-1.377376E-2,1.416825E-3,1.384644E-2
11.415622,-1.451617E-2,1.445244E-3,1.458794E-2
11.448526,-1.529842E-2,1.472627E-3,1.536913E-2
11.481525,-1.612266E-2,1.498780E-3,1.619217E-2
11.514619,-1.581213E-2,1.391201E-3,1.587321E-2
11.547809,-1.550721E-2,1.287245E-3,1.556055E-2
11.581094,-1.520779E-2,1.186815E-3,1.525403E-2
11.614475,-1.491379E-2,1.089812E-3,1.495356E-2
11.647952,-1.560790E-2,1.019262E-3,1.564115E-2
11.681526,-1.633335E-2,9.398557E-4,1.636037E-2
11.715197,-1.709148E-2,8.509328E-4,1.711265E-2
11.748964,-1.788374E-2,7.517951E-4,1.789953E-2
11.782829,-1.788320E-2,1.446147E-3,1.794158E-2
11.816792,-1.785577E-2,2.141590E-3,1.798374E-2
11.850852,-1.780132E-2,2.837081E-3,1.802598E-2
11.885011,-1.771983E-2,3.531575E-3,1.806833E-2
11.919268,-1.741472E-2,3.744482E-3,1.781274E-2
11.953624,-1.711080E-2,3.949820E-3,1.756077E-2
