Hz,real,imaginary,unitless (peak only)
9.999990,7.755794E-2,9.474412E-1,9.506104E-1
10.057721,6.358715E-1,1.008978E+0,1.192631E+0
10.115785,1.292657E+0,7.535673E-1,1.496271E+0
10.174184,8.194750E-1,9.001721E-1,1.217312E+0
10.232920,4.164615E-1,8.985411E-1,9.903617E-1
10.291995,7.845164E-1,1.210436E+0,1.442436E+0
10.351412,1.379115E+0,1.584834E+0,2.100871E+0
10.411171,1.612057E+0,1.997758E+0,2.567054E+0
10.471275,1.877754E+0,2.512531E+0,3.136682E+0
10.531727,1.590092E+0,1.354907E+0,2.089059E+0
10.592527,1.232542E+0,6.454817E-1,1.391333E+0
10.653678,1.509763E+0,4.939387E-1,1.588509E+0
10.715183,1.793277E+0,2.709307E-1,1.813628E+0
10.777042,1.398178E+0,2.531096E-1,1.420903E+0
10.839258,1.089172E+0,2.301343E-1,1.113219E+0
10.901834,1.112085E+0,2.624722E-1,1.142639E+0
10.964771,1.134815E+0,2.962092E-1,1.172836E+0
11.028071,1.146678E+0,2.597329E-1,1.175726E+0
11.091737,1.157373E+0,2.227989E-1,1.178623E+0
11.155770,1.318004E+0,2.032017E-1,1.333576E+0
11.220173,1.498802E+0,1.742825E-1,1.508901E+0
11.284948,1.398564E+0,1.751254E-1,1.409486E+0
11.350097,1.304927E+0,1.750879E-1,1.316621E+0
11.415622,1.315830E+0,2.331468E-1,1.336326E+0
11.481525,1.324413E+0,2.924871E-1,1.356325E+0
11.547808,1.165351E+0,1.804014E-1,1.179232E+0
11.614474,1.021128E+0,9.196155E-2,1.025261E+0
11.681525,1.117923E+0,8.496116E-2,1.121147E+0
11.748964,1.223653E+0,7.582892E-2,1.226000E+0
11.816791,1.253368E+0,1.325516E-1,1.260358E+0
11.885010,1.281353E+0,1.921363E-1,1.295678E+0
11.953623,1.273852E+0,1.412562E-1,1.281660E+0
12.022632,1.264506E+0,9.124868E-2,1.267794E+0
12.092039,1.270238E+0,6.443913E-2,1.271871E+0
12.161847,1.275414E+0,3.742673E-2,1.275963E+0
12.232059,1.276239E+0,1.080995E-1,1.280809E+0
12.302675,1.273154E+0,1.789783E-1,1.285673E+0
12.373699,1.217708E+0,1.407689E-1,1.225818E+0
12.445133,1.163963E+0,1.056483E-1,1.168748E+0
12.516980,1.184396E+0,9.257995E-2,1.188009E+0
12.589241,1.204999E+0,7.903744E-2,1.207588E+0
12.661919,1.188230E+0,4.101788E-2,1.188938E+0
12.735017,1.170568E+0,4.115076E-3,1.170575E+0
12.808537,1.163686E+0,4.487395E-2,1.164551E+0
12.882482,1.155424E+0,8.515842E-2,1.158558E+0
12.956853,1.161794E+0,7.030569E-2,1.163919E+0
13.031654,1.167998E+0,5.530147E-2,1.169306E+0
13.106887,1.120570E+0,9.755413E-2,1.124808E+0
13.182553,1.073378E+0,1.363644E-1,1.082005E+0
13.258657,1.083947E+0,9.136091E-2,1.087790E+0
13.335200,1.092651E+0,4.570813E-2,1.093607E+0
13.412185,1.111933E+0,4.011213E-2,1.112656E+0
13.489614,1.131519E+0,3.430595E-2,1.132039E+0
13.567491,1.108485E+0,5.560207E-2,1.109879E+0
13.645817,1.085494E+0,7.602988E-2,1.088153E+0
13.724595,1.078936E+0,4.612320E-2,1.079921E+0
13.803828,1.071622E+0,1.663080E-2,1.071751E+0
13.883518,1.042049E+0,5.104651E-2,1.043299E+0
13.963668,1.012158E+0,8.356766E-2,1.015602E+0
14.044282,1.011386E+0,8.817689E-2,1.015223E+0
14.125360,1.010592E+0,9.278072E-2,1.014842E+0
14.206907,1.018737E+0,8.470489E-2,1.022252E+0
14.288924,1.026870E+0,7.649980E-2,1.029716E+0
14.371415,1.034973E+0,8.990739E-2,1.038871E+0
14.454382,1.042981E+0,1.035337E-1,1.048107E+0
14.537828,1.042855E+0,1.062053E-1,1.048249E+0
14.621756,1.042723E+0,1.088769E-1,1.048392E+0
14.706168,1.036148E+0,9.573261E-2,1.040561E+0
14.791067,1.029466E+0,8.276518E-2,1.032788E+0
14.876457,1.029483E+0,8.578183E-2,1.033051E+0
14.962340,1.029491E+0,8.879928E-2,1.033314E+0
15.048718,1.035709E+0,9.840499E-2,1.040373E+0
15.135596,1.041884E+0,1.081304E-1,1.047480E+0
15.222974,1.054210E+0,1.034294E-1,1.059272E+0
15.310857,1.066647E+0,9.860565E-2,1.071195E+0
15.399248,1.068886E+0,9.562375E-2,1.073155E+0
15.488149,1.071120E+0,9.262981E-2,1.075118E+0
15.577563,1.066857E+0,8.176540E-2,1.069986E+0
15.667493,1.062508E+0,7.099487E-2,1.064877E+0
15.757942,1.061084E+0,7.726251E-2,1.063893E+0
15.848914,1.059623E+0,8.351584E-2,1.062909E+0
15.940411,1.067945E+0,6.919529E-2,1.070184E+0
16.032436,1.076122E+0,5.466125E-2,1.077509E+0
16.124992,1.071854E+0,5.893824E-2,1.073473E+0
16.218082,1.067584E+0,6.318139E-2,1.069452E+0
16.311710,1.062761E+0,6.013554E-2,1.064461E+0
16.405879,1.057953E+0,5.711629E-2,1.059494E+0
16.500591,1.053282E+0,5.148884E-2,1.054540E+0
16.595850,1.048604E+0,4.591145E-2,1.049609E+0
16.691659,1.051994E+0,4.062442E-2,1.052778E+0
16.788021,1.055366E+0,3.530393E-2,1.055956E+0
16.884939,1.052005E+0,3.285321E-2,1.052518E+0
16.982417,1.048650E+0,3.041795E-2,1.049091E+0
17.080457,1.048576E+0,2.809068E-2,1.048952E+0
17.179064,1.048496E+0,2.576389E-2,1.048812E+0
17.278240,1.046386E+0,2.894649E-2,1.046786E+0
17.377988,1.044269E+0,3.211644E-2,1.044763E+0
17.478312,1.039417E+0,3.121119E-2,1.039885E+0
17.579215,1.034589E+0,3.031369E-2,1.035033E+0
17.680701,1.035511E+0,2.923081E-2,1.035923E+0
17.782773,1.036433E+0,2.814602E-2,1.036815E+0
