Hz,real,imaginary,unitless (peak only)
9.999990,8.059531E-1,-1.695113E-1,8.235864E-1
10.057721,7.795182E-1,-1.011741E-1,7.860565E-1
10.115785,7.492677E-1,-3.812220E-2,7.502369E-1
10.174184,7.157808E-1,1.961597E-2,7.160495E-1
10.232920,6.796111E-1,7.205655E-2,6.834204E-1
10.291995,7.106141E-1,8.042286E-2,7.151505E-1
10.351412,7.429937E-1,8.940656E-2,7.483536E-1
10.411171,7.768096E-1,9.904639E-2,7.830986E-1
10.471275,8.121232E-1,1.093834E-1,8.194564E-1
10.531727,6.510983E-1,9.882842E-2,6.585560E-1
10.592527,5.218509E-1,8.817895E-2,5.292484E-1
10.653678,4.181394E-1,7.788147E-2,4.253306E-1
10.715183,3.349418E-1,6.821065E-2,3.418168E-1
10.777042,3.829467E-1,7.817115E-2,3.908438E-1
10.839258,4.378317E-1,8.958571E-2,4.469029E-1
10.901834,5.005828E-1,1.026665E-1,5.110025E-1
10.964771,5.723275E-1,1.176565E-1,5.842960E-1
11.028071,2.140423E-1,2.495600E-1,3.287770E-1
11.091737,9.213706E-3,1.847696E-1,1.849992E-1
11.155770,-5.957285E-2,8.536549E-2,1.040970E-1
11.220173,-5.591642E-2,1.744419E-2,5.857428E-2
11.284948,-6.903727E-2,8.668379E-2,1.108162E-1
11.350097,-1.606895E-2,2.090355E-1,2.096522E-1
11.415622,1.967779E-1,3.443851E-1,3.966392E-1
11.481525,6.737753E-1,3.303410E-1,7.503988E-1
11.547808,3.606704E-1,2.975835E-1,4.675886E-1
11.614474,1.756189E-1,2.324885E-1,2.913639E-1
11.681525,7.285763E-2,1.662944E-1,1.815546E-1
11.748964,2.013457E-2,1.113242E-1,1.131304E-1
11.816791,8.041073E-2,1.587906E-1,1.779897E-1
11.885010,1.926311E-1,2.032544E-1,2.800341E-1
11.953623,3.818178E-1,2.198356E-1,4.405820E-1
12.022632,6.745094E-1,1.597729E-1,6.931741E-1
12.092039,8.092466E-1,4.086382E-1,9.065678E-1
12.161847,9.048258E-1,7.662037E-1,1.185655E+0
12.232059,9.174951E-1,1.250099E+0,1.550659E+0
12.302675,7.862390E-1,1.869421E+0,2.028030E+0
12.373699,6.343058E-1,1.417997E+0,1.553403E+0
12.445133,5.101777E-1,1.074929E+0,1.189854E+0
12.516980,4.092100E-1,8.143567E-1,9.113889E-1
12.589241,3.273993E-1,6.165574E-1,6.980926E-1
12.661919,4.156987E-1,6.799909E-1,7.969900E-1
12.735017,5.207055E-1,7.461771E-1,9.098981E-1
12.808537,6.449417E-1,8.143454E-1,1.038801E+0
12.882482,7.912289E-1,8.834437E-1,1.185966E+0
12.956853,8.622798E-1,8.198913E-1,1.189852E+0
13.031654,9.282261E-1,7.506248E-1,1.193751E+0
13.106887,9.886084E-1,6.760539E-1,1.197662E+0
13.182553,1.042999E+0,5.966259E-1,1.201586E+0
13.258657,1.138066E+0,6.992341E-1,1.335711E+0
13.335200,1.240116E+0,8.165518E-1,1.484805E+0
13.412185,1.349415E+0,9.504560E-1,1.650542E+0
13.489614,1.466190E+0,1.103042E+0,1.834779E+0
13.567491,1.525332E+0,9.033578E-1,1.772764E+0
13.645817,1.560893E+0,7.053054E-1,1.712846E+0
13.724595,1.573981E+0,5.113278E-1,1.654954E+0
13.803828,1.565921E+0,3.236540E-1,1.599019E+0
13.883518,1.498219E+0,3.696501E-1,1.543147E+0
13.963668,1.431240E+0,4.115192E-1,1.489227E+0
14.044282,1.365111E+0,4.494355E-1,1.437192E+0
14.125360,1.299945E+0,4.835706E-1,1.386974E+0
14.206907,1.219247E+0,4.819596E-1,1.311049E+0
14.288924,1.143013E+0,4.788881E-1,1.239279E+0
14.371415,1.071027E+0,4.745219E-1,1.171439E+0
14.454382,1.003078E+0,4.690139E-1,1.107312E+0
14.537828,9.996523E-1,4.323017E-1,1.089123E+0
14.621756,9.952296E-1,3.963063E-1,1.071233E+0
14.706168,9.898477E-1,3.610445E-1,1.053637E+0
14.791067,9.835432E-1,3.265306E-1,1.036330E+0
14.876457,1.013674E+0,3.499961E-1,1.072396E+0
14.962340,1.044561E+0,3.746480E-1,1.109716E+0
15.048718,1.076217E+0,4.005367E-1,1.148335E+0
15.135596,1.108653E+0,4.277146E-1,1.188298E+0
15.222974,1.114496E+0,4.179793E-1,1.190297E+0
15.310857,1.120258E+0,4.081733E-1,1.192302E+0
15.399248,1.125936E+0,3.982968E-1,1.194308E+0
15.488149,1.131531E+0,3.883504E-1,1.196319E+0
15.577563,1.156858E+0,3.894884E-1,1.220664E+0
15.667493,1.182708E+0,3.904983E-1,1.245507E+0
15.757942,1.209088E+0,3.913743E-1,1.270853E+0
15.848914,1.236012E+0,3.921106E-1,1.296718E+0
15.940411,1.231157E+0,3.782350E-1,1.287948E+0
16.032436,1.226209E+0,3.644978E-1,1.279237E+0
16.124992,1.221171E+0,3.508990E-1,1.270586E+0
16.218082,1.216044E+0,3.374384E-1,1.261994E+0
16.311710,1.216666E+0,3.173046E-1,1.257362E+0
16.405879,1.216975E+0,2.972375E-1,1.252748E+0
16.500591,1.216972E+0,2.772415E-1,1.248152E+0
16.595850,1.216657E+0,2.573214E-1,1.243571E+0
16.691659,1.213791E+0,2.450831E-1,1.238287E+0
16.788021,1.210824E+0,2.329234E-1,1.233024E+0
16.884939,1.207759E+0,2.208431E-1,1.227784E+0
16.982417,1.204598E+0,2.088428E-1,1.222568E+0
17.080457,1.195193E+0,1.943391E-1,1.210890E+0
17.179064,1.185728E+0,1.800722E-1,1.199324E+0
17.278240,1.176207E+0,1.660406E-1,1.187869E+0
17.377988,1.166630E+0,1.522425E-1,1.176522E+0
17.478312,1.155380E+0,1.503899E-1,1.165127E+0
17.579215,1.144237E+0,1.485589E-1,1.153841E+0
17.680701,1.133202E+0,1.467492E-1,1.142664E+0
17.782773,1.122274E+0,1.449609E-1,1.131597E+0
17.885434,1.117769E+0,1.399975E-1,1.126502E+0
17.988688,1.113267E+0,1.350739E-1,1.121431E+0
18.092538,1.108766E+0,1.301898E-1,1.116383E+0
18.196987,1.104266E+0,1.253450E-1,1.111357E+0
18.302039,1.095410E+0,1.219961E-1,1.102182E+0
18.407698,1.086620E+0,1.186935E-1,1.093083E+0
18.513967,1.077895E+0,1.154365E-1,1.084059E+0
18.620849,1.069236E+0,1.122248E-1,1.075109E+0
18.728348,1.060363E+0,1.076739E-1,1.065816E+0
18.836468,1.051552E+0,1.031921E-1,1.056603E+0
18.945212,1.042802E+0,9.877859E-2,1.047470E+0
19.054584,1.034113E+0,9.443261E-2,1.038416E+0
19.164587,1.027650E+0,9.297942E-2,1.031848E+0
19.275226,1.021227E+0,9.154083E-2,1.025322E+0
19.386503,1.014844E+0,9.011663E-2,1.018837E+0
19.498422,1.008500E+0,8.870675E-2,1.012394E+0
19.610988,1.001581E+0,8.540992E-2,1.005216E+0
19.724203,9.947036E-1,8.215477E-2,9.980905E-1
19.838072,9.878653E-1,7.894088E-2,9.910144E-1
19.952599,9.810678E-1,7.576789E-2,9.839892E-1
20.067786,9.736591E-1,7.658060E-2,9.766661E-1
20.183639,9.663047E-1,7.737692E-2,9.693977E-1
20.300160,9.590035E-1,7.815693E-2,9.621830E-1
20.417354,9.517556E-1,7.892086E-2,9.550221E-1
20.535225,9.444538E-1,7.749905E-2,9.476281E-1
20.653776,9.372073E-1,7.609446E-2,9.402914E-1
20.773011,9.300157E-1,7.470690E-2,9.330114E-1
20.892935,9.228786E-1,7.333626E-2,9.257878E-1
21.013551,9.187978E-1,7.255720E-2,9.216583E-1
21.134864,9.147349E-1,7.178365E-2,9.175472E-1
21.256877,9.106897E-1,7.101552E-2,9.134544E-1
21.379594,9.066626E-1,7.025279E-2,9.093803E-1
21.503020,9.018565E-1,7.113819E-2,9.046578E-1
21.627158,8.970743E-1,7.201241E-2,8.999600E-1
21.752013,8.923157E-1,7.287546E-2,8.952866E-1
21.877589,8.875807E-1,7.372747E-2,8.906375E-1
22.003889,8.811887E-1,7.412542E-2,8.843009E-1
22.130919,8.748420E-1,7.451393E-2,8.780096E-1
22.258682,8.685401E-1,7.489307E-2,8.717631E-1
22.387183,8.622833E-1,7.526301E-2,8.655617E-1
22.516425,8.572815E-1,7.426466E-2,8.604922E-1
22.646414,8.523086E-1,7.327537E-2,8.554526E-1
22.777153,8.473643E-1,7.229511E-2,8.504427E-1
22.908647,8.424476E-1,7.132377E-2,8.454614E-1
23.040900,8.383526E-1,7.209732E-2,8.414470E-1
23.173917,8.342760E-1,7.286178E-2,8.374517E-1
23.307701,8.302177E-1,7.361723E-2,8.334752E-1
23.442258,8.261779E-1,7.436375E-2,8.295179E-1
23.577591,8.195911E-1,7.403772E-2,8.229284E-1
23.713706,8.130568E-1,7.371213E-2,8.163914E-1
23.850607,8.065744E-1,7.338704E-2,8.099061E-1
23.988298,8.001443E-1,7.306249E-2,8.034731E-1
24.126784,7.955075E-1,7.265873E-2,7.988188E-1
24.266069,7.908972E-1,7.225718E-2,7.941911E-1
24.406159,7.863141E-1,7.185785E-2,7.895907E-1
24.547057,7.817575E-1,7.146077E-2,7.850168E-1
24.688769,7.748676E-1,7.158144E-2,7.781669E-1
24.831298,7.680374E-1,7.169451E-2,7.713764E-1
24.974651,7.612671E-1,7.180010E-2,7.646456E-1
25.118831,7.545553E-1,7.189833E-2,7.579730E-1
25.263844,7.500721E-1,7.175262E-2,7.534962E-1
25.409693,7.456156E-1,7.160614E-2,7.490461E-1
25.556385,7.411853E-1,7.145886E-2,7.446221E-1
25.703924,7.367817E-1,7.131086E-2,7.402246E-1
25.852314,7.310177E-1,7.245834E-2,7.346000E-1
26.001561,7.252949E-1,7.358389E-2,7.290180E-1
26.151669,7.196129E-1,7.468773E-2,7.234784E-1
26.302645,7.139717E-1,7.577012E-2,7.179810E-1
26.454491,7.109035E-1,7.393076E-2,7.147374E-1
26.607215,7.078455E-1,7.210614E-2,7.115086E-1
26.760820,7.047974E-1,7.029618E-2,7.082944E-1
26.915312,7.017592E-1,6.850083E-2,7.050946E-1
27.070695,6.954270E-1,7.213707E-2,6.991584E-1
27.226976,6.891264E-1,7.570465E-2,6.932722E-1
27.384159,6.828574E-1,7.920431E-2,6.874355E-1
27.542250,6.766201E-1,8.263676E-2,6.816477E-1
27.701253,6.732849E-1,8.155195E-2,6.782059E-1
27.861174,6.699654E-1,8.047591E-2,6.747815E-1
28.022018,6.666616E-1,7.940857E-2,6.713743E-1
28.183791,6.633733E-1,7.834993E-2,6.679842E-1
28.346497,6.610521E-1,8.108751E-2,6.660068E-1
28.510144,6.587254E-1,8.380659E-2,6.640352E-1
28.674734,6.563934E-1,8.650716E-2,6.620693E-1
28.840275,6.540564E-1,8.918928E-2,6.601095E-1
29.006772,6.492012E-1,8.726905E-2,6.550405E-1
29.174230,6.443795E-1,8.537273E-2,6.500103E-1
29.342654,6.395916E-1,8.350010E-2,6.450191E-1
29.512051,6.348365E-1,8.165093E-2,6.400658E-1
29.682426,6.323732E-1,7.963552E-2,6.373678E-1
29.853785,6.299153E-1,7.763512E-2,6.346814E-1
30.026132,6.274622E-1,7.564963E-2,6.320061E-1
30.199475,6.250142E-1,7.367896E-2,6.293420E-1
30.373818,6.190732E-1,7.235508E-2,6.232872E-1
30.549168,6.131884E-1,7.104979E-2,6.172909E-1
30.725531,6.073588E-1,6.976287E-2,6.113522E-1
30.902911,6.015838E-1,6.849404E-2,6.054705E-1
31.081315,5.985390E-1,6.831340E-2,6.024248E-1
31.260750,5.955101E-1,6.813286E-2,5.993950E-1
31.441220,5.924960E-1,6.795241E-2,5.963799E-1
31.622732,5.894974E-1,6.777211E-2,5.933804E-1
31.805292,5.833741E-1,6.785040E-2,5.873066E-1
31.988906,5.773138E-1,6.791992E-2,5.812954E-1
32.173580,5.713151E-1,6.798078E-2,5.753454E-1
32.359320,5.653783E-1,6.803314E-2,5.694569E-1
32.546132,5.594805E-1,6.518261E-2,5.632648E-1
32.734023,5.536364E-1,6.238506E-2,5.571402E-1
32.922998,5.478455E-1,5.963979E-2,5.510822E-1
33.113065,5.421072E-1,5.694602E-2,5.450900E-1
