Hz,real,imaginary,unitless (peak only)
9.999990,2.277941E+0,1.001891E+0,2.488534E+0
10.057721,1.605282E+0,5.317627E-1,1.691065E+0
10.115785,1.120081E+0,2.568360E-1,1.149150E+0
10.174184,1.551985E+0,5.677026E-1,1.652557E+0
10.232920,2.112369E+0,1.088848E+0,2.376487E+0
10.291995,2.038952E+0,1.492404E+0,2.526776E+0
10.351412,1.895214E+0,1.904155E+0,2.686567E+0
10.411171,1.508257E+0,9.261824E-1,1.769930E+0
10.471275,1.109152E+0,3.597701E-1,1.166041E+0
10.531727,1.410386E+0,3.812931E-1,1.461018E+0
10.592527,1.788697E+0,3.895059E-1,1.830615E+0
10.653678,1.972309E+0,6.498619E-1,2.076613E+0
10.715183,2.148848E+0,9.652103E-1,2.355669E+0
10.777042,1.578704E+0,5.943054E-1,1.686863E+0
10.839258,1.154729E+0,3.545656E-1,1.207939E+0
10.901834,1.550991E+0,4.320676E-1,1.610048E+0
10.964771,2.081690E+0,5.214811E-1,2.146014E+0
11.028071,1.911782E+0,4.301887E-1,1.959585E+0
11.091737,1.754667E+0,3.505939E-1,1.789350E+0
11.155770,1.472421E+0,2.657670E-1,1.496214E+0
11.220173,1.235133E+0,1.992470E-1,1.251101E+0
11.284948,1.309097E+0,2.455534E-1,1.331928E+0
11.350097,1.386556E+0,2.968416E-1,1.417975E+0
11.415622,1.297215E+0,1.744696E-1,1.308895E+0
11.481525,1.206280E+0,6.820886E-2,1.208207E+0
11.547808,1.169782E+0,-7.501039E-3,1.169806E+0
11.614474,1.129906E+0,-7.843851E-2,1.132625E+0
11.681525,1.239574E+0,-3.874021E-2,1.240179E+0
11.748964,1.357913E+0,9.266214E-3,1.357945E+0
11.816791,1.233573E+0,6.874503E-2,1.235487E+0
11.885010,1.117940E+0,1.172720E-1,1.124074E+0
11.953623,1.274101E+0,1.411337E-1,1.281894E+0
12.022632,1.452027E+0,1.693786E-1,1.461873E+0
12.092039,1.370589E+0,2.210457E-1,1.388299E+0
12.161847,1.291178E+0,2.666810E-1,1.318431E+0
12.232059,1.349212E+0,1.790572E-1,1.361042E+0
12.302675,1.402487E+0,8.453999E-2,1.405033E+0
12.373699,1.254055E+0,1.063106E-1,1.258553E+0
12.445133,1.120663E+0,1.225665E-1,1.127346E+0
12.516980,1.133989E+0,1.120834E-1,1.139515E+0
12.589241,1.147346E+0,1.013473E-1,1.151813E+0
12.661919,1.184457E+0,1.034695E-1,1.188968E+0
12.735017,1.222767E+0,1.056231E-1,1.227320E+0
12.808537,1.160890E+0,8.640371E-2,1.164101E+0
12.882482,1.101987E+0,6.887247E-2,1.104137E+0
12.956853,1.148351E+0,7.936116E-2,1.151090E+0
13.031654,1.196613E+0,9.061377E-2,1.200039E+0
13.106887,1.162029E+0,1.515311E-3,1.162030E+0
13.182553,1.122229E+0,-8.203806E-2,1.125224E+0
13.258657,1.155699E+0,-4.424456E-3,1.155707E+0
13.335200,1.184486E+0,7.747640E-2,1.187017E+0
13.412185,1.132441E+0,4.565655E-2,1.133361E+0
13.489614,1.082005E+0,1.652778E-2,1.082131E+0
13.567491,1.122379E+0,4.586553E-2,1.123316E+0
13.645817,1.163498E+0,7.738136E-2,1.166068E+0
13.724595,1.132073E+0,3.362838E-2,1.132572E+0
13.803828,1.100011E+0,-7.718760E-3,1.100038E+0
13.883518,1.103336E+0,1.378910E-2,1.103422E+0
13.963668,1.106251E+0,3.542414E-2,1.106818E+0
14.044282,1.092261E+0,4.779882E-2,1.093306E+0
14.125360,1.078300E+0,5.985960E-2,1.079960E+0
14.206907,1.083160E+0,7.748230E-2,1.085928E+0
14.288924,1.087764E+0,9.527807E-2,1.091929E+0
14.371415,1.070750E+0,7.431896E-2,1.073326E+0
14.454382,1.053657E+0,5.402247E-2,1.055041E+0
14.537828,1.055853E+0,5.889288E-2,1.057494E+0
14.621756,1.058031E+0,6.378449E-2,1.059952E+0
14.706168,1.063935E+0,6.247077E-2,1.065767E+0
14.791067,1.069870E+0,6.114057E-2,1.071616E+0
14.876457,1.073817E+0,6.733780E-2,1.075926E+0
14.962340,1.077744E+0,7.358186E-2,1.080253E+0
15.048718,1.072773E+0,7.073604E-2,1.075103E+0
15.135596,1.067818E+0,6.791534E-2,1.069976E+0
15.222974,1.073340E+0,6.506582E-2,1.075310E+0
15.310857,1.078881E+0,6.218567E-2,1.080672E+0
15.399248,1.076602E+0,6.486143E-2,1.078554E+0
15.488149,1.074322E+0,6.752600E-2,1.076442E+0
15.577563,1.076079E+0,5.958722E-2,1.077728E+0
15.667493,1.077778E+0,5.162609E-2,1.079014E+0
15.757942,1.069022E+0,5.021099E-2,1.070201E+0
15.848914,1.060336E+0,4.881551E-2,1.061459E+0
15.940411,1.059308E+0,4.784732E-2,1.060388E+0
16.032436,1.058281E+0,4.688103E-2,1.059319E+0
16.124992,1.060265E+0,3.940641E-2,1.060997E+0
16.218082,1.062199E+0,3.190597E-2,1.062678E+0
16.311710,1.057590E+0,3.669978E-2,1.058227E+0
16.405879,1.052977E+0,4.145209E-2,1.053793E+0
16.500591,1.054323E+0,3.684766E-2,1.054967E+0
16.595850,1.055649E+0,3.223220E-2,1.056141E+0
16.691659,1.052623E+0,3.297534E-2,1.053139E+0
16.788021,1.049605E+0,3.371400E-2,1.050146E+0
16.884939,1.047418E+0,3.046198E-2,1.047861E+0
16.982417,1.045226E+0,2.722366E-2,1.045580E+0
17.080457,1.040943E+0,2.736197E-2,1.041303E+0
17.179064,1.036679E+0,2.749870E-2,1.037044E+0
17.278240,1.037166E+0,2.163034E-2,1.037392E+0
17.377988,1.037620E+0,1.575734E-2,1.037740E+0
17.478312,1.041348E+0,1.632762E-2,1.041476E+0
17.579215,1.045089E+0,1.690179E-2,1.045226E+0
17.680701,1.030926E+0,1.764191E-2,1.031077E+0
17.782773,1.016954E+0,1.835887E-2,1.017120E+0
17.885434,1.022993E+0,1.845165E-2,1.023159E+0
17.988688,1.029069E+0,1.854489E-2,1.029236E+0
18.092538,1.028504E+0,9.861564E-3,1.028551E+0
18.196987,1.027866E+0,1.189083E-3,1.027867E+0
18.302039,1.027480E+0,9.018963E-3,1.027520E+0
18.407698,1.027034E+0,1.684304E-2,1.027172E+0
18.513967,1.024673E+0,1.709154E-2,1.024816E+0
18.620849,1.022317E+0,1.733882E-2,1.022464E+0
18.728348,1.020415E+0,1.387498E-2,1.020509E+0
18.836468,1.018505E+0,1.042415E-2,1.018558E+0
18.945212,1.017534E+0,6.823163E-3,1.017557E+0
19.054584,1.016550E+0,3.229159E-3,1.016555E+0
19.164587,1.016041E+0,1.029387E-2,1.016093E+0
19.275226,1.015485E+0,1.735168E-2,1.015633E+0
19.386503,1.019776E+0,1.428209E-2,1.019876E+0
19.498422,1.024075E+0,1.118642E-2,1.024136E+0
19.610988,1.018727E+0,1.331432E-2,1.018814E+0
19.724203,1.013402E+0,1.541973E-2,1.013519E+0
19.838072,1.014401E+0,1.440981E-2,1.014503E+0
19.952599,1.015400E+0,1.339790E-2,1.015488E+0
20.067786,1.012275E+0,7.692118E-3,1.012304E+0
20.183639,1.009128E+0,2.021755E-3,1.009130E+0
20.300160,1.007276E+0,1.717203E-3,1.007277E+0
20.417354,1.005428E+0,1.413762E-3,1.005429E+0
20.535225,1.006784E+0,3.750979E-3,1.006791E+0
