Hz,real,imaginary,unitless (peak only)
9.999990,-3.366937E+0,2.170890E-1,3.373928E+0
10.057721,-2.494117E+0,9.581495E-1,2.671829E+0
10.115785,-1.659522E+0,1.312531E+0,2.115833E+0
10.174184,-9.450158E-1,1.383609E+0,1.675538E+0
10.232920,-3.881064E-1,1.268837E+0,1.326866E+0
10.291995,2.355138E-1,1.185321E+0,1.208492E+0
10.351412,6.998700E-1,8.495143E-1,1.100678E+0
10.411171,9.276982E-1,3.799327E-1,1.002483E+0
10.471275,9.080902E-1,-9.503023E-2,9.130490E-1
10.531727,1.316161E+0,-1.759059E-1,1.327864E+0
10.592527,1.906021E+0,-3.104443E-1,1.931137E+0
10.653678,2.757920E+0,-5.305520E-1,2.808489E+0
10.715183,3.987191E+0,-8.859493E-1,4.084434E+0
10.777042,2.987237E+0,-1.109941E+0,3.186778E+0
10.839258,2.190484E+0,-1.176431E+0,2.486405E+0
10.901834,1.567580E+0,-1.142858E+0,1.939957E+0
10.964771,1.089716E+0,-1.050483E+0,1.513603E+0
11.028071,1.147942E+0,-1.391415E+0,1.803831E+0
11.091737,1.170697E+0,-1.802974E+0,2.149709E+0
11.155770,1.141888E+0,-2.293351E+0,2.561907E+0
11.220173,1.041347E+0,-2.870065E+0,3.053142E+0
11.284948,1.460306E+0,-1.305087E+0,1.958506E+0
11.350097,1.221527E+0,-2.936494E-1,1.256327E+0
11.415622,7.793304E-1,2.052260E-1,8.058992E-1
11.481525,3.779384E-1,3.527214E-1,5.169621E-1
11.547808,4.715731E-1,2.464763E-1,5.321013E-1
11.614474,5.353836E-1,1.154210E-1,5.476839E-1
11.681525,5.628088E-1,-3.208431E-2,5.637226E-1
11.748964,5.496284E-1,-1.859476E-1,5.802309E-1
11.816791,5.672720E-1,-3.074877E-1,6.452490E-1
11.885010,5.636762E-1,-4.440162E-1,7.175523E-1
11.953623,5.339759E-1,-5.929638E-1,7.979576E-1
12.022632,4.733241E-1,-7.505969E-1,8.873733E-1
12.092039,7.147444E-1,-8.016945E-1,1.074045E+0
12.161847,1.013148E+0,-8.145539E-1,1.299987E+0
12.232059,1.371953E+0,-7.704004E-1,1.573459E+0
12.302675,1.791499E+0,-6.461395E-1,1.904459E+0
12.373699,1.551106E+0,-2.609808E-1,1.572908E+0
12.445133,1.298973E+0,1.657813E-2,1.299079E+0
12.516980,1.053160E+0,2.049656E-1,1.072920E+0
12.589241,8.256289E-1,3.218200E-1,8.861327E-1
12.661919,1.092989E+0,-3.074310E-1,1.135402E+0
12.735017,8.812796E-1,-1.157482E+0,1.454792E+0
12.808537,9.095570E-3,-1.864003E+0,1.864025E+0
12.882482,-1.428209E+0,-1.914304E+0,2.388376E+0
12.956853,-9.726326E-2,-1.743781E+0,1.746491E+0
13.031654,6.451217E-1,-1.102199E+0,1.277116E+0
13.106887,8.384672E-1,-4.112379E-1,9.338864E-1
13.182553,6.772033E-1,8.803479E-2,6.829015E-1
13.258657,7.641343E-1,4.628430E-2,7.655348E-1
13.335200,8.581375E-1,-7.104407E-3,8.581669E-1
13.412185,9.591535E-1,-7.405354E-2,9.620080E-1
13.489614,1.066967E+0,-1.567084E-1,1.078414E+0
13.567491,1.001350E+0,-3.083557E-1,1.047752E+0
13.645817,9.159025E-1,-4.442632E-1,1.017962E+0
13.724595,8.137430E-1,-5.621225E-1,9.890194E-1
13.803828,6.982053E-1,-6.601778E-1,9.608982E-1
13.883518,8.211435E-1,-5.359036E-1,9.805454E-1
13.963668,9.219841E-1,-3.887600E-1,1.000594E+0
14.044282,9.964770E-1,-2.226714E-1,1.021053E+0
14.125360,1.041069E+0,-4.235255E-2,1.041930E+0
14.206907,7.405282E-1,-1.594078E-1,7.574912E-1
14.288924,5.107211E-1,-2.060014E-1,5.507019E-1
14.371415,3.403203E-1,-2.108884E-1,4.003646E-1
14.454382,2.176463E-1,-1.932634E-1,2.910681E-1
14.537828,3.155220E-1,-2.217626E-1,3.856589E-1
14.621756,4.486473E-1,-2.445934E-1,5.109896E-1
14.706168,6.273266E-1,-2.546725E-1,6.770500E-1
14.791067,8.640619E-1,-2.411290E-1,8.970765E-1
14.876457,1.085831E+0,-2.624801E-1,1.117106E+0
14.962340,1.362756E+0,-2.793993E-1,1.391103E+0
15.048718,1.708129E+0,-2.884025E-1,1.732305E+0
15.135596,2.138340E+0,-2.845748E-1,2.157193E+0
15.222974,1.740751E+0,-2.834057E-1,1.763670E+0
15.310857,1.415856E+0,-2.729971E-1,1.441935E+0
15.399248,1.150590E+0,-2.567659E-1,1.178892E+0
15.488149,9.341918E-1,-2.371939E-1,9.638336E-1
15.577563,1.036994E+0,-8.248319E-2,1.040269E+0
15.667493,1.118233E+0,1.008026E-1,1.122767E+0
15.757942,1.171335E+0,3.105678E-1,1.211808E+0
15.848914,1.189688E+0,5.433880E-1,1.307910E+0
15.940411,1.144704E+0,3.842080E-1,1.207461E+0
16.032436,1.088054E+0,2.423940E-1,1.114727E+0
16.124992,1.022369E+0,1.176492E-1,1.029116E+0
16.218082,9.500318E-1,9.447621E-3,9.500788E-1
16.311710,1.038694E+0,3.156241E-3,1.038699E+0
16.405879,1.135576E+0,-4.391172E-3,1.135584E+0
16.500591,1.241434E+0,-1.337380E-2,1.241506E+0
16.595850,1.357096E+0,-2.399324E-2,1.357308E+0
16.691659,1.211333E+0,5.373385E-2,1.212524E+0
16.788021,1.077066E+0,1.149671E-1,1.083184E+0
16.884939,9.539617E-1,1.621307E-1,9.676411E-1
16.982417,8.415895E-1,1.973676E-1,8.644228E-1
17.080457,8.616861E-1,4.124663E-2,8.626727E-1
17.179064,8.531285E-1,-1.156105E-1,8.609263E-1
17.278240,8.163165E-1,-2.679997E-1,8.591836E-1
17.377988,7.525841E-1,-4.108853E-1,8.574436E-1
17.478312,8.199593E-1,-3.768420E-1,9.024096E-1
17.579215,8.882311E-1,-3.362139E-1,9.497338E-1
17.680701,9.569672E-1,-2.886067E-1,9.995399E-1
17.782773,1.025685E+0,-2.336389E-1,1.051959E+0
17.885434,9.409989E-1,-2.852532E-1,9.832845E-1
17.988688,8.586456E-1,-3.278131E-1,9.190940E-1
18.092538,7.790617E-1,-3.620840E-1,8.590937E-1
18.196987,7.026061E-1,-3.888082E-1,8.030113E-1
18.302039,7.440218E-1,-4.064978E-1,8.478260E-1
18.407698,7.878488E-1,-4.249385E-1,8.951416E-1
18.513967,8.342265E-1,-4.441584E-1,9.450982E-1
18.620849,8.833004E-1,-4.641861E-1,9.978418E-1
18.728348,8.137792E-1,-4.271231E-1,9.190597E-1
18.836468,7.497295E-1,-3.930190E-1,8.464976E-1
18.945212,6.907206E-1,-3.616374E-1,7.796644E-1
19.054584,6.363557E-1,-3.327613E-1,7.181077E-1
19.164587,6.529885E-1,-3.467229E-1,7.393313E-1
19.275226,6.700219E-1,-3.612048E-1,7.611821E-1
19.386503,6.874643E-1,-3.762252E-1,7.836789E-1
19.498422,7.053245E-1,-3.918024E-1,8.068406E-1
19.610988,7.609793E-1,-4.058387E-1,8.624352E-1
19.724203,8.207170E-1,-4.198220E-1,9.218606E-1
19.838072,8.848175E-1,-4.336745E-1,9.853809E-1
19.952599,9.535771E-1,-4.473071E-1,1.053277E+0
20.067786,8.532279E-1,-4.836244E-1,9.807601E-1
20.183639,7.574616E-1,-5.101484E-1,9.132357E-1
20.300160,6.666521E-1,-5.279085E-1,8.503602E-1
20.417354,5.810729E-1,-5.378875E-1,7.918135E-1
20.535225,5.459855E-1,-5.561754E-1,7.793788E-1
20.653776,5.106286E-1,-5.725044E-1,7.671394E-1
20.773011,4.750982E-1,-5.868953E-1,7.550923E-1
20.892935,4.394886E-1,-5.993725E-1,7.432346E-1
21.013551,4.504731E-1,-5.864123E-1,7.394629E-1
21.134864,4.611112E-1,-5.732769E-1,7.357105E-1
21.256877,4.714006E-1,-5.599748E-1,7.319770E-1
21.379594,4.813396E-1,-5.465151E-1,7.282627E-1
21.503020,3.896512E-1,-5.292644E-1,6.572282E-1
21.627158,3.085820E-1,-5.065288E-1,5.931225E-1
21.752013,2.374921E-1,-4.796985E-1,5.352692E-1
21.877589,1.756963E-1,-4.499747E-1,4.830594E-1
22.003889,1.561181E-1,-4.037666E-1,4.328976E-1
22.130919,1.387098E-1,-3.622990E-1,3.879446E-1
22.258682,1.232322E-1,-3.250862E-1,3.476596E-1
22.387183,1.094721E-1,-2.916918E-1,3.115578E-1
22.516425,1.266225E-1,-2.953663E-1,3.213635E-1
22.646414,1.444682E-1,-2.983395E-1,3.314778E-1
22.777153,1.629970E-1,-3.005574E-1,3.419105E-1
22.908647,1.821936E-1,-3.019642E-1,3.526711E-1
