Hz,real,imaginary,unitless (peak only)
9.999990,2.840697E+0,1.130825E+0,3.057503E+0
10.057721,2.808722E+0,7.764092E-1,2.914057E+0
10.115785,2.741630E+0,4.439520E-1,2.777342E+0
10.174184,2.643547E+0,1.359442E-1,2.647040E+0
10.232920,2.518640E+0,-1.456821E-1,2.522850E+0
10.291995,2.185246E+0,-2.994614E-2,2.185451E+0
10.351412,1.892302E+0,5.748943E-2,1.893175E+0
10.411171,1.635445E+0,1.219771E-1,1.639987E+0
10.471275,1.410694E+0,1.679825E-1,1.420660E+0
10.531727,1.432338E+0,3.164100E-1,1.466870E+0
10.592527,1.439446E+0,4.711232E-1,1.514583E+0
10.653678,1.430977E+0,6.308125E-1,1.563848E+0
10.715183,1.405996E+0,7.940270E-1,1.614715E+0
10.777042,1.282811E+0,7.346991E-1,1.478305E+0
10.839258,1.170362E+0,6.797041E-1,1.353420E+0
10.901834,1.067718E+0,6.287347E-1,1.239084E+0
10.964771,9.740294E-1,5.815056E-1,1.134408E+0
11.028071,1.045043E+0,5.113968E-1,1.163461E+0
11.091737,1.111654E+0,4.336937E-1,1.193258E+0
11.155770,1.173118E+0,3.486035E-1,1.223818E+0
11.220173,1.228693E+0,2.564020E-1,1.255161E+0
11.284948,1.241269E+0,2.327698E-1,1.262906E+0
11.350097,1.253436E+0,2.087390E-1,1.270698E+0
11.415622,1.265184E+0,1.843158E-1,1.278539E+0
11.481525,1.276501E+0,1.595065E-1,1.286428E+0
11.547808,1.295004E+0,1.485058E-1,1.303491E+0
11.614474,1.313639E+0,1.371699E-1,1.320781E+0
11.681525,1.332403E+0,1.254928E-1,1.338300E+0
11.748964,1.351295E+0,1.134688E-1,1.356051E+0
11.816791,1.391740E+0,1.090625E-1,1.396007E+0
11.885010,1.433351E+0,1.042946E-1,1.437140E+0
11.953623,1.476160E+0,9.914778E-2,1.479486E+0
12.022632,1.520200E+0,9.360392E-2,1.523079E+0
12.092039,1.431807E+0,8.341388E-2,1.434235E+0
12.161847,1.348539E+0,7.409330E-2,1.350573E+0
12.232059,1.270100E+0,6.557550E-2,1.271792E+0
12.302675,1.196211E+0,5.779868E-2,1.197607E+0
12.373699,1.208818E+0,5.975278E-2,1.210294E+0
12.445133,1.221557E+0,6.174173E-2,1.223116E+0
12.516980,1.234429E+0,6.376605E-2,1.236075E+0
12.589241,1.247434E+0,6.582625E-2,1.249170E+0
12.661919,1.245954E+0,6.409894E-2,1.247602E+0
12.735017,1.244474E+0,6.237576E-2,1.246036E+0
12.808537,1.242993E+0,6.065670E-2,1.244472E+0
12.882482,1.241512E+0,5.894177E-2,1.242910E+0
12.956853,1.211530E+0,6.594096E-2,1.213323E+0
13.031654,1.182215E+0,7.257043E-2,1.184440E+0
13.106887,1.153554E+0,7.884355E-2,1.156245E+0
13.182553,1.125533E+0,8.477311E-2,1.128721E+0
13.258657,1.125174E+0,8.786346E-2,1.128599E+0
13.335200,1.124807E+0,9.095247E-2,1.128478E+0
13.412185,1.124431E+0,9.404014E-2,1.128357E+0
13.489614,1.124047E+0,9.712638E-2,1.128235E+0
13.567491,1.123161E+0,8.233918E-2,1.126175E+0
13.645817,1.122084E+0,6.759171E-2,1.124118E+0
13.724595,1.120818E+0,5.288643E-2,1.122065E+0
