Hz,real,imaginary,V^2 (rms) 
9.99999046326,5.870941e-07,5.870941e-07,8.30276438609e-07
10.0577210151,6.128961e-07,6.128961e-07,8.66765976946e-07
10.1157848488,6.39832e-07,6.39832e-07,9.0485909204e-07
10.1741838887,6.679518e-07,6.679518e-07,9.44626494572e-07
10.2329200697,6.973071e-07,6.973071e-07,9.86141157959e-07
10.2919953382,7.266057e-07,7.266057e-07,1.02757563544e-06
10.3514116519,7.571352e-07,7.571352e-07,1.07075086839e-06
10.4111709795,7.889475e-07,7.889475e-07,1.1157402545e-06
10.4712753014,8.220965e-07,8.220965e-07,1.16262001988e-06
10.5317266092,8.494238e-07,8.494238e-07,1.20126665816e-06
10.592526906,8.776595e-07,8.776595e-07,1.24119796805e-06
10.6536782067,9.068339e-07,9.068339e-07,1.2824568002e-06
10.7151825375,9.369776e-07,9.369776e-07,1.32508642956e-06
10.7770419365,9.726015e-07,9.726015e-07,1.37546623208e-06
10.8392584537,1.00958e-06,1.00958e-06,1.4277617283e-06
10.9018341505,1.047964e-06,1.047964e-06,1.48204490168e-06
10.9647711006,1.087809e-06,1.087809e-06,1.53839424107e-06
11.0280713896,1.126069e-06,1.126069e-06,1.59250205197e-06
11.091737115,1.165675e-06,1.165675e-06,1.64851339432e-06
11.1557703865,1.206673e-06,1.206673e-06,1.70649332195e-06
11.2201733259,1.249114e-06,1.249114e-06,1.76651395975e-06
11.2849480674,1.297219e-06,1.297219e-06,1.83454470317e-06
11.3500967575,1.347177e-06,1.347177e-06,1.90519598432e-06
11.4156215548,1.399059e-06,1.399059e-06,1.97856821236e-06
11.4815246308,1.45294e-06,1.45294e-06,2.05476745331e-06
11.5478081693,1.499831e-06,1.499831e-06,2.12108134147e-06
11.6144743666,1.548236e-06,1.548236e-06,2.18953634895e-06
11.681525432,1.598204e-06,1.598204e-06,2.26020177224e-06
11.7489635872,1.649784e-06,1.649784e-06,2.33314690779e-06
11.816791067,1.724251e-06,1.724251e-06,2.43845914914e-06
11.8850101189,1.802079e-06,1.802079e-06,2.54852456227e-06
11.9536230036,1.88342e-06,1.88342e-06,2.66355810764e-06
12.0226319946,1.968433e-06,1.968433e-06,2.78378464522e-06
12.0920393787,2.047843e-06,2.047843e-06,2.89608734421e-06
12.1618474559,2.130456e-06,2.130456e-06,3.01291976924e-06
12.2320585393,2.216402e-06,2.216402e-06,3.13446576807e-06
12.3026749556,2.305815e-06,2.305815e-06,3.26091484532e-06
12.3736990447,2.389962e-06,2.389962e-06,3.37991667396e-06
12.4451331602,2.47718e-06,2.47718e-06,3.50326155244e-06
12.5169796691,2.567581e-06,2.567581e-06,3.63110787269e-06
12.5892409524,2.661282e-06,2.661282e-06,3.7636210977e-06
12.6619194044,2.775585e-06,2.775585e-06,3.92526995052e-06
12.7350174335,2.894798e-06,2.894798e-06,4.09386259193e-06
12.808537462,3.019132e-06,3.019132e-06,4.26969742099e-06
12.8824819261,3.148804e-06,3.148804e-06,4.45308132205e-06
12.956853276,3.283705e-06,3.283705e-06,4.64386014583e-06
13.0316539763,3.424385e-06,3.424385e-06,4.84281170979e-06
13.1068865055,3.571093e-06,3.571093e-06,5.0502881531e-06
13.1825533567,3.724084e-06,3.724084e-06,5.26665010022e-06
13.2586570372,3.898745e-06,3.898745e-06,5.51365805523e-06
13.3352000689,4.081598e-06,4.081598e-06,5.77225124775e-06
13.4121849882,4.273027e-06,4.273027e-06,6.04297273579e-06
13.489614346,4.473435e-06,4.473435e-06,6.32639244739e-06
13.5674907083,4.648642e-06,4.648642e-06,6.57417256302e-06
13.6458166555,4.830711e-06,4.830711e-06,6.8316570121e-06
13.7245947832,5.019911e-06,5.019911e-06,7.09922621811e-06
13.8038277017,5.21652e-06,5.21652e-06,7.37727333239e-06
13.8835180367,5.519232e-06,5.519232e-06,7.80537274828e-06
13.9636684289,5.839512e-06,5.839512e-06,8.25831706804e-06
14.0442815341,6.178377e-06,6.178377e-06,8.73754454685e-06
14.1253600237,6.536908e-06,6.536908e-06,9.24458394959e-06
14.2069065844,6.805966e-06,6.805966e-06,9.62508942225e-06
14.2889239182,7.086099e-06,7.086099e-06,1.00212573101e-05
14.3714147431,7.377762e-06,7.377762e-06,1.04337310804e-05
14.4543817926,7.681428e-06,7.681428e-06,1.0863179656e-05
14.5378278159,8.149764e-06,8.149764e-06,1.15255067789e-05
14.6217555781,8.646653e-06,8.646653e-06,1.22282139417e-05
14.7061678604,9.173838e-06,9.173838e-06,1.29737661186e-05
14.7910674599,9.73317e-06,9.73317e-06,1.37647810189e-05
14.8764571899,1.02038e-05,1.02038e-05,1.44303523477e-05
14.9623398801,1.069719e-05,1.069719e-05,1.51281111773e-05
15.0487183762,1.121443e-05,1.121443e-05,1.58595990003e-05
15.1355955406,1.175668e-05,1.175668e-05,1.66264563045e-05
15.2229742522,1.248506e-05,1.248506e-05,1.7656541179e-05
15.3108574064,1.325856e-05,1.325856e-05,1.87504353695e-05
15.3992479154,1.407998e-05,1.407998e-05,1.99120986739e-05
15.4881487081,1.495229e-05,1.495229e-05,2.11457313065e-05
15.5775627305,1.580028e-05,1.580028e-05,2.23449702653e-05
15.6674929455,1.669636e-05,1.669636e-05,2.36122187543e-05
15.757942333,1.764326e-05,1.764326e-05,2.49513375765e-05
15.8489138904,1.864387e-05,1.864387e-05,2.63664138091e-05
15.9404106321,1.976711e-05,1.976711e-05,2.79549150509e-05
16.03243559,2.095803e-05,2.095803e-05,2.96391302666e-05
16.1249918136,2.22207e-05,2.22207e-05,3.14248153054e-05
16.2180823699,2.355945e-05,2.355945e-05,3.33180937121e-05
16.3117103437,2.513353e-05,2.513353e-05,3.55441789963e-05
16.4058788374,2.681277e-05,2.681277e-05,3.79189829788e-05
16.5005909715,2.860422e-05,2.860422e-05,4.04524758651e-05
16.5958498845,3.051536e-05,3.051536e-05,4.31552359727e-05
16.6916587331,3.21519e-05,3.21519e-05,4.54696530361e-05
16.7880206919,3.387621e-05,3.387621e-05,4.79081956238e-05
16.8849389541,3.5693e-05,3.5693e-05,5.04775246818e-05
16.9824167314,3.760721e-05,3.760721e-05,5.3184626425e-05
17.0804572538,4.07047e-05,4.07047e-05,5.75651387923e-05
17.17906377,4.405731e-05,4.405731e-05,6.23064453237e-05
17.2782395477,4.768607e-05,4.768607e-05,6.74382869303e-05
17.3779878732,5.161369e-05,5.161369e-05,7.29927804021e-05
17.4783120518,5.450319e-05,5.450319e-05,7.70791504906e-05
17.5792154079,5.755446e-05,5.755446e-05,8.13942979071e-05
17.6807012853,6.077655e-05,6.077655e-05,8.59510212842e-05
17.7827730468,6.417902e-05,6.417902e-05,9.07628405038e-05
17.8854340747,7.002595e-05,7.002595e-05,9.90316482081e-05
17.988687771,7.640557e-05,7.640557e-05,0.000108053793335
18.0925375572,8.336639e-05,8.336639e-05,0.000117897879384
18.1969868745,9.09614e-05,9.09614e-05,0.000128638845532
18.302039184,9.479174e-05,9.479174e-05,0.000134055764309
18.4076979669,9.878337e-05,9.878337e-05,0.000139700781591
18.5139667243,0.0001029431,0.0001029431,0.000145583528173
18.6208489778,0.000107278,0.000107278,0.000151714002544
18.7283482689,0.0001134268,0.0001134268,0.000160409718897
18.83646816,0.0001199281,0.0001199281,0.00016960394553
18.9452122338,0.000126802,0.000126802,0.000179325108136
19.0545840938,0.0001340699,0.0001340699,0.000189603470886
19.1645873641,0.000137516,0.000137516,0.000194476992243
19.27522569,0.0001410508,0.0001410508,0.000199475954344
19.3865027376,0.0001446763,0.0001446763,0.000204603185614
19.4984221944,0.0001483951,0.0001483951,0.00020986236301
19.610987769,0.0001483434,0.0001483434,0.000209789248169
19.7242031915,0.0001482917,0.0001482917,0.000209716133327
19.8380722135,0.0001482401,0.0001482401,0.000209643159908
19.9525986083,0.0001481884,0.0001481884,0.000209570045066
20.0677861709,0.0001465822,0.0001465822,0.000207298535242
20.1836387183,0.0001449934,0.0001449934,0.000205051632735
20.3001600895,0.0001434219,0.0001434219,0.000202829196121
20.4173541456,0.0001418674,0.0001418674,0.000200630801139
20.5352247701,0.0001367081,0.0001367081,0.000193334449106
20.6537758689,0.0001317364,0.0001317364,0.000186303403538
20.7730113704,0.0001269455,0.0001269455,0.000179528047782
20.8929352257,0.0001223288,0.0001223288,0.000172999048029
21.0135514086,0.0001184052,0.0001184052,0.000167450239695
21.1348639161,0.0001146074,0.0001146074,0.000162079339428
21.2568767681,0.0001109315,0.0001109315,0.000156880831794
21.3795940077,0.0001073734,0.0001073734,0.000151848918518
21.5030197013,0.0001023614,0.0001023614,0.000144760880143
21.627157939,9.758332e-05,9.758332e-05,0.000138003654605
21.7520128342,9.302828e-05,9.302828e-05,0.00013156185526
21.8775885244,8.868583e-05,8.868583e-05,0.000125420703576
22.0038891706,8.603817e-05,8.603817e-05,0.000121676346896
22.1309189581,8.346955e-05,8.346955e-05,0.000118043769655
22.2586820963,8.097762e-05,8.097762e-05,0.000114519648453
22.3871828188,7.856007e-05,7.856007e-05,0.000111100716455
22.5164253838,7.535842e-05,7.535842e-05,0.000106572899603
22.646414074,7.228725e-05,7.228725e-05,0.000102229609337
22.7771531967,6.934124e-05,6.934124e-05,9.80633220398e-05
22.9086470844,6.651527e-05,6.651527e-05,9.40667969389e-05
23.0409000942,6.455544e-05,6.455544e-05,9.1295178773e-05
23.1739166087,6.265334e-05,6.265334e-05,8.8605203156e-05
23.3077010356,6.080729e-05,6.080729e-05,8.59944942092e-05
23.4422578082,5.901564e-05,5.901564e-05,8.34607184801e-05
23.5775913851,5.814953e-05,5.814953e-05,8.22358539716e-05
23.713706251,5.729614e-05,5.729614e-05,8.10289782596e-05
23.8506069163,5.645527e-05,5.645527e-05,7.98398085014e-05
23.9882979174,5.562675e-05,5.562675e-05,7.86681042807e-05
24.126783817,5.365631e-05,5.365631e-05,7.58814813089e-05
24.2660692042,5.175567e-05,5.175567e-05,7.31935704437e-05
24.4061586943,4.992235e-05,4.992235e-05,7.06008644355e-05
24.5470569295,4.815398e-05,4.815398e-05,6.81000115982e-05
24.6887685789,4.745314e-05,4.745314e-05,6.71088741652e-05
24.8312983381,4.67625e-05,4.67625e-05,6.61321617105e-05
24.9746509303,4.608191e-05,4.608191e-05,6.51696621021e-05
25.1188311058,4.541122e-05,4.541122e-05,6.42211632079e-05
25.2638436421,4.405816e-05,4.405816e-05,6.23076474052e-05
25.4096933446,4.274541e-05,4.274541e-05,6.04511385512e-05
25.5563850463,4.147178e-05,4.147178e-05,5.86499537318e-05
25.7039236081,4.023609e-05,4.023609e-05,5.69024241749e-05
25.8523139189,3.881466e-05,3.881466e-05,5.48922185909e-05
26.001560896,3.744345e-05,3.744345e-05,5.2953034812e-05
26.151669485,3.612068e-05,3.612068e-05,5.10823555381e-05
26.30264466,3.484463e-05,3.484463e-05,4.92777483219e-05
26.4544914238,3.431219e-05,3.431219e-05,4.85247644527e-05
26.6072148082,3.378789e-05,3.378789e-05,4.7783292282e-05
26.760819874,3.327159e-05,3.327159e-05,4.70531338197e-05
26.9153117111,3.276319e-05,3.276319e-05,4.63341476446e-05
27.070695439,3.005119e-05,3.005119e-05,4.24988004635e-05
27.2269762066,2.756368e-05,2.756368e-05,3.89809300849e-05
27.3841591925,2.528208e-05,2.528208e-05,3.5754260421e-05
27.5422496054,2.318934e-05,2.318934e-05,3.27946791305e-05
27.7012526838,2.89853e-05,2.89853e-05,4.09914043695e-05
27.8611736966,3.622992e-05,3.622992e-05,5.12368442277e-05
28.0220179431,4.528528e-05,4.528528e-05,6.40430571519e-05
28.1837907532,5.660393e-05,5.660393e-05,8.00500454896e-05
28.3464974876,4.922532e-05,4.922532e-05,6.96151151562e-05
28.5101435378,4.280855e-05,4.280855e-05,6.05404319955e-05
28.6747343267,3.722824e-05,3.722824e-05,5.26486819113e-05
28.8402753081,3.237536e-05,3.237536e-05,4.57856731987e-05
29.0067719676,3.20756e-05,3.20756e-05,4.53617485413e-05
29.1742298225,3.177861e-05,3.177861e-05,4.49417412554e-05
29.3426544217,3.148437e-05,3.148437e-05,4.45256230568e-05
29.5120513464,3.119287e-05,3.119287e-05,4.41133798033e-05
29.6824262098,3.252795e-05,3.252795e-05,4.60014680462e-05
29.8537846576,3.392019e-05,3.392019e-05,4.79703927363e-05
30.0261323681,3.537201e-05,3.537201e-05,5.00235762704e-05
30.1994750524,3.688597e-05,3.688597e-05,5.21646390353e-05
30.3738184546,3.58503e-05,3.58503e-05,5.06999804751e-05
30.5491683518,3.484371e-05,3.484371e-05,4.92764472454e-05
30.7255305546,3.386538e-05,3.386538e-05,4.78928796909e-05
30.9029109071,3.291453e-05,3.291453e-05,4.65481747251e-05
31.0813152871,3.294648e-05,3.294648e-05,4.65933588485e-05
31.2607496065,3.297847e-05,3.297847e-05,4.66385995403e-05
31.441219811,3.301048e-05,3.301048e-05,4.66838685164e-05
31.622731881,3.304252e-05,3.304252e-05,4.6729179919e-05
31.8052918312,3.332731e-05,3.332731e-05,4.71319337994e-05
31.9889057111,3.361455e-05,3.361455e-05,4.75381525031e-05
32.1735796051,3.390427e-05,3.390427e-05,4.79478784564e-05
32.3593196326,3.419649e-05,3.419649e-05,4.83611399436e-05
32.5461319486,3.396157e-05,3.396157e-05,4.80289128935e-05
32.7340227434,3.372825e-05,3.372825e-05,4.76989485851e-05
32.9229982432,3.349655e-05,3.349655e-05,4.73712753027e-05
33.11306471,3.326643e-05,3.326643e-05,4.70458364777e-05
33.3042284421,3.31638e-05,3.31638e-05,4.69006957398e-05
33.496495774,3.306149e-05,3.306149e-05,4.67560075503e-05
33.6898730769,3.295948e-05,3.295948e-05,4.66117436248e-05
33.8843667586,3.285781e-05,3.285781e-05,4.64679605319e-05
34.0799832642,3.287415e-05,3.287415e-05,4.64910687815e-05
34.2767290758,3.28905e-05,3.28905e-05,4.65141911732e-05
34.4746107129,3.290686e-05,3.290686e-05,4.65373277071e-05
34.6736347326,3.292323e-05,3.292323e-05,4.65604783831e-05
34.8738077301,3.294251e-05,3.294251e-05,4.65877444206e-05
35.0751363385,3.296179e-05,3.296179e-05,4.66150104581e-05
35.2776272292,3.298109e-05,3.298109e-05,4.66423047798e-05
35.481287112,3.300037e-05,3.300037e-05,4.66695708173e-05
