Hz,real,imaginary,V^2 (rms) 
9.99999046326,4.216894e-06,4.216894e-06,5.96358868589e-06
10.0577210151,4.198005e-06,4.198005e-06,5.93687560591e-06
10.1157848488,4.1792e-06,4.1792e-06,5.91028131987e-06
10.1741838887,4.160479e-06,4.160479e-06,5.88380582777e-06
10.2329200697,4.141842e-06,4.141842e-06,5.85744912961e-06
10.2919953382,4.09647e-06,4.09647e-06,5.79328343185e-06
10.3514116519,4.051595e-06,4.051595e-06,5.72982059824e-06
10.4111709795,4.007212e-06,4.007212e-06,5.6670535577e-06
10.4712753014,3.963315e-06,3.963315e-06,5.60497382496e-06
10.5317266092,3.933531e-06,3.933531e-06,5.56285288822e-06
10.592526906,3.903971e-06,3.903971e-06,5.52104873531e-06
10.6536782067,3.874632e-06,3.874632e-06,5.4795571236e-06
10.7151825375,3.845515e-06,3.845515e-06,5.43837946731e-06
10.7770419365,3.845761e-06,3.845761e-06,5.43872736385e-06
10.8392584537,3.846007e-06,3.846007e-06,5.43907526038e-06
10.9018341505,3.846252e-06,3.846252e-06,5.4394217427e-06
10.9647711006,3.846499e-06,3.846499e-06,5.43977105345e-06
11.0280713896,3.839747e-06,3.839747e-06,5.43022228348e-06
11.091737115,3.833008e-06,3.833008e-06,5.42069189828e-06
11.1557703865,3.826281e-06,3.826281e-06,5.41117848365e-06
11.2201733259,3.819564e-06,3.819564e-06,5.40167921115e-06
11.2849480674,3.820942e-06,3.820942e-06,5.40362799744e-06
11.3500967575,3.82232e-06,3.82232e-06,5.40557678373e-06
11.4156215548,3.823698e-06,3.823698e-06,5.40752557002e-06
11.4815246308,3.82508e-06,3.82508e-06,5.40948001316e-06
11.5478081693,3.833742e-06,3.833742e-06,5.42172993104e-06
11.6144743666,3.842423e-06,3.842423e-06,5.43400671897e-06
11.681525432,3.851124e-06,3.851124e-06,5.44631179118e-06
11.7489635872,3.859847e-06,3.859847e-06,5.45864797609e-06
11.816791067,3.875877e-06,3.875877e-06,5.48131781949e-06
11.8850101189,3.891973e-06,3.891973e-06,5.50408100099e-06
11.9536230036,3.908137e-06,3.908137e-06,5.52694034901e-06
12.0226319946,3.924367e-06,3.924367e-06,5.54989303513e-06
12.0920393787,3.918096e-06,3.918096e-06,5.54102450188e-06
12.1618474559,3.911835e-06,3.911835e-06,5.53217011077e-06
12.2320585393,3.905584e-06,3.905584e-06,5.52332986179e-06
12.3026749556,3.899345e-06,3.899345e-06,5.51450658337e-06
12.3736990447,3.933197e-06,3.933197e-06,5.56238054089e-06
12.4451331602,3.967343e-06,3.967343e-06,5.61067027719e-06
12.5169796691,4.001786e-06,4.001786e-06,5.65938003491e-06
12.5892409524,4.036527e-06,4.036527e-06,5.70851122829e-06
12.6619194044,4.054732e-06,4.054732e-06,5.73425698619e-06
12.7350174335,4.073019e-06,4.073019e-06,5.7601187096e-06
12.808537462,4.091389e-06,4.091389e-06,5.78609781274e-06
12.8824819261,4.109844e-06,4.109844e-06,5.81219712404e-06
12.956853276,4.146e-06,4.146e-06,5.8633294296e-06
13.0316539763,4.182474e-06,4.182474e-06,5.91491145507e-06
13.1068865055,4.219269e-06,4.219269e-06,5.9669474431e-06
13.1825533567,4.256387e-06,4.256387e-06,6.01944022211e-06
13.2586570372,4.295609e-06,4.295609e-06,6.07490850645e-06
13.3352000689,4.335193e-06,4.335193e-06,6.1308887361e-06
13.4121849882,4.375142e-06,4.375142e-06,6.18738515371e-06
13.489614346,4.415456e-06,4.415456e-06,6.24439775926e-06
13.5674907083,4.459007e-06,4.459007e-06,6.30598817412e-06
13.6458166555,4.502987e-06,4.502987e-06,6.36818528659e-06
13.7245947832,4.547402e-06,4.547402e-06,6.43099758196e-06
13.8038277017,4.592255e-06,4.592255e-06,6.49442930288e-06
13.8835180367,4.642146e-06,4.642146e-06,6.56498583172e-06
13.9636684289,4.692578e-06,4.692578e-06,6.63630745009e-06
14.0442815341,4.743558e-06,4.743558e-06,6.7084040575e-06
14.1253600237,4.795091e-06,4.795091e-06,6.78128272501e-06
14.2069065844,4.851609e-06,4.851609e-06,6.86121124713e-06
14.2889239182,4.908794e-06,4.908794e-06,6.9420830497e-06
14.3714147431,4.966652e-06,4.966652e-06,7.02390661799e-06
14.4543817926,5.025193e-06,5.025193e-06,7.10669609414e-06
14.5378278159,5.1037e-06,5.1037e-06,7.21772175828e-06
14.6217555781,5.183433e-06,5.183433e-06,7.33048124825e-06
14.7061678604,5.264412e-06,5.264412e-06,7.44500284832e-06
14.7910674599,5.346655e-06,5.346655e-06,7.56131201433e-06
14.8764571899,5.425642e-06,5.425642e-06,7.67301650098e-06
14.9623398801,5.505797e-06,5.505797e-06,7.78637278907e-06
