Hz,real,imaginary,unitless (peak only)
9.999990,2.342855E+0,4.192639E-1,2.380074E+0
10.057721,2.348672E+0,4.186940E-1,2.385700E+0
10.115785,2.354502E+0,4.181188E-1,2.391339E+0
10.174184,2.360346E+0,4.175385E-1,2.396992E+0
10.232920,2.366202E+0,4.169530E-1,2.402657E+0
10.291995,2.365203E+0,3.848065E-1,2.396302E+0
10.351412,2.363786E+0,3.527609E-1,2.389963E+0
10.411171,2.361952E+0,3.208212E-1,2.383641E+0
10.471275,2.359705E+0,2.889929E-1,2.377336E+0
10.531727,2.358732E+0,2.775626E-1,2.375007E+0
10.592527,2.357706E+0,2.661480E-1,2.372680E+0
10.653678,2.356626E+0,2.547497E-1,2.370355E+0
10.715183,2.355497E+0,2.433679E-1,2.368036E+0
10.777042,2.340909E+0,2.122926E-1,2.350515E+0
10.839258,2.326045E+0,1.816307E-1,2.333126E+0
10.901834,2.310911E+0,1.513827E-1,2.315864E+0
10.964771,2.295513E+0,1.215487E-1,2.298729E+0
11.028071,2.294422E+0,1.124827E-1,2.297178E+0
11.091737,2.293297E+0,1.034271E-1,2.295628E+0
11.155770,2.292137E+0,9.438209E-2,2.294079E+0
11.220173,2.290942E+0,8.534776E-2,2.292531E+0
11.284948,2.297295E+0,7.823826E-2,2.298627E+0
11.350097,2.303643E+0,7.108958E-2,2.304740E+0
11.415622,2.309985E+0,6.390162E-2,2.310869E+0
11.481525,2.316321E+0,5.667431E-2,2.317014E+0
11.547808,2.306264E+0,4.025612E-2,2.306615E+0
11.614474,2.296139E+0,2.398216E-2,2.296264E+0
11.681525,2.285945E+0,7.852292E-3,2.285958E+0
11.748964,2.275685E+0,-8.133670E-3,2.275700E+0
11.816791,2.281461E+0,-4.484759E-3,2.281465E+0
11.885010,2.287246E+0,-8.172913E-4,2.287246E+0
11.953623,2.293040E+0,2.868792E-3,2.293042E+0
12.022632,2.298844E+0,6.573553E-3,2.298853E+0
12.092039,2.291698E+0,-2.543853E-3,2.291699E+0
12.161847,2.284537E+0,-1.160453E-2,2.284566E+0
12.232059,2.277363E+0,-2.060862E-2,2.277456E+0
12.302675,2.270175E+0,-2.955620E-2,2.270367E+0
12.373699,2.284428E+0,-2.532708E-2,2.284568E+0
12.445133,2.298763E+0,-2.104378E-2,2.298859E+0
12.516980,2.313178E+0,-1.670584E-2,2.313238E+0
12.589241,2.327674E+0,-1.231273E-2,2.327707E+0
12.661919,2.333708E+0,-2.751376E-2,2.333870E+0
12.735017,2.339659E+0,-4.279404E-2,2.340050E+0
12.808537,2.345526E+0,-5.815322E-2,2.346247E+0
12.882482,2.351306E+0,-7.359095E-2,2.352457E+0
12.956853,2.380608E+0,-6.178056E-2,2.381410E+0
13.031654,2.410205E+0,-4.966655E-2,2.410717E+0
13.106887,2.440100E+0,-3.724357E-2,2.440384E+0
13.182553,2.470295E+0,-2.450627E-2,2.470417E+0
13.258657,2.444993E+0,-5.827137E-2,2.445687E+0
13.335200,2.419481E+0,-9.134687E-2,2.421205E+0
13.412185,2.393771E+0,-1.237368E-1,2.396967E+0
13.489614,2.367877E+0,-1.554455E-1,2.372974E+0
13.567491,2.408559E+0,-1.417098E-1,2.412724E+0
13.645817,2.449829E+0,-1.274635E-1,2.453143E+0
13.724595,2.491689E+0,-1.126943E-1,2.494236E+0
13.803828,2.534149E+0,-9.738918E-2,2.536020E+0
13.883518,2.551469E+0,-1.345328E-1,2.555013E+0
13.963668,2.568385E+0,-1.721999E-1,2.574151E+0
14.044282,2.584883E+0,-2.103883E-1,2.593431E+0
14.125360,2.600955E+0,-2.490960E-1,2.612856E+0
14.206907,2.615365E+0,-2.649403E-1,2.628750E+0
14.288924,2.629776E+0,-2.809603E-1,2.644742E+0
14.371415,2.644186E+0,-2.971569E-1,2.660831E+0
14.454382,2.658596E+0,-3.135313E-1,2.677020E+0
14.537828,2.682533E+0,-3.492385E-1,2.705171E+0
14.621756,2.706284E+0,-3.856106E-1,2.733618E+0
14.706168,2.729841E+0,-4.226523E-1,2.762366E+0
14.791067,2.753191E+0,-4.603682E-1,2.791415E+0
14.876457,2.793697E+0,-4.926051E-1,2.836794E+0
14.962340,2.834569E+0,-5.257293E-1,2.882910E+0
15.048718,2.875805E+0,-5.597583E-1,2.929775E+0
15.135596,2.917405E+0,-5.947103E-1,2.977404E+0
15.222974,2.924561E+0,-6.831228E-1,3.003284E+0
15.310857,2.929246E+0,-7.724725E-1,3.029389E+0
15.399248,2.931415E+0,-8.626973E-1,3.055723E+0
15.488149,2.931017E+0,-9.537309E-1,3.082282E+0
15.577563,2.917949E+0,-1.017780E+0,3.090356E+0
15.667493,2.903500E+0,-1.081708E+0,3.098452E+0
15.757942,2.887669E+0,-1.145484E+0,3.106568E+0
15.848914,2.870451E+0,-1.209078E+0,3.114700E+0
15.940411,2.722650E+0,-1.339819E+0,3.034458E+0
16.032436,2.571437E+0,-1.458532E+0,2.956282E+0
16.124992,2.417594E+0,-1.565353E+0,2.880120E+0
16.218082,2.261874E+0,-1.660459E+0,2.805922E+0
16.311710,2.185231E+0,-1.608755E+0,2.713545E+0
16.405879,2.111178E+0,-1.558654E+0,2.624209E+0
16.500591,2.039629E+0,-1.510105E+0,2.537815E+0
16.595850,1.970500E+0,-1.463060E+0,2.454265E+0
16.691659,1.925974E+0,-1.367885E+0,2.362305E+0
16.788021,1.881191E+0,-1.277202E+0,2.273791E+0
16.884939,1.836254E+0,-1.190847E+0,2.188594E+0
16.982417,1.791256E+0,-1.108660E+0,2.106591E+0
17.080457,1.883490E+0,-1.105396E+0,2.183904E+0
17.179064,1.979003E+0,-1.099767E+0,2.264054E+0
17.278240,2.077856E+0,-1.091606E+0,2.347145E+0
17.377988,2.180110E+0,-1.080742E+0,2.433286E+0
17.478312,2.161730E+0,-1.060285E+0,2.407754E+0
17.579215,2.143458E+0,-1.040118E+0,2.382490E+0
17.680701,2.125292E+0,-1.020240E+0,2.357489E+0
17.782773,2.107235E+0,-1.000646E+0,2.332752E+0
17.885434,2.078520E+0,-1.111081E+0,2.356851E+0
17.988688,2.044236E+0,-1.221152E+0,2.381200E+0
18.092538,2.004346E+0,-1.330586E+0,2.405798E+0
18.196987,1.958834E+0,-1.439107E+0,2.430650E+0
18.302039,1.936750E+0,-1.489539E+0,2.443302E+0
18.407698,1.913442E+0,-1.539733E+0,2.456021E+0
18.513967,1.888909E+0,-1.589661E+0,2.468805E+0
18.620849,1.863150E+0,-1.639294E+0,2.481655E+0
18.728348,1.691348E+0,-1.539251E+0,2.286909E+0
18.836468,1.534598E+0,-1.444414E+0,2.107445E+0
18.945212,1.391635E+0,-1.354607E+0,1.942063E+0
19.054584,1.261298E+0,-1.269650E+0,1.789660E+0
19.164587,1.291281E+0,-1.183679E+0,1.751714E+0
19.275226,1.316663E+0,-1.098252E+0,1.714573E+0
19.386503,1.337572E+0,-1.013566E+0,1.678218E+0
19.498422,1.354142E+0,-9.298102E-1,1.642634E+0
19.610988,1.475121E+0,-8.142089E-1,1.684909E+0
19.724203,1.587100E+0,-6.841315E-1,1.728271E+0
19.838072,1.688447E+0,-5.401739E-1,1.772750E+0
19.952599,1.777557E+0,-3.831057E-1,1.818373E+0
20.067786,1.997178E+0,-4.584305E-1,2.049117E+0
20.183639,2.243513E+0,-5.466112E-1,2.309141E+0
20.300160,2.519755E+0,-6.496793E-1,2.602162E+0
20.417354,2.829471E+0,-7.699734E-1,2.932365E+0
20.535225,2.736351E+0,-1.037994E+0,2.926610E+0
20.653776,2.617977E+0,-1.295245E+0,2.920867E+0
20.773011,2.475556E+0,-1.539360E+0,2.915134E+0
20.892935,2.310518E+0,-1.768106E+0,2.909414E+0
21.013551,2.192895E+0,-1.831689E+0,2.857249E+0
21.134864,2.074822E+0,-1.889142E+0,2.806019E+0
21.256877,1.956562E+0,-1.940565E+0,2.755708E+0
21.379594,1.838372E+0,-1.986060E+0,2.706297E+0
21.503020,1.866658E+0,-1.935822E+0,2.689204E+0
21.627158,1.893741E+0,-1.885339E+0,2.672220E+0
21.752013,1.919623E+0,-1.834635E+0,2.655341E+0
21.877589,1.944309E+0,-1.783737E+0,2.638571E+0
22.003889,1.943067E+0,-2.032119E+0,2.811586E+0
22.130919,1.924439E+0,-2.296135E+0,2.995947E+0
22.258682,1.886234E+0,-2.575563E+0,3.192398E+0
22.387183,1.826139E+0,-2.870015E+0,3.401730E+0
22.516425,1.573682E+0,-3.009647E+0,3.396241E+0
22.646414,1.310720E+0,-3.127182E+0,3.390760E+0
22.777153,1.039178E+0,-3.221845E+0,3.385288E+0
22.908647,7.610379E-1,-3.293029E+0,3.379825E+0
23.040900,4.440781E-1,-3.128426E+0,3.159787E+0
23.173917,1.620862E-1,-2.949625E+0,2.954075E+0
