Hz,real,imaginary,unitless (peak only)
10.000000,1.681027E+0,-2.777184E-1,1.703813E+0
10.292005,1.786219E+0,3.687485E-1,1.823884E+0
10.592537,1.502907E+0,2.540883E-1,1.524234E+0
10.901845,9.884863E-1,5.983007E-2,9.902953E-1
11.220185,1.112311E+0,-2.579951E-1,1.141839E+0
11.547820,5.136404E-1,-4.734209E-1,6.985369E-1
11.885022,5.731071E-1,-5.366266E-1,7.851241E-1
12.232071,6.314803E-1,-2.809706E-1,6.911670E-1
12.589254,7.251562E-1,-1.525835E-1,7.410352E-1
12.956867,5.766494E-1,2.516662E-2,5.771983E-1
13.335214,7.635843E-1,-1.079061E-1,7.711710E-1
13.724610,1.309758E+0,-3.379305E-1,1.352650E+0
14.125375,1.254959E+0,-2.411519E-1,1.277919E+0
14.537844,1.331503E+0,2.923594E-1,1.363222E+0
14.962357,1.257716E+0,-6.137147E-2,1.259212E+0
15.399265,1.333688E+0,-2.480882E-1,1.356566E+0
15.848932,7.865978E-1,-3.522991E-1,8.618879E-1
16.311729,1.470779E+0,-7.491276E-1,1.650571E+0
16.788040,1.347517E+0,-7.400098E-1,1.537341E+0
17.278260,1.503202E+0,-5.592625E-1,1.603867E+0
17.782794,1.394602E+0,-3.258707E-1,1.432168E+0
18.302061,1.050861E+0,-1.009413E+0,1.457128E+0
18.836491,8.104549E-1,-3.698871E-1,8.908724E-1
19.386526,1.171469E+0,-5.840567E-1,1.308993E+0
19.952623,1.295455E+0,-4.487621E-1,1.370982E+0
20.535250,1.322421E+0,-6.801105E-1,1.487060E+0
21.134890,8.987883E-1,-4.795600E-1,1.018724E+0
21.752040,1.546661E+0,-7.540741E-1,1.720694E+0
22.387211,1.630656E+0,-1.457462E+0,2.187061E+0
23.040930,1.265075E+0,-1.626044E+0,2.060202E+0
23.713737,2.384443E-3,-2.100866E+0,2.100867E+0
24.406191,-4.610593E-1,-1.565864E+0,1.632331E+0
25.118864,-4.417608E-1,-9.971060E-1,1.090584E+0
25.852348,-2.226799E-1,-8.058229E-1,8.360245E-1
26.607251,-8.877221E-2,-5.626769E-1,5.696365E-1
27.384196,8.450001E-2,-4.267026E-1,4.349889E-1
28.183829,1.856635E-1,-3.398409E-1,3.872503E-1
29.006812,2.898635E-1,-2.858394E-1,4.070934E-1
29.853826,3.919842E-1,-2.296245E-1,4.542896E-1
30.725574,4.144536E-1,-2.533200E-1,4.857394E-1
31.622777,4.749579E-1,-2.223819E-1,5.244413E-1
32.546178,4.742123E-1,-2.050351E-1,5.166398E-1
33.496544,5.023190E-1,-1.409333E-1,5.217150E-1
34.474661,5.428199E-1,-1.024257E-1,5.523988E-1
35.481339,5.876486E-1,-7.099392E-2,5.919215E-1
36.517413,6.304492E-1,-5.133741E-2,6.325359E-1
37.583740,6.582682E-1,-4.816765E-2,6.600281E-1
38.681205,7.084201E-1,-3.519212E-2,7.092937E-1
39.810717,7.267554E-1,-3.261283E-2,7.274868E-1
40.973211,7.648905E-1,-2.420645E-2,7.652734E-1
42.169650,7.974003E-1,-2.215852E-2,7.977081E-1
43.401026,8.290141E-1,-2.217724E-2,8.293107E-1
44.668359,8.632192E-1,-3.266172E-2,8.638369E-1
45.972699,9.821982E-1,-1.284730E-1,9.905648E-1
47.315126,7.551958E-1,-2.669169E-1,8.009777E-1
48.696753,7.327463E-1,-1.104646E-1,7.410260E-1
50.118723,7.580578E-1,-6.941171E-2,7.612290E-1
51.582217,7.795181E-1,-5.338618E-2,7.813441E-1
53.088444,7.908318E-1,-4.631227E-2,7.921867E-1
54.638655,7.970881E-1,-3.849515E-2,7.980171E-1
56.234133,8.075138E-1,-3.247338E-2,8.081665E-1
57.876199,8.155366E-1,-3.010255E-2,8.160920E-1
59.566214,8.214350E-1,-2.850728E-2,8.219295E-1
61.305579,8.230090E-1,-2.860920E-2,8.235061E-1
63.095734,8.241888E-1,-2.953382E-2,8.247178E-1
64.938163,8.201480E-1,-2.863339E-2,8.206477E-1
66.834392,8.198348E-1,-2.402642E-2,8.201868E-1
68.785991,8.216673E-1,-2.376340E-2,8.220109E-1
70.794578,8.245126E-1,-3.058746E-2,8.250798E-1
72.861817,8.126300E-1,-5.306397E-2,8.143607E-1
74.989421,7.750857E-1,-5.307620E-2,7.769008E-1
77.179152,7.586364E-1,-3.516631E-2,7.594510E-1
79.432823,7.477134E-1,-3.082195E-2,7.483484E-1
81.752304,7.255661E-1,-3.172389E-2,7.262593E-1
84.139514,6.938654E-1,-3.209997E-2,6.946075E-1
86.596432,6.529459E-1,-2.325191E-2,6.533598E-1
89.125094,6.082752E-1,-8.550290E-3,6.083353E-1
91.727594,5.500673E-1,1.573258E-2,5.502922E-1
94.406088,4.842097E-1,4.575275E-2,4.863665E-1
97.162795,3.998856E-1,9.449401E-2,4.108985E-1
100.000000,2.972439E-1,1.751319E-1,3.450002E-1
102.920053,1.542910E-1,3.663579E-1,3.975221E-1
105.925373,1.235660E-1,5.488696E-1,5.626068E-1
109.018449,2.640370E-1,8.392113E-1,8.797677E-1
112.201845,5.696896E-1,9.340794E-1,1.094098E+0
115.478198,7.242890E-1,8.579991E-1,1.122834E+0
118.850223,7.195298E-1,7.155263E-1,1.014742E+0
122.320712,4.408147E-1,6.370432E-1,7.746881E-1
125.892541,2.309730E-1,8.178466E-1,8.498362E-1
129.568670,1.212255E-1,1.161697E+0,1.168005E+0
133.352143,-7.981840E-2,1.121404E+0,1.124241E+0
137.246096,-7.936766E-1,1.721738E+0,1.895865E+0
141.253754,-1.579879E+0,3.072009E+0,3.454455E+0
145.378439,4.667020E-2,6.464205E+0,6.464373E+0
149.623566,5.718707E+0,5.962820E+0,8.261890E+0
153.992653,6.103761E+0,2.388062E+0,6.554292E+0
158.489319,5.187431E+0,9.484210E-1,5.273419E+0
163.117291,4.527035E+0,5.248269E-1,4.557356E+0
167.880402,3.656317E+0,4.683430E-1,3.686190E+0
172.782598,2.937200E+0,5.085302E+0,5.872601E+0
177.827941,1.116051E+1,-4.120160E+0,1.189675E+1
183.020611,1.432618E+0,-4.844721E+0,5.052100E+0
188.364909,2.324713E+0,-1.151216E+0,2.594145E+0
193.865264,4.047857E+0,-8.985231E-1,4.146383E+0
199.526231,4.838401E+0,-1.990026E+0,5.231666E+0
205.352503,2.667657E+0,-3.281416E+0,4.228958E+0
211.348904,1.198832E+0,-8.905119E-1,1.493389E+0
217.520403,2.204040E+0,-1.465150E-1,2.208904E+0
223.872114,3.251094E+0,-5.944833E-1,3.305000E+0
230.409298,4.170506E+0,-9.785733E-1,4.283775E+0
237.137371,5.098227E+0,-2.853896E+0,5.842657E+0
244.061907,1.211908E-1,-2.700476E+0,2.703194E+0
251.188643,1.688308E+0,-1.062246E+0,1.994681E+0
258.523484,2.271455E+0,-1.563674E+0,2.757641E+0
266.072506,3.175771E+0,-9.435192E-1,3.312967E+0
273.841963,4.372973E+0,-1.498734E+0,4.622672E+0
281.838293,5.557878E+0,-2.743318E+0,6.198048E+0
290.068120,4.046610E+0,-3.835171E+0,5.575266E+0
298.538262,-7.833860E-1,-5.929992E+0,5.981513E+0
307.255737,-3.437625E+0,-3.308637E+0,4.771199E+0
316.227766,-2.956038E+0,-2.154244E+0,3.657722E+0
325.461783,-3.028469E+0,-2.349465E+0,3.832964E+0
334.965439,-2.802382E+0,-1.049181E+0,2.992345E+0
344.746607,-2.213118E+0,-6.935920E-1,2.319259E+0
354.813389,-1.500403E+0,-3.117830E-1,1.532455E+0
365.174127,-8.768480E-1,-4.050147E-1,9.658671E-1
375.837404,-2.733811E-1,-4.407883E-1,5.186825E-1
386.812055,2.807998E-1,-4.888402E-1,5.637493E-1
398.107171,-1.070829E-1,6.526254E-1,6.613521E-1
409.732110,-2.255598E+0,4.376200E-1,2.297658E+0
421.696503,-6.297130E+0,-2.321035E+0,6.711263E+0
434.010264,-5.333460E+0,-1.812956E+1,1.889780E+1
446.683592,1.421266E+1,1.393118E+0,1.428077E+1
459.726989,3.578974E+0,1.027489E+0,3.723545E+0
473.151259,1.549069E+0,5.837056E-1,1.655393E+0
486.967525,-1.838546E-1,1.577698E-1,2.422681E-1
501.187234,1.916641E+0,2.740182E-1,1.936130E+0
515.822165,7.775930E-1,7.466592E-2,7.811696E-1
530.884444,3.223415E-1,-3.263893E-1,4.587309E-1
546.386550,-1.520610E-1,-4.282874E-1,4.544806E-1
562.341325,-2.191110E-1,6.040319E-1,6.425451E-1
578.761988,2.047401E-1,-3.322586E-1,3.902746E-1
595.662144,-1.812530E-1,2.959029E-1,3.470031E-1
