Hz,real,imaginary,unitless (peak only)
9.999990,2.093566E+0,1.674335E-1,2.100251E+0
10.057721,2.072902E+0,1.965717E-1,2.082202E+0
10.115785,2.051992E+0,2.251543E-1,2.064308E+0
10.174184,2.083664E+0,2.586047E-1,2.099650E+0
10.232920,2.115393E+0,2.930815E-1,2.135599E+0
10.291995,2.110121E+0,2.252273E-1,2.122107E+0
10.351412,2.102771E+0,1.579988E-1,2.108699E+0
10.411171,2.103621E+0,1.603549E-1,2.109724E+0
10.471275,2.104468E+0,1.627131E-1,2.110749E+0
10.531727,2.079004E+0,1.322974E-1,2.083209E+0
10.592527,2.053467E+0,1.026236E-1,2.056030E+0
10.653678,2.045751E+0,1.014255E-1,2.048264E+0
10.715183,2.038064E+0,1.002349E-1,2.040527E+0
10.777042,2.068863E+0,1.336546E-1,2.073176E+0
10.839258,2.099631E+0,1.680860E-1,2.106348E+0
10.901834,2.063388E+0,1.518519E-1,2.068968E+0
10.964771,2.027690E+0,1.361349E-1,2.032255E+0
11.028071,2.028880E+0,1.135997E-1,2.032058E+0
11.091737,2.029818E+0,9.105490E-2,2.031859E+0
11.155770,2.039465E+0,8.798306E-2,2.041362E+0
11.220173,2.049152E+0,8.488025E-2,2.050909E+0
11.284948,2.039012E+0,9.921886E-2,2.041425E+0
11.350097,2.028820E+0,1.134180E-1,2.031988E+0
11.415622,2.052031E+0,1.333266E-1,2.056358E+0
11.481525,2.075337E+0,1.536854E-1,2.081020E+0
11.547808,2.086490E+0,8.560459E-2,2.088245E+0
11.614474,2.095428E+0,1.695602E-2,2.095497E+0
11.681525,2.149452E+0,4.601722E-2,2.149945E+0
11.748964,2.204477E+0,7.656880E-2,2.205806E+0
11.816791,2.205659E+0,1.150551E-1,2.208658E+0
11.885010,2.206172E+0,1.536060E-1,2.211513E+0
11.953623,2.204232E+0,1.040665E-1,2.206687E+0
12.022632,2.201191E+0,5.469068E-2,2.201870E+0
12.092039,2.158420E+0,5.657037E-2,2.159161E+0
12.161847,2.116475E+0,5.835644E-2,2.117279E+0
12.232059,2.100420E+0,3.573812E-2,2.100724E+0
12.302675,2.084256E+0,1.346602E-2,2.084300E+0
12.373699,2.170431E+0,-8.137720E-3,2.170446E+0
12.445133,2.259934E+0,-3.154942E-2,2.260154E+0
12.516980,2.225057E+0,-6.541514E-3,2.225067E+0
12.589241,2.190452E+0,1.769831E-2,2.190523E+0
12.661919,2.138902E+0,-4.944741E-3,2.138908E+0
12.735017,2.088338E+0,-2.653000E-2,2.088507E+0
12.808537,2.188980E+0,-4.439134E-2,2.189430E+0
12.882482,2.294340E+0,-6.391428E-2,2.295230E+0
12.956853,2.203928E+0,-8.573778E-2,2.205595E+0
13.031654,2.116822E+0,-1.057492E-1,2.119462E+0
13.106887,2.202876E+0,-7.429029E-2,2.204128E+0
13.182553,2.291825E+0,-4.012900E-2,2.292176E+0
13.258657,2.261732E+0,-2.264252E-2,2.261845E+0
13.335200,2.231908E+0,-5.610541E-3,2.231915E+0
13.412185,2.205812E+0,-8.006449E-2,2.207265E+0
13.489614,2.177536E+0,-1.527829E-1,2.182889E+0
13.567491,2.218255E+0,-1.617632E-1,2.224145E+0
13.645817,2.259719E+0,-1.710271E-1,2.266182E+0
13.724595,2.281863E+0,-1.036034E-1,2.284214E+0
13.803828,2.302121E+0,-3.500106E-2,2.302387E+0
13.883518,2.287373E+0,-1.872584E-2,2.287450E+0
13.963668,2.272607E+0,-2.659391E-3,2.272609E+0
14.044282,2.340267E+0,-4.370258E-2,2.340675E+0
14.125360,2.409202E+0,-8.718808E-2,2.410779E+0
14.206907,2.381076E+0,-1.404928E-1,2.385217E+0
14.288924,2.352056E+0,-1.925854E-1,2.359927E+0
14.371415,2.320833E+0,-1.966619E-1,2.329150E+0
14.454382,2.290007E+0,-2.005979E-1,2.298776E+0
14.537828,2.359177E+0,-2.288987E-1,2.370255E+0
14.621756,2.430224E+0,-2.587450E-1,2.443959E+0
14.706168,2.414655E+0,-3.348541E-1,2.437763E+0
14.791067,2.396726E+0,-4.102395E-1,2.431582E+0
14.876457,2.398085E+0,-2.817042E-1,2.414574E+0
14.962340,2.392724E+0,-1.541736E-1,2.397686E+0
15.048718,2.399874E+0,-1.672916E-1,2.405698E+0
15.135596,2.406977E+0,-1.804906E-1,2.413735E+0
15.222974,2.486206E+0,-2.077940E-1,2.494874E+0
15.310857,2.567854E+0,-2.367135E-1,2.578741E+0
15.399248,2.570412E+0,-2.612510E-1,2.583654E+0
15.488149,2.572746E+0,-2.858582E-1,2.588578E+0
15.577563,2.591224E+0,-3.090083E-1,2.609584E+0
15.667493,2.609665E+0,-3.324953E-1,2.630761E+0
15.757942,2.748641E+0,-3.776760E-1,2.774467E+0
15.848914,2.894734E+0,-4.267620E-1,2.926023E+0
15.940411,2.880158E+0,-5.143763E-1,2.925729E+0
16.032436,2.862931E+0,-6.014987E-1,2.925436E+0
16.124992,2.832185E+0,-5.333298E-1,2.881963E+0
16.218082,2.800497E+0,-4.668229E-1,2.839138E+0
