Hz,real,imaginary,unitless (peak only)
9.999990,2.349907E+0,4.175922E-1,2.386723E+0
10.057721,2.369190E+0,4.248376E-1,2.406979E+0
10.115785,2.388625E+0,4.321746E-1,2.427407E+0
10.174184,2.364311E+0,3.849035E-1,2.395437E+0
10.232920,2.339500E+0,3.386849E-1,2.363888E+0
10.291995,2.360668E+0,3.326322E-1,2.383988E+0
10.351412,2.381992E+0,3.264471E-1,2.404257E+0
10.411171,2.322894E+0,2.487862E-1,2.336179E+0
10.471275,2.263269E+0,1.750514E-1,2.270029E+0
10.531727,2.301899E+0,2.204166E-1,2.312428E+0
10.592527,2.340402E+0,2.673405E-1,2.355621E+0
10.653678,2.376505E+0,2.494583E-1,2.389562E+0
10.715183,2.412961E+0,2.309841E-1,2.423991E+0
10.777042,2.349944E+0,1.897458E-1,2.357592E+0
10.839258,2.288063E+0,1.505526E-1,2.293011E+0
10.901834,2.319107E+0,1.356755E-1,2.323072E+0
10.964771,2.350448E+0,1.203751E-1,2.353528E+0
11.028071,2.299160E+0,1.150032E-1,2.302034E+0
11.091737,2.248988E+0,1.098086E-1,2.251667E+0
11.155770,2.307665E+0,8.227654E-2,2.309131E+0
11.220173,2.367463E+0,5.325311E-2,2.368062E+0
11.284948,2.352157E+0,7.424860E-2,2.353329E+0
11.350097,2.336758E+0,9.497465E-2,2.338687E+0
11.415622,2.354310E+0,3.024263E-2,2.354504E+0
11.481525,2.370162E+0,-3.539277E-2,2.370426E+0
11.547808,2.354309E+0,-2.043943E-2,2.354398E+0
11.614474,2.338470E+0,-5.685930E-3,2.338477E+0
11.681525,2.314230E+0,-2.023267E-2,2.314318E+0
11.748964,2.290151E+0,-3.447745E-2,2.290411E+0
11.816791,2.330792E+0,-1.738160E-2,2.330857E+0
11.885010,2.372015E+0,3.298168E-4,2.372015E+0
11.953623,2.388613E+0,-3.473007E-2,2.388865E+0
12.022632,2.404809E+0,-7.028054E-2,2.405836E+0
12.092039,2.307987E+0,-3.956632E-2,2.308326E+0
12.161847,2.214741E+0,-1.122085E-2,2.214769E+0
12.232059,2.288681E+0,-4.608505E-2,2.289145E+0
12.302675,2.364554E+0,-8.326738E-2,2.366020E+0
12.373699,2.286238E+0,-4.736669E-2,2.286729E+0
12.445133,2.210053E+0,-1.376908E-2,2.210096E+0
12.516980,2.268579E+0,-9.640525E-2,2.270626E+0
12.589241,2.325593E+0,-1.834277E-1,2.332816E+0
12.661919,2.320932E+0,-1.000987E-1,2.323090E+0
12.735017,2.313337E+0,-1.733505E-2,2.313402E+0
12.808537,2.302369E+0,-3.823342E-2,2.302686E+0
12.882482,2.291263E+0,-5.893467E-2,2.292021E+0
12.956853,2.320178E+0,-8.068444E-2,2.321580E+0
13.031654,2.349266E+0,-1.029788E-1,2.351522E+0
13.106887,2.299921E+0,-1.474093E-1,2.304640E+0
13.182553,2.250689E+0,-1.899683E-1,2.258692E+0
13.258657,2.331741E+0,-2.099555E-1,2.341174E+0
13.335200,2.415636E+0,-2.311423E-1,2.426669E+0
13.412185,2.363519E+0,-1.299466E-1,2.367089E+0
13.489614,2.308732E+0,-3.337307E-2,2.308973E+0
13.567491,2.496724E+0,-4.546630E-2,2.497138E+0
13.645817,2.699985E+0,-5.930822E-2,2.700636E+0
13.724595,2.604032E+0,-1.438214E-1,2.608001E+0
13.803828,2.508712E+0,-2.223139E-1,2.518543E+0
13.883518,2.483460E+0,-2.832291E-1,2.499558E+0
13.963668,2.456885E+0,-3.430350E-1,2.480717E+0
14.044282,2.527516E+0,-2.206630E-1,2.537130E+0
14.125360,2.593196E+0,-9.194635E-2,2.594826E+0
14.206907,2.569274E+0,-1.325273E-1,2.572690E+0
